,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Akr1c19,0.41584545,,,0.00679506619745917,0.6436256831406214,,0.41584545
Btg2,0.36846396,,,0.006812404089464268,0.6436256831406214,,0.36846396
Fos,0.528049,,,0.006927834614465863,0.6498780108362996,,0.528049
Gtf2e2,0.42213985,,,0.007414815016564055,0.6786486681566675,,0.42213985
Nudc,0.3404578,,,0.007588935428152169,0.6909863330513889,,0.3404578
Sec61g,0.2210926,,,0.007650352878344697,0.6929878924286152,,0.2210926
Cct5,0.27717227,,,0.007704458218493666,0.6943099706337907,,0.27717227
Ddx54,0.6528594,,,0.007896537726784725,0.7008376640039796,,0.6528594
Hspa5,0.29744586,,,0.007952199830365422,0.7022311940653848,,0.29744586
Grina,0.4874354,,,0.008048438524141966,0.702281504022616,,0.4874354
H1fx,0.8189796,,,0.008174289602604764,0.7076196610176037,,0.8189796
Ddt,0.30850318,,,0.008600904866537614,0.7372863474130024,,0.30850318
Fam122a,0.57704496,,,0.008756161350180602,0.7455603763041059,,0.57704496
Gnb2,0.20507199,,,0.008936027470105348,0.7549654362123138,,0.20507199
Ppic,1.0990088,,,0.009051791771372997,0.7574625561825604,,1.0990088
Fdps,0.43648615,,,0.009200650723779505,0.766270308857712,,0.43648615
Cmas,0.40181613,,,0.009305689079015573,0.7713626140827389,,0.40181613
Swi5,0.19900958,,,0.009402526737255733,0.7740097981702672,,0.19900958
Cnbp,0.28367698,,,0.009425715404793556,0.7740097981702672,,0.28367698
Coa3,0.24301414,,,0.009712752289104553,0.7928665027925765,,0.24301414
Gadd45a,0.3536921,,,0.009789319024914202,0.7928665027925765,,0.3536921
Mob4,0.33709607,,,0.009818169935263936,0.7928665027925765,,0.33709607
Pfdn6,0.38272527,,,0.009871260118348152,0.7928665027925765,,0.38272527
Tpst1,0.530116,,,0.009880940312500669,0.7928665027925765,,0.530116
Gsto1,0.4169218,,,0.010017353853345616,0.8001589057492842,,0.4169218
Cystm1,0.09824255,,,0.01024010608968045,0.8142506077554504,,0.09824255
Bax,0.21223463,,,0.010385983588375407,0.8200404258706188,,0.21223463
Pex2,0.69510347,,,0.010406249073530301,0.8200404258706188,,0.69510347
Tmem160,0.356077,,,0.010467256800888705,0.8211656417947197,,0.356077
Tmem167,0.34487587,,,0.010929750120245144,0.8461167350795943,,0.34487587
Ubc,0.20936301,,,0.011143463457369275,0.8588775584927644,,0.20936301
Setd8,0.38726175,,,0.011246271438098254,0.860101436381699,,0.38726175
Nudt5,0.60258013,,,0.011284359855803498,0.860101436381699,,0.60258013
Commd4,0.406151,,,0.011306176054411454,0.860101436381699,,0.406151
Stip1,0.38734344,,,0.01139381580281524,0.8602457467727378,,0.38734344
Tfg,0.3810556,,,0.011537517039830037,0.8602457467727378,,0.3810556
Mrpl17,0.3612997,,,0.011582055221763556,0.8602457467727378,,0.3612997
Defa3,1.2695566,,,0.011632342974869668,0.8602457467727378,,1.2695566
Slc25a5,0.17518376,,,0.011643544303804355,0.8602457467727378,,0.17518376
Psmb5,0.24498937,,,0.011643544303804355,0.8602457467727378,,0.24498937
Taf10,0.3698463,,,0.011654755201354113,0.8602457467727378,,0.3698463
Sae1,0.60734296,,,0.011699694615528614,0.8602457467727378,,0.60734296
Sox4,0.29048064,,,0.012007076793077666,0.8719023160527017,,0.29048064
Glrx3,0.3350353,,,0.012198426421788302,0.8821520473666083,,0.3350353
Neurog3,0.55048984,,,0.01239247324556784,0.8849122632064111,,0.55048984
Tppp3,0.64786285,,,0.012445867399984017,0.8849122632064111,,0.64786285
Spag7,0.31838992,,,0.012457760399231415,0.8849122632064111,,0.31838992
Sumo2,0.20009115,,,0.012511403532840618,0.8849122632064111,,0.20009115
Fabp5,0.6668192,,,0.012547279156459921,0.8849122632064111,,0.6668192
Grpel1,0.35321447,,,0.01270379485777368,0.8849122632064111,,0.35321447
Igfbp3,1.0411899,,,0.012709849051991528,0.8849122632064111,,1.0411899
Gng4,0.6576977,,,0.012734091373588918,0.8849122632064111,,0.6576977
Gars,0.24962333,,,0.012740158344689126,0.8849122632064111,,0.24962333
Psmc2,0.31868163,,,0.01308401800033192,0.8936097230815043,,0.31868163
Snrpd3,0.33052656,,,0.013127572473691639,0.8936097230815043,,0.33052656
Bzw2,0.4394114,,,0.013183759445687115,0.8936097230815043,,0.4394114
Asns,0.3759254,,,0.01332831552839385,0.8973389106331007,,0.3759254
Twistnb,0.6111727,,,0.01355739059124062,0.9024394881055735,,0.6111727
Hdgf,0.30657464,,,0.01375742981451295,0.9122992986054191,,0.30657464
Atp5f1,0.22732572,,,0.013933776703127218,0.9205197669325361,,0.22732572
H2afz,0.16259043,,,0.014132055462008335,0.9266515322159421,,0.16259043
Srp68,0.5617565,,,0.014319357760599446,0.9354426540037698,,0.5617565
Tma7,0.16547178,,,0.014447699632990902,0.9368613492640189,,0.16547178
Sphk2,0.35676092,,,0.014666148373482478,0.9475302403206162,,0.35676092
Scarb1,0.6533126,,,0.01491537874150046,0.9557972561827824,,0.6533126
Pcsk1n,0.31747714,,,0.014957277951986864,0.9557972561827824,,0.31747714
Psmd2,0.3453101,,,0.01538200641313253,0.9758411505342164,,0.3453101
Psmd8,0.32365325,,,0.015525923072947386,0.9814282236003756,,0.32365325
Pkig,0.4017717,,,0.01580263216601632,0.9891732390629767,,0.4017717
Bcl10,0.46410793,,,0.015964806841040548,0.9948565624737785,,0.46410793
Eif3b,0.40743288,,,0.016376661550835656,1.0,,0.40743288
Map1lc3b,0.28926727,,,0.01658989673992313,1.0,,0.28926727
Atp5b,0.15939139,,,0.01682106509375396,1.0,,0.15939139
Gch1,0.1732354,,,0.016906532595407597,1.0,,0.1732354
Manbal,0.5479357,,,0.016953311689280715,1.0,,0.5479357
Lsm6,0.23891586,,,0.01698456082300271,1.0,,0.23891586
Pax6,0.37671056,,,0.017070756716610472,1.0,,0.37671056
Gstm5,0.47089806,,,0.017196817673185007,1.0,,0.47089806
Psma4,0.32214522,,,0.01741139782504777,1.0,,0.32214522
Dnm2,0.43381935,,,0.017507517994449762,1.0,,0.43381935
Pfn1,0.08720146,,,0.017725490959907966,1.0,,0.08720146
Mrpl38,0.5065612,,,0.017913043796769872,1.0,,0.5065612
Npepl1,0.5615921,,,0.017921237558649897,1.0,,0.5615921
Sbno1,0.35138956,,,0.017970469115357216,1.0,,0.35138956
Psma1,0.31819722,,,0.0182100953830161,1.0,,0.31819722
Pomp,0.2725475,,,0.01824336588247301,1.0,,0.2725475
Mapre1,0.42572534,,,0.018260021081131807,1.0,,0.42572534
Eif1b,0.30182156,,,0.01835186284047368,1.0,,0.30182156
Cox5a,0.19628832,,,0.01874032354876384,1.0,,0.19628832
Ier2,0.49165457,,,0.018825717109600168,1.0,,0.49165457
Tac1,0.070708945,,,0.019040691529161557,1.0,,0.070708945
Psmc6,0.36000067,,,0.019109935153970466,1.0,,0.36000067
Eif4e,0.28717902,,,0.019196799173731953,1.0,,0.28717902
St3gal6,0.37990993,,,0.019415470689547378,1.0,,0.37990993
Psmd13,0.3380306,,,0.019671853480217844,1.0,,0.3380306
Etfa,0.3574059,,,0.019752019457741403,1.0,,0.3574059
Zfp36,0.65969175,,,0.019752019457741403,1.0,,0.65969175
Tpm4,0.3640813,,,0.01985038738895936,1.0,,0.3640813
Ndufs4,0.21668547,,,0.01992219609078937,1.0,,0.21668547
Shisa5,0.44239324,,,0.019940183660019796,1.0,,0.44239324
Aamp,0.29349354,,,0.020057448800170442,1.0,,0.29349354
Cotl1,0.26475802,,,0.020084595305000622,1.0,,0.26475802
Dusp1,1.3714466,,,0.020514095830682026,1.0,,1.3714466
mt-Nd4,0.12028161,,,0.02060650547168894,1.0,,0.12028161
Gdi2,0.291385,,,0.020625030894972078,1.0,,0.291385
Prdx5,0.27489588,,,0.020792414213097198,1.0,,0.27489588
Gmps,0.61512184,,,0.020942192205145763,1.0,,0.61512184
Vps50,0.42606372,,,0.021017433170598326,1.0,,0.42606372
Cda,0.2618931,,,0.021724651709635532,1.0,,0.2618931
Agpat3,0.4019893,,,0.02181206174895577,1.0,,0.4019893
Zbtb20,0.26053888,,,0.022313188811884543,1.0,,0.26053888
Nck1,0.77244496,,,0.022592551366778495,1.0,,0.77244496
Praf2,0.5227684,,,0.02262266260505859,1.0,,0.5227684
Ube2v2,0.39046603,,,0.022703129813611066,1.0,,0.39046603
Sfr1,0.28710517,,,0.022864810639049795,1.0,,0.28710517
Pgrmc1,0.2652657,,,0.022864810639049795,1.0,,0.2652657
Neurod1,0.24697608,,,0.022905386799217463,1.0,,0.24697608
Gar1,0.78625226,,,0.02297654560536876,1.0,,0.78625226
Cdk12,0.4649082,,,0.023037691617048845,1.0,,0.4649082
Ppp1ca,0.22181958,,,0.023037691617048845,1.0,,0.22181958
Cd24a,0.27681935,,,0.023129675610528255,1.0,,0.27681935
Abracl,0.28361824,,,0.023201439048828817,1.0,,0.28361824
Tnfrsf12a,0.6084067,,,0.02321170673425336,1.0,,0.6084067
Ndufc2,0.26203987,,,0.023397200865060943,1.0,,0.26203987
Ppil1,0.5148458,,,0.023417890535483335,1.0,,0.5148458
Tmprss4,0.49220216,,,0.023469684200228144,1.0,,0.49220216
Dnajb11,0.3974077,,,0.023531967809208753,1.0,,0.3974077
Rab18,0.3456324,,,0.02354236234424526,1.0,,0.3456324
Nsfl1c,0.37147292,,,0.023866575243127113,1.0,,0.37147292
Pcbp1,0.19752839,,,0.024515864577636902,1.0,,0.19752839
Eftud2,0.64296156,,,0.025059429442453474,1.0,,0.64296156
Arf5,0.1518978,,,0.025246603446307383,1.0,,0.1518978
Herpud1,0.3845094,,,0.02554636689510911,1.0,,0.3845094
Hspd1,0.28056633,,,0.025557528130012788,1.0,,0.28056633
Phyh,0.2577425,,,0.026326455378353385,1.0,,0.2577425
Serpinf2,0.36462787,,,0.026383774983791637,1.0,,0.36462787
Hspa8,0.14959978,,,0.026475710645380117,1.0,,0.14959978
Rpn1,0.27497312,,,0.026498737758651848,1.0,,0.27497312
Anxa6,0.29942724,,,0.027493514523761177,1.0,,0.29942724
Dnajb9,0.8309294,,,0.02750540694381055,1.0,,0.8309294
Mrps31,0.5632244,,,0.027672367322384425,1.0,,0.5632244
Hspa4l,0.26360804,,,0.02768432643763665,1.0,,0.26360804
Snap47,0.55391616,,,0.028300180337049383,1.0,,0.55391616
Dynlrb1,0.13322447,,,0.02845903786688688,1.0,,0.13322447
Vcan,0.7483374,,,0.028643288965690163,1.0,,0.7483374
Lin7c,0.42274192,,,0.028729623791953526,1.0,,0.42274192
Hnrnpf,0.21099886,,,0.028828566458086013,1.0,,0.21099886
Btf3,0.14732447,,,0.02886574552109097,1.0,,0.14732447
Tob1,0.41888013,,,0.028915381813150613,1.0,,0.41888013
Trp53,0.4851304,,,0.02902733218681849,1.0,,0.4851304
Tnks2,0.39757046,,,0.029214745220057004,1.0,,0.39757046
Ddc,0.19206835,,,0.02931512390875772,1.0,,0.19206835
Lrrc42,0.36731887,,,0.0294410144344544,1.0,,0.36731887
Psmc5,0.27696833,,,0.029694191169338306,1.0,,0.27696833
Cct2,0.3391991,,,0.029846994087178842,1.0,,0.3391991
Hadha,0.33522552,,,0.029910861208185226,1.0,,0.33522552
Sep15,0.24916945,,,0.030283611961934066,1.0,,0.24916945
Fam49b,0.26735815,,,0.030296536307173605,1.0,,0.26735815
Uba2,0.4850888,,,0.030751883634085164,1.0,,0.4850888
Klhdc2,0.3975219,,,0.031213094850029235,1.0,,0.3975219
Mrpl36,0.32867405,,,0.03127946429466381,1.0,,0.32867405
Ccl6,1.1205417,,,0.03143924517624913,1.0,,1.1205417
Trappc6b,0.32746637,,,0.03180131388699866,1.0,,0.32746637
Ap1m2,0.43460345,,,0.03184176357011284,1.0,,0.43460345
Cetn3,0.34527448,,,0.03260496045185604,1.0,,0.34527448
Hadhb,0.3064707,,,0.032673858650697364,1.0,,0.3064707
Nr4a2,0.6391058,,,0.03369405792646081,1.0,,0.6391058
Junb,0.37943006,,,0.03373656030550394,1.0,,0.37943006
Gtf2b,0.38397124,,,0.03410683857809555,1.0,,0.38397124
Hsph1,0.40372115,,,0.034164111666021464,1.0,,0.40372115
Sh3bgrl3,0.22023733,,,0.03426453736844918,1.0,,0.22023733
Npepps,0.30707887,,,0.03436521523540718,1.0,,0.30707887
Yeats4,0.40385133,,,0.03456732942956517,1.0,,0.40385133
Dnajc15,0.36141896,,,0.03494537905171681,1.0,,0.36141896
Prmt1,0.2498107,,,0.03504776277882968,1.0,,0.2498107
Calm2,0.15242717,,,0.0355635308811655,1.0,,0.15242717
Ahsa2,0.4089878,,,0.03604074306765957,1.0,,0.4089878
Emc10,0.29399663,,,0.03658412221406012,1.0,,0.29399663
Ctnna1,0.31010288,,,0.036660140797857066,1.0,,0.31010288
Ddhd2,0.5948382,,,0.037011561826114224,1.0,,0.5948382
Smim6,0.14749174,,,0.03745874294737491,1.0,,0.14749174
Pdia6,0.23753016,,,0.03850949771135554,1.0,,0.23753016
Acot1,1.4714072,,,0.038604805536537896,1.0,,1.4714072
Ranbp3,0.64873093,,,0.03893996302648836,1.0,,0.64873093
Impa1,0.30035183,,,0.03911650599030315,1.0,,0.30035183
Rhob,0.44214106,,,0.039423044955935065,1.0,,0.44214106
Ubr2,0.6278554,,,0.039568957946042094,1.0,,0.6278554
Leo1,0.50243425,,,0.03968276250829801,1.0,,0.50243425
Gm16286,0.36322975,,,0.040107900219873274,1.0,,0.36322975
Guca2b,0.9339546,,,0.04057005518553601,1.0,,0.9339546
Pcbp2,0.18715991,,,0.04060323830640005,1.0,,0.18715991
Tomm20,0.19337714,,,0.0410032336167294,1.0,,0.19337714
Rpl7,0.12766989,,,0.041120525947192,1.0,,0.12766989
Psmc4,0.28645897,,,0.04142344068860044,1.0,,0.28645897
Efcab14,0.30565795,,,0.041728243000190055,1.0,,0.30565795
Ndufb9,0.21540697,,,0.042034941798101175,1.0,,0.21540697
Pfdn2,0.21448104,,,0.0422233062791467,1.0,,0.21448104
Snrpa,0.350774,,,0.04236074674627866,1.0,,0.350774
Scg3,0.33870602,,,0.042862144993665224,1.0,,0.33870602
Galk2,0.3695163,,,0.04293169554017499,1.0,,0.3695163
Sec62,0.29129732,,,0.04338610328362537,1.0,,0.29129732
Ptges3,0.26508802,,,0.04389772985743176,1.0,,0.26508802
Traf4,0.39454472,,,0.04421784629343012,1.0,,0.39454472
Acadvl,0.30337176,,,0.0442356881605111,1.0,,0.30337176
Cela1,0.5264794,,,0.04455788222407661,1.0,,0.5264794
Btbd2,0.52491546,,,0.04495436154697813,1.0,,0.52491546
Tmem183a,0.3047073,,,0.045190040146663016,1.0,,0.3047073
Dynll1,0.15724444,,,0.04526276586848981,1.0,,0.15724444
Ubqln1,0.46976748,,,0.04555465612470205,1.0,,0.46976748
Papss1,0.30312893,,,0.04555465612470205,1.0,,0.30312893
Psmd7,0.3094153,,,0.046869125731194415,1.0,,0.3094153
Hnrnpdl,0.36789596,,,0.046906610426102474,1.0,,0.36789596
Sub1,0.13475363,,,0.047471914355079754,1.0,,0.13475363
Mien1,0.1505262,,,0.047680622705096994,1.0,,0.1505262
Cdipt,0.39017484,,,0.04796646757890942,1.0,,0.39017484
Pxmp4,0.56961787,,,0.04825375109155842,1.0,,0.56961787
Ndufa8,0.17236955,,,0.04896856900412049,1.0,,0.17236955
Ddx39,0.43275848,,,0.0497513222000278,1.0,,0.43275848
Shfm1,0.14650466,,,0.050484684559297915,1.0,,0.14650466
Cab39l,0.7962082,,,0.05054454132277677,1.0,,0.7962082
Timm17a,0.28151223,,,0.05084471777120354,1.0,,0.28151223
Pabpn1,0.34203726,,,0.052121812049597066,1.0,,0.34203726
Eif3m,0.21259443,,,0.052739318411458035,1.0,,0.21259443
Tle6,0.40358585,,,0.052801403973295864,1.0,,0.40358585
Hdac1,0.28303412,,,0.05319603256797875,1.0,,0.28303412
Gpd1,0.35257402,,,0.053300290745559094,1.0,,0.35257402
Ndufb8,0.176309,,,0.053425625798786236,1.0,,0.176309
Rfxap,0.7217328,,,0.05344653888631366,1.0,,0.7217328
Crls1,0.71158606,,,0.05376105647819471,1.0,,0.71158606
Stk25,0.3040314,,,0.05382414506417821,1.0,,0.3040314
Srpk2,0.41143647,,,0.05401378175315821,1.0,,0.41143647
Ndufb11,0.17747387,,,0.054373505958996475,1.0,,0.17747387
Lsm10,0.62665915,,,0.05471389360449364,1.0,,0.62665915
Rnf126,0.5345463,,,0.054735226707722864,1.0,,0.5345463
Tmem205,0.34532318,,,0.05488475274092055,1.0,,0.34532318
Ttc3,0.32247612,,,0.05563750089557195,1.0,,0.32247612
Dnlz,0.37991878,,,0.055854144952651064,1.0,,0.37991878
Prrg2,0.30626822,,,0.056115044876023465,1.0,,0.30626822
Ict1,0.30852798,,,0.0563769588276296,1.0,,0.30852798
Slc25a11,0.28090057,,,0.056464489311463764,1.0,,0.28090057
Hist1h2bc,0.24537915,,,0.056903840245454945,1.0,,0.24537915
Chgb,0.08895286,,,0.05694793135174512,1.0,,0.08895286
Gsr,0.3008884,,,0.05696998756118396,1.0,,0.3008884
Mapk8ip2,0.57522035,,,0.05716881343332436,1.0,,0.57522035
Psmd3,0.35941252,,,0.057301684399913566,1.0,,0.35941252
Pdpk1,0.48336014,,,0.05767954749421852,1.0,,0.48336014
Ywhag,0.40010905,,,0.05785808087370123,1.0,,0.40010905
Znrd1,0.3550213,,,0.058441489148430906,1.0,,0.3550213
Ccdc12,0.24626161,,,0.058576813504598584,1.0,,0.24626161
Ddx5,0.1669054,,,0.058916263288259114,1.0,,0.1669054
Crb3,0.28009966,,,0.059325757094529294,1.0,,0.28009966
Polr3k,0.36357123,,,0.059439923622520666,1.0,,0.36357123
