,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Ppid,0.90006274,,,0.014553538683758378,1.0,,0.90006274
Upb1,0.6544666,,,0.014654052415324387,1.0,,0.6544666
St6galnac2,0.56602263,,,0.014755177587901132,1.0,,0.56602263
Hsp90ab1,0.22080773,,,0.015131251183387493,1.0,,0.22080773
Krt8,0.3819016,,,0.015165854683406484,1.0,,0.3819016
Pink1,0.76020175,,,0.015304966525009804,1.0,,0.76020175
Dnpep,0.40630978,,,0.015693332755055567,1.0,,0.40630978
Dnajb9,0.6270436,,,0.016126867820424495,1.0,,0.6270436
Sms,0.77597576,,,0.016126867820424495,1.0,,0.77597576
Gstt1,0.45782843,,,0.016236882858994092,1.0,,0.45782843
Egln2,0.5332714,,,0.016273700819831302,1.0,,0.5332714
Cdkn2d,1.2227291,,,0.016310592122209536,1.0,,1.2227291
Rpl10,0.1669087,,,0.01683483908559977,1.0,,0.1669087
Ywhah,0.35974362,,,0.01698731528823933,1.0,,0.35974362
Prodh2,1.0473288,,,0.017373819285482726,1.0,,1.0473288
Atp6v1g1,0.22502488,,,0.017530567117008736,1.0,,0.22502488
Lasp1,0.47671196,,,0.017688553347689633,1.0,,0.47671196
Fst,1.1195658,,,0.017847786013909385,1.0,,1.1195658
Erh,0.3800587,,,0.01792787228154177,1.0,,0.3800587
Hras,0.52825886,,,0.01857997493435082,1.0,,0.52825886
Grcc10,0.5717014,,,0.01895582836413073,1.0,,0.5717014
H3f3a,0.18363544,,,0.01981494023919694,1.0,,0.18363544
Btg2,0.40032017,,,0.0199907849016114,1.0,,0.40032017
Rbm8a,0.42703432,,,0.02061701213969032,1.0,,0.42703432
Suclg1,0.33247906,,,0.021028559849522985,1.0,,0.33247906
Tprgl,0.58134526,,,0.021213755829596854,1.0,,0.58134526
Psmb10,0.51706964,,,0.021260276217658712,1.0,,0.51706964
Dnaja1,0.41824496,,,0.021447247465652745,1.0,,0.41824496
Gnb2,0.31665796,,,0.02196881917558034,1.0,,0.31665796
Ranbp1,0.39479938,,,0.022355042730595406,1.0,,0.39479938
Fbp2,0.35134667,,,0.022550358786620445,1.0,,0.35134667
Clta,0.34201,,,0.022599418938130535,1.0,,0.34201
Imp3,0.4886907,,,0.022846113591387992,1.0,,0.4886907
Pgls,0.42732024,,,0.022945444584908565,1.0,,0.42732024
Cox5a,0.2646228,,,0.022945444584908565,1.0,,0.2646228
Rps3a1,0.13972448,,,0.02299525060716379,1.0,,0.13972448
Txndc17,0.38782203,,,0.023753685905120562,1.0,,0.38782203
Etfa,0.44679147,,,0.023959564298400664,1.0,,0.44679147
Fkbp4,0.29671776,,,0.024011275052924424,1.0,,0.29671776
Golga7,0.85515857,,,0.024114986965918364,1.0,,0.85515857
Gfra3,0.42023644,,,0.024114986965918364,1.0,,0.42023644
Trappc3,0.59832805,,,0.024323576484398375,1.0,,0.59832805
Timm13,0.34124938,,,0.02549899250355649,1.0,,0.34124938
Ndufv1,0.5971352,,,0.02582796770148033,1.0,,0.5971352
Mocs2,0.4239488,,,0.02666650644936611,1.0,,0.4239488
Ppp1r11,0.38122284,,,0.026894049228808992,1.0,,0.38122284
Ybx1,0.19880216,,,0.02695119616895739,1.0,,0.19880216
Nubp2,1.0957923,,,0.02712326642106961,1.0,,1.0957923
Cd44,0.4176327,,,0.02782106252022524,1.0,,0.4176327
Adtrp,1.1578492,,,0.028414330218279202,1.0,,1.1578492
Uxt,0.71742296,,,0.028414330218279202,1.0,,0.71742296
Osbpl2,1.0457987,,,0.028715029291350596,1.0,,1.0457987
Pxmp4,0.73421097,,,0.029079481698050757,1.0,,0.73421097
Ndufb10,0.29910094,,,0.029386226365101145,1.0,,0.29910094
Atp5h,0.2480111,,,0.029386226365101145,1.0,,0.2480111
Eny2,0.32683748,,,0.029447908209853685,1.0,,0.32683748
Pak3,1.1554486,,,0.02982034296421421,1.0,,1.1554486
Psmb1,0.26426473,,,0.02994538452804069,1.0,,0.26426473
Mrpl12,0.46901095,,,0.030259961933297295,1.0,,0.46901095
Atp5b,0.31902403,,,0.030769191491693423,1.0,,0.31902403
Uqcrfs1,0.21850382,,,0.031220786115758695,1.0,,0.21850382
Dnajc21,0.81517696,,,0.03180975521828143,1.0,,0.81517696
Atp5g3,0.24897401,,,0.03194192327342969,1.0,,0.24897401
Rexo2,0.52279216,,,0.032948270774674375,1.0,,0.52279216
Ube2r2,0.42132095,,,0.03315276480780255,1.0,,0.42132095
Cyb561,0.64934117,,,0.03356501313090891,1.0,,0.64934117
Tmem266,0.8112911,,,0.03356501313090891,1.0,,0.8112911
Tmem54,0.43756026,,,0.03356501313090891,1.0,,0.43756026
Mob4,0.44453576,,,0.033634145749472405,1.0,,0.44453576
1810058I24Rik,0.3745897,,,0.034191603665160164,1.0,,0.3745897
Sdhaf2,0.9180683,,,0.03440267670343363,1.0,,0.9180683
Nhp2l1,0.39355505,,,0.03447328133923479,1.0,,0.39355505
Espn,0.6295012,,,0.03475693915049371,1.0,,0.6295012
Tmem176a,0.4151243,,,0.03475693915049371,1.0,,0.4151243
Defa-rs1,1.4597592,,,0.0351143124154377,1.0,,1.4597592
Rnf138,0.6906722,,,0.035186162224994356,1.0,,0.6906722
Pomp,0.24642582,,,0.03583847601199449,1.0,,0.24642582
U2af1,0.37992814,,,0.0359115879395302,1.0,,0.37992814
Rab1a,0.32955992,,,0.036501075067138254,1.0,,0.32955992
Arpc5,0.25938663,,,0.03672424857715584,1.0,,0.25938663
Mrpl43,0.38208988,,,0.037023620536688444,1.0,,0.38208988
Mapk3,0.40578184,,,0.037325068069189955,1.0,,0.40578184
H2afz,0.25766808,,,0.03755252246463551,1.0,,0.25766808
Atp11b,0.8664205,,,0.03778115526639011,1.0,,0.8664205
Dph3,0.5183832,,,0.03870756440633041,1.0,,0.5183832
Psma4,0.34425983,,,0.03949424959924879,1.0,,0.34425983
Psenen,0.33450696,,,0.03981270237574512,1.0,,0.33450696
Cct7,0.3546101,,,0.040052969462784846,1.0,,0.3546101
Gsto1,0.277166,,,0.040052969462784846,1.0,,0.277166
Srp68,0.69416517,,,0.040133331340699824,1.0,,0.69416517
Psma7,0.22911423,,,0.04110838879294932,1.0,,0.22911423
Dgat1,0.9997864,,,0.04110838879294932,1.0,,0.9997864
Elavl1,0.4559351,,,0.04119054188696345,1.0,,0.4559351
Scgn,0.15486933,,,0.04119054188696345,1.0,,0.15486933
Slc25a4,0.19085723,,,0.041437836083186484,1.0,,0.19085723
Tm4sf20,0.30997604,,,0.04286303913303755,1.0,,0.30997604
Tfg,0.45192868,,,0.042948149607950785,1.0,,0.45192868
Rnf6,0.6285697,,,0.0430334028928876,1.0,,0.6285697
Vcp,0.26961967,,,0.04311879916889442,1.0,,0.26961967
Raly,0.41892502,,,0.04311879916889442,1.0,,0.41892502
Psma1,0.38722113,,,0.04329002141883911,1.0,,0.38722113
Nsmce4a,0.831126,,,0.04337584775540521,1.0,,0.831126
Commd9,0.5263606,,,0.04346181780829744,1.0,,0.5263606
Snrpb,0.31162643,,,0.04406764750184161,1.0,,0.31162643
Srp14,0.32733938,,,0.044242045514848775,1.0,,0.32733938
Ywhae,0.23553084,,,0.044329462735432014,1.0,,0.23553084
Cmpk1,0.35847393,,,0.04441702567554741,1.0,,0.35847393
Smim6,0.24993393,,,0.044680590641005005,1.0,,0.24993393
Mydgf,0.36512363,,,0.04530070990511745,1.0,,0.36512363
Spag7,0.4844877,,,0.045928068222100625,1.0,,0.4844877
Luc7l,0.8084655,,,0.04601828546242808,1.0,,0.8084655
Ap1s1,0.36665893,,,0.046653994351562374,1.0,,0.36665893
Bco1,0.5305056,,,0.046928694877365965,1.0,,0.5305056
Plcxd3,0.43875256,,,0.046928694877365965,1.0,,0.43875256
Mgst3,0.2897707,,,0.047760973797545805,1.0,,0.2897707
Ppp1r37,0.6972628,,,0.047947599973816625,1.0,,0.6972628
Mtch1,0.27971,,,0.04804114263107808,1.0,,0.27971
Rnf187,0.40037715,,,0.048889947263633944,1.0,,0.40037715
Akr1c13,0.38691217,,,0.04927121512772351,1.0,,0.38691217
Deptor,0.42565727,,,0.049462782695958975,1.0,,0.42565727
Ormdl2,0.52078986,,,0.04965497469427013,1.0,,0.52078986
Med8,0.48697367,,,0.049751305325366875,1.0,,0.48697367
Arl3,0.37345248,,,0.05023531234001948,1.0,,0.37345248
Gm43861,0.5781453,,,0.050332585835674466,1.0,,0.5781453
Psmd1,0.61337066,,,0.0515122307053714,1.0,,0.61337066
Hpd,0.69076264,,,0.05161157043764725,1.0,,0.69076264
Prps1,0.37538275,,,0.05171107043958376,1.0,,0.37538275
Gmfb,0.88225085,,,0.05201053396584874,1.0,,0.88225085
Prmt1,0.41773927,,,0.05211067694935047,1.0,,0.41773927
Eif4g1,0.4917865,,,0.052412073991795365,1.0,,0.4917865
Pam16,0.37820536,,,0.05301924166478877,1.0,,0.37820536
Prdx2,0.2792817,,,0.05332502261474256,1.0,,0.2792817
Ap2m1,0.3509483,,,0.053941004590644236,1.0,,0.3509483
Vdac3,0.3511773,,,0.05404424346381765,1.0,,0.3511773
Mxd4,0.4774266,,,0.05445884945836801,1.0,,0.4774266
Rnf11,0.46818477,,,0.05550698533529625,1.0,,0.46818477
Ift172,0.93200594,,,0.05571861700521181,1.0,,0.93200594
Commd1,0.3224147,,,0.05582468465760242,1.0,,0.3224147
Prr15l,0.31992644,,,0.05625063856498035,1.0,,0.31992644
Gabarapl2,0.25921005,,,0.05635754883451921,1.0,,0.25921005
Lpcat3,0.483693,,,0.05657187688141623,1.0,,0.483693
Lhx1os,0.79470015,,,0.05657187688141623,1.0,,0.79470015
Cfl1,0.2270164,,,0.05700256843855339,1.0,,0.2270164
Map1b,0.30561262,,,0.05743598430437878,1.0,,0.30561262
Fam96a,0.39410114,,,0.05787213692423061,1.0,,0.39410114
Rhoa,0.2873896,,,0.05809124341110216,1.0,,0.2873896
Pfdn4,0.46304396,,,0.05842119524872001,1.0,,0.46304396
Arl6ip1,0.3884353,,,0.058642026821868046,1.0,,0.3884353
Pbx1,0.32816327,,,0.0589745736097659,1.0,,0.32816327
Fkbp2,0.35292637,,,0.059756607491216904,1.0,,0.35292637
Bet1l,0.71835643,,,0.06009438818647166,1.0,,0.71835643
Gnb2l1,0.11496448,,,0.06009438818647166,1.0,,0.11496448
Lrrc47,1.0121015,,,0.060547223687631095,1.0,,1.0121015
Srp19,0.38642475,,,0.06123177656030292,1.0,,0.38642475
Nrp1,1.2357529,,,0.061922726746343,1.0,,1.2357529
Cct5,0.22053276,,,0.06203851005910404,1.0,,0.22053276
0610011F06Rik,0.24218826,,,0.0626201168078253,1.0,,0.24218826
Psmb3,0.3681576,,,0.06273697757659205,1.0,,0.3681576
Ndufa8,0.2777348,,,0.06344193472260726,1.0,,0.2777348
Psmb6,0.23872119,,,0.06356006151537894,1.0,,0.23872119
Tmbim4,0.22105835,,,0.0636783699602875,1.0,,0.22105835
Psme2,0.26832187,,,0.06403438718868695,1.0,,0.26832187
Cript,0.26111454,,,0.06475135300809252,1.0,,0.26111454
Gata6,0.7075413,,,0.06511231231308942,1.0,,0.7075413
Mrps16,0.37141082,,,0.06535387267401645,1.0,,0.37141082
Akr1a1,0.2093433,,,0.06596100805758374,1.0,,0.2093433
Rpf1,0.6854262,,,0.06620516018132873,1.0,,0.6854262
Stx1a,0.70958364,,,0.06718922547951123,1.0,,0.70958364
Thra,0.55538243,,,0.06793514876125183,1.0,,0.55538243
Guk1,0.32896876,,,0.06894029421050282,1.0,,0.32896876
Mrpl57,0.27311006,,,0.06906679215457766,1.0,,0.27311006
Nmnat2,1.2105446,,,0.06957469207550285,1.0,,1.2105446
Rangap1,0.6078169,,,0.06970214509314464,1.0,,0.6078169
Neurod2,1.1124886,,,0.0700856546412629,1.0,,1.1124886
Acadvl,0.3785917,,,0.07021387532377864,1.0,,0.3785917
Epn1,0.28618655,,,0.07021387532377864,1.0,,0.28618655
Dtd1,0.47097892,,,0.07047089414145763,1.0,,0.47097892
Tbc1d8,1.060263,,,0.07098724720364641,1.0,,1.060263
Tmbim1,0.35954675,,,0.07124658465871894,1.0,,0.35954675
Il17re,0.5051201,,,0.07124658465871894,1.0,,0.5051201
Use1,0.34358448,,,0.07202925999483015,1.0,,0.34358448
Hnrnpr,0.4037537,,,0.07229171145444181,1.0,,0.4037537
Parva,0.8891456,,,0.07229171145444181,1.0,,0.8891456
Desi1,0.44739342,,,0.07242323052885792,1.0,,0.44739342
Calm3,0.24588685,,,0.07255494543443432,1.0,,0.24588685
Erp29,0.33554086,,,0.07321646446938947,1.0,,0.33554086
Snx17,0.45481282,,,0.07334935858614251,1.0,,0.45481282
Acer2,0.6184829,,,0.07361573873946935,1.0,,0.6184829
B4galnt1,0.46519673,,,0.07388290946140608,1.0,,0.46519673
Fth1,0.0704279,,,0.07388290946140608,1.0,,0.0704279
Set,0.30750525,,,0.07468918115096158,1.0,,0.30750525
Fcgbp,0.5533084,,,0.07591205192770989,1.0,,0.5533084
Hacd3,0.6539414,,,0.07604892911243052,1.0,,0.6539414
Cycs,0.29229337,,,0.07742880413529557,1.0,,0.29229337
Osgep,0.71984327,,,0.07812635237165479,1.0,,0.71984327
Gucd1,0.7396075,,,0.07812635237165479,1.0,,0.7396075
Ahsa1,0.33853015,,,0.07826647410832417,1.0,,0.33853015
Dtnbp1,0.80747414,,,0.07826647410832417,1.0,,0.80747414
Psmd4,0.37991497,,,0.07826647410832417,1.0,,0.37991497
Atp5j2,0.21347883,,,0.07840680034619617,1.0,,0.21347883
Pycr2,0.26950654,,,0.07911150612612577,1.0,,0.26950654
Timm50,0.8919681,,,0.07939482701959259,1.0,,0.8919681
Itm2c,0.25211722,,,0.07967897238521013,1.0,,0.25211722
Bub3,0.40347257,,,0.08039295347884294,1.0,,0.40347257
Ift20,0.30912519,,,0.08053637148876841,1.0,,0.30912519
Chgb,0.35641024,,,0.08053637148876841,1.0,,0.35641024
Psmg4,0.6604949,,,0.08053637148876841,1.0,,0.6604949
Dynll1,0.22863066,,,0.0806799972342599,1.0,,0.22863066
Cltb,0.40344375,,,0.08082383091754794,1.0,,0.40344375
Pdcd6,0.27319005,,,0.08140124907351769,1.0,,0.27319005
Gdi1,0.38105232,,,0.08169121103676699,1.0,,0.38105232
Marcks,0.21487284,,,0.08198201041438108,1.0,,0.21487284
Dctn3,0.2927589,,,0.08256612788569502,1.0,,0.2927589
Mertk,1.8363773,,,0.08285944921602237,1.0,,1.8363773
Snrpd2,0.21805547,,,0.08344862515784286,1.0,,0.21805547
Hspa4l,0.34199205,,,0.08359644809028238,1.0,,0.34199205
Pax4,0.96018505,,,0.0843387465492722,1.0,,0.96018505
Aes,0.2121735,,,0.08493641801014139,1.0,,0.2121735
Wdfy1,0.90677273,,,0.08583934336608341,1.0,,0.90677273
Tpt1,0.11470915,,,0.08614203646757378,1.0,,0.11470915
Manbal,0.7207083,,,0.08614203646757378,1.0,,0.7207083
Sfr1,0.35290745,,,0.08644559125696653,1.0,,0.35290745
Naca,0.14805008,,,0.08736144192884397,1.0,,0.14805008
Xrcc6bp1,0.60231894,,,0.0876684596453579,1.0,,0.60231894
Zc2hc1a,0.89509165,,,0.0884398127383444,1.0,,0.89509165
Hmgn3,0.24417904,,,0.0884398127383444,1.0,,0.24417904
Pdia6,0.28314266,,,0.08921662718411158,1.0,,0.28314266
Tnfrsf12a,0.7026747,,,0.08952888779786343,1.0,,0.7026747
Hint1,0.21677466,,,0.09015604905804407,1.0,,0.21677466
Glrx5,0.27065286,,,0.09031339055768225,1.0,,0.27065286
Ivd,1.1689731,,,0.0904709529348945,1.0,,1.1689731
Bnip3,0.39462233,,,0.09078674112935702,1.0,,0.39462233
Coro1c,1.1020685,,,0.09173942776096797,1.0,,1.1020685
Rwdd1,0.2936467,,,0.09221877471355958,1.0,,0.2936467
Nipsnap3b,0.34722453,,,0.09237900335858784,1.0,,0.34722453
Elp5,0.67922443,,,0.09237900335858784,1.0,,0.67922443
Decr1,0.63883054,,,0.09302215495096353,1.0,,0.63883054
Mrps18a,0.41986686,,,0.09302215495096353,1.0,,0.41986686
Ndufs4,0.29533893,,,0.09334507577535074,1.0,,0.29533893
Psma2,0.20949401,,,0.09383114282913949,1.0,,0.20949401
Gm15200,0.7452319,,,0.0939936155370563,1.0,,0.7452319
Eif4a3,0.47342303,,,0.09513725014755632,1.0,,0.47342303
Hacd1,0.34329575,,,0.09513725014755632,1.0,,0.34329575
Fis1,0.3050028,,,0.0959609356462352,1.0,,0.3050028
Atp5c1,0.2676641,,,0.0962920039263863,1.0,,0.2676641
Manf,0.13009991,,,0.0962920039263863,1.0,,0.13009991
Rrs1,1.0514988,,,0.09662398552014215,1.0,,1.0514988
Tars,0.61940616,,,0.09662398552014215,1.0,,0.61940616
Rnpep,0.2659851,,,0.09679031931155324,1.0,,0.2659851
Cuedc1,0.67176783,,,0.09712367388697715,1.0,,0.67176783
Klhdc8b,0.44526097,,,0.09796107714421616,1.0,,0.44526097
Cyc1,0.33213934,,,0.0981292479973261,1.0,,0.33213934
Mrps34,0.3336263,,,0.09863514456735838,1.0,,0.3336263
Pfkl,0.52302504,,,0.09897356429257939,1.0,,0.52302504
Xpr1,0.6620484,,,0.09897356429257939,1.0,,0.6620484
Cela1,0.44169417,,,0.09897356429257939,1.0,,0.44169417
Zcchc14,0.81718045,,,0.09897356429257939,1.0,,0.81718045
Ubtf,0.5587056,,,0.10016533722489387,1.0,,0.5587056
Imp4,0.6022151,,,0.10033652064630846,1.0,,0.6022151
Cox4i1,0.12574732,,,0.10136852402037035,1.0,,0.12574732
Prdx3,0.36819234,,,0.10188768651933036,1.0,,0.36819234
Eefsec,0.9144668,,,0.10206121028392341,1.0,,0.9144668
Pja1,0.37995577,,,0.1029323600616124,1.0,,0.37995577
Tmem199,0.7344408,,,0.10310729760213384,1.0,,0.7344408
Trappc4,0.41547552,,,0.10345788186036715,1.0,,0.41547552
Vapa,0.20305257,,,0.10433848865229894,1.0,,0.20305257
Pnisr,0.3169159,,,0.1050472518058655,1.0,,0.3169159
Strap,0.36999047,,,0.1050472518058655,1.0,,0.36999047
Agr2,0.26221177,,,0.10522503837616866,1.0,,0.26221177
Blmh,0.48059425,,,0.10522503837616866,1.0,,0.48059425
Anxa6,0.30936757,,,0.10558132784327634,1.0,,0.30936757
Usp2,1.1949576,,,0.10629677763157702,1.0,,1.1949576
Higd1a,0.23862612,,,0.10737715320202004,1.0,,0.23862612
Noct,0.58341867,,,0.10737715320202004,1.0,,0.58341867
