,logFC,P.Value,adj.P.Val
Fam131a,17.639437,0.31755963344693017,0.7966792797925316
Adam8,2.087799,0.3063251588975866,0.7966792797925316
RP23-324J22.6,17.639437,0.31755963344693017,0.7966792797925316
Actn4,0.20185478,0.30624270872509646,0.7966792797925316
Cd300e,18.010357,0.3175596334985349,0.7966792797925316
Tprgl,0.24124908,0.30643610922056513,0.7966792797925316
Olig1,17.379017,0.31755963350534916,0.7966792797925316
Mmachc,0.601022,0.3066360249785879,0.7966792797925316
Gm37422,19.48509,0.31755963354496436,0.7966792797925316
Fkbp8,0.15146275,0.3065784425233135,0.7966792797925316
Hist1h3i,18.098621,0.31755963355486666,0.7966792797925316
Ddb1,0.1794006,0.306647372699835,0.7966792797925316
Nefh,18.098621,0.31755963355486666,0.7966792797925316
Exosc8,0.3716393,0.30665102083171963,0.7966792797925316
Pdgfd,17.67864,0.3175596335906771,0.7966792797925316
Lsm6,0.18284185,0.30667747964484043,0.7966792797925316
A930018P22Rik,17.74107,0.3175596336214634,0.7966792797925316
Hpn,0.47810483,0.30679747498722126,0.7966792797925316
5330439K02Rik,17.250765,0.3175596337179537,0.7966792797925316
Zfp512b,0.9346154,0.3068038168014494,0.7966792797925316
Pcdhb14,17.250765,0.3175596337179537,0.7966792797925316
Fam162a,0.1971265,0.30677989177189385,0.7966792797925316
Gm14319,17.250765,0.3175596337179537,0.7966792797925316
Znhit3,0.2740313,0.3069468760137989,0.7966792797925316
Adgrl3,17.250765,0.3175596337179537,0.7966792797925316
Stt3b,0.20287995,0.3071944106476187,0.7966792797925316
Cnr2,18.691118,0.3175596338060458,0.7966792797925316
Zfp459,2.9135811,0.3081313567127963,0.7966792797925316
Ces2b,18.009336,0.31755963380860835,0.7966792797925316
Blcap,0.47186598,0.3079748146551297,0.7966792797925316
Gm20069,19.037865,0.3175596338498579,0.7966792797925316
Gdpd5,0.84236103,0.308132942042041,0.7966792797925316
Ms4a6b,18.297985,0.3175596338936175,0.7966792797925316
Actg1,0.10545279,0.30818698548121964,0.7966792797925316
Fam184a,18.297985,0.3175596338936175,0.7966792797925316
Ctnnal1,0.64139116,0.30837053842206663,0.7966792797925316
RP23-218E6.4,18.297985,0.3175596338936175,0.7966792797925316
Tnip2,0.61081034,0.30848485987549057,0.7966792797925316
Spi1,18.297985,0.3175596338936175,0.7966792797925316
Gm27184,2.5899851,0.3087002743686354,0.7966792797925316
4921514A10Rik,19.80899,0.3175596339310915,0.7966792797925316
Eif3g,0.1444296,0.30862568849760696,0.7966792797925316
Tspyl3,18.201078,0.31755963399263415,0.7966792797925316
Trim30a,1.1976025,0.3087491487910304,0.7966792797925316
Gm37988,18.313692,0.31755963400486975,0.7966792797925316
Zfp532,1.2327425,0.30911699417316235,0.7966792797925316
Slamf1,18.313692,0.31755963400486975,0.7966792797925316
Pfas,0.5527439,0.3092775558524034,0.7966792797925316
Man1c1,18.170197,0.31755963408620497,0.7966792797925316
Kif18a,0.8887225,0.30922760002015276,0.7966792797925316
Gm16152,19.383562,0.3175596340972456,0.7966792797925316
Bphl,0.23638384,0.3092868992044251,0.7966792797925316
Rxfp4,17.921106,0.3175596340980578,0.7966792797925316
Cul9,1.1940799,0.30947831295278894,0.7966792797925316
Cx3cr1,19.127516,0.3175596342802017,0.7966792797925316
Prpf18,0.42141658,0.3093432101334332,0.7966792797925316
D030047H15Rik,17.478607,0.3175596342819143,0.7966792797925316
Ociad2,0.13891886,0.30940198562362686,0.7966792797925316
Bcl6b,17.478607,0.3175596342819143,0.7966792797925316
Plekha5,0.39167002,0.3096438011887785,0.7966792797925316
Dusp9,19.047758,0.31755963433543644,0.7966792797925316
Tmem88,2.1038933,0.3099452180077658,0.7966792797925316
Gm42413,17.56549,0.3175596343380734,0.7966792797925316
Tstd1,0.19732438,0.309842226805321,0.7966792797925316
Col15a1,17.56549,0.3175596343380734,0.7966792797925316
Yod1,0.4257265,0.3099418446767421,0.7966792797925316
Cxcl9,18.75517,0.31755963435857015,0.7966792797925316
Atxn7l2,1.3852421,0.31028786180732626,0.7966792797925316
Lrrc7,18.75517,0.31755963435857015,0.7966792797925316
Hopxos,1.8903961,0.31065287556301857,0.7966792797925316
Adig,18.22874,0.3175596343684496,0.7966792797925316
Fbxl12os,1.4904996,0.3106222968824358,0.7966792797925316
Wdr93,18.22874,0.3175596343684496,0.7966792797925316
Mgst1,0.19582531,0.31047595881296214,0.7966792797925316
8430408G22Rik,18.22874,0.3175596343684496,0.7966792797925316
Brms1,0.34437054,0.3109327507225459,0.7966792797925316
Mcpt9,18.464958,0.31755963440212226,0.7966792797925316
Epc1,0.4139094,0.3108976327161457,0.7966792797925316
Gm15775,18.464958,0.31755963440212226,0.7966792797925316
Serpina9,0.69578266,0.31104648395939005,0.7966792797925316
Gapdhs,17.864613,0.3175596345759297,0.7966792797925316
2500002B13Rik,1.17549,0.31121201662125175,0.7966792797925316
Ctxn2,17.864613,0.3175596345759297,0.7966792797925316
Intu,1.3761714,0.31131117043477646,0.7966792797925316
Rhpn1,18.963675,0.3175596346068645,0.7966792797925316
Ttc21b,0.90088844,0.31126151918404443,0.7966792797925316
Cacng4,18.963675,0.3175596346068645,0.7966792797925316
Pafah1b1,0.19366822,0.3115788163734846,0.7966792797925316
Wnt9b,18.963675,0.3175596346068645,0.7966792797925316
Mboat2,0.64677703,0.3115787187975851,0.7966792797925316
Cyth4,17.644707,0.31755963464844444,0.7966792797925316
Rybp,0.48477197,0.3118134225611454,0.7966792797925316
Syt16,18.401339,0.3175596346707228,0.7966792797925316
Hist1h4j,1.4304699,0.31207951965116854,0.7966792797925316
Gm27019,18.401339,0.3175596346707228,0.7966792797925316
Dck,0.5384125,0.3119878822204882,0.7966792797925316
Gngt1,17.083101,0.31755963472239457,0.7966792797925316
Rnf150,1.6270131,0.3122143759072044,0.7966792797925316
Hrc,17.083101,0.31755963472239457,0.7966792797925316
Foxa1,0.27738252,0.31220479952456276,0.7966792797925316
Gm11940,19.182867,0.31755963472882404,0.7966792797925316
Inpp5d,1.8816535,0.3125204302424667,0.7966792797925316
3110079O15Rik,18.770834,0.3175596347368883,0.7966792797925316
Pcdhga8-1,1.1171083,0.31248794184984924,0.7966792797925316
Sp9,18.770834,0.3175596347368883,0.7966792797925316
Zfp940,1.8980143,0.31274791545266845,0.7966792797925316
Kcnip2,18.197979,0.31755963477889976,0.7966792797925316
Ap1m1,0.56038225,0.31276477341875664,0.7966792797925316
Oas1d,16.658216,0.3175596347930018,0.7966792797925316
Golga3,0.35114256,0.312657851768347,0.7966792797925316
Zfp454,16.658216,0.3175596347930018,0.7966792797925316
Gm16863,1.3544953,0.31284760137223727,0.7966792797925316
Samd11,16.658216,0.3175596347930018,0.7966792797925316
Myo9a,1.7677083,0.31289898353020223,0.7966792797925316
Ldhal6b,16.658216,0.3175596347930018,0.7966792797925316
Plaa,0.33756632,0.3127744854222961,0.7966792797925316
Fcer1a,18.760065,0.3175596348341106,0.7966792797925316
Psme2b,0.40677816,0.31291953761797264,0.7966792797925316
St8sia3os,18.760065,0.3175596348341106,0.7966792797925316
Sowahc,0.51292056,0.31293723184150407,0.7966792797925316
Gm6768,17.022795,0.31755963490452793,0.7966792797925316
Zfp317,0.6884512,0.3130373086897275,0.7966792797925316
Gm44066,17.686356,0.3175596349150302,0.7966792797925316
Klf10,0.3078074,0.31308465413828335,0.7966792797925316
Gm13874,17.910076,0.3175596349403061,0.7966792797925316
Upk1b,2.6853542,0.3134948652759355,0.7966792797925316
Tmem100,18.601427,0.31755963496653605,0.7966792797925316
Adat1,0.942228,0.31341230959672167,0.7966792797925316
Gm26740,18.601427,0.31755963496653605,0.7966792797925316
Slc9a8,0.4793154,0.31348079083324104,0.7966792797925316
Pyhin1,18.601427,0.31755963496653605,0.7966792797925316
Fbxl6,0.49913317,0.31349839231357235,0.7966792797925316
Fcrl1,18.601427,0.31755963496653605,0.7966792797925316
Fhl1,1.0331287,0.31364860102871567,0.7966792797925316
Bfsp2,18.601427,0.31755963496653605,0.7966792797925316
Gnai2,0.17945574,0.3136982399765306,0.7966792797925316
Arhgap15,18.601427,0.31755963496653605,0.7966792797925316
Pcmtd2,0.3669739,0.3137830690951133,0.7966792797925316
Dancr,17.860247,0.31755963506929347,0.7966792797925316
Arhgdib,0.93596613,0.31388670505132993,0.7966792797925316
1700001J03Rik,17.860247,0.31755963506929347,0.7966792797925316
Doc2g,1.6529821,0.3141098938968943,0.7966792797925316
Gm28884,17.860247,0.31755963506929347,0.7966792797925316
Eral1,0.6634741,0.3142202196144494,0.7966792797925316
Gm43740,18.215118,0.31755963508698754,0.7966792797925316
Pam16,0.2087759,0.3143013412769475,0.7966792797925316
Gm15917,18.812958,0.31755963516598995,0.7966792797925316
Cirbp,0.29658505,0.3143341385080528,0.7966792797925316
Plvap,18.812958,0.31755963516598995,0.7966792797925316
Dut,0.21103542,0.3143664955499182,0.7966792797925316
Gm10425,18.812958,0.31755963516598995,0.7966792797925316
Myo1a,0.26682553,0.31443530822635407,0.7966792797925316
Gm19272,18.812958,0.31755963516598995,0.7966792797925316
Dqx1,0.7814088,0.3146624178516551,0.7966792797925316
Fam184b,18.812958,0.31755963516598995,0.7966792797925316
Scaf8,0.5376212,0.3146950108780366,0.7966792797925316
Gm28048,19.15896,0.31755963516952285,0.7966792797925316
Dip2c,0.6516342,0.31479213361606884,0.7966792797925316
Rims4,17.331861,0.3175596352434366,0.7966792797925316
Rab13,0.40110314,0.3147242894278998,0.7966792797925316
6330403A02Rik,17.331861,0.3175596352434366,0.7966792797925316
Sf3b3,0.29013956,0.3149596072533276,0.7966792797925316
Tmtc1,17.754473,0.31755963528714143,0.7966792797925316
Eif4e3,0.9155007,0.31522000146943036,0.7966792797925316
Gm13889,17.754473,0.31755963528714143,0.7966792797925316
Kdelr1,0.11700093,0.31521245530308745,0.7966792797925316
Slc26a1,19.525438,0.3175596353167667,0.7966792797925316
Nadk,0.2379148,0.3152482105241753,0.7966792797925316
Igflr1,18.671879,0.317559635339868,0.7966792797925316
Tomm40l,0.30431655,0.3153073065251083,0.7966792797925316
2010106C02Rik,18.015076,0.31755963534577886,0.7966792797925316
Cenpk,0.6547149,0.3153299387294314,0.7966792797925316
Ccdc24,17.966644,0.3175596354079168,0.7966792797925316
Trim5,1.9206151,0.31604805452737667,0.7966792797925316
Cadm4,17.61674,0.31755963541463994,0.7966792797925316
Acyp1,0.2412173,0.31609212154858163,0.7966792797925316
1700016H13Rik,18.090998,0.3175596354399114,0.7966792797925316
Srek1ip1,0.20037591,0.3161739290617083,0.7966792797925316
Zp2,17.537657,0.3175596356394365,0.7966792797925316
Gm6133,0.38906613,0.31623528017187746,0.7966792797925316
Syt9,19.195532,0.3175596356529209,0.7966792797925316
Lmbr1,0.81684065,0.31629911044528225,0.7966792797925316
Cplx1,18.559357,0.31755963568147305,0.7966792797925316
Ifngr1,0.29297307,0.31653490102479503,0.7966792797925316
Zfp300,18.559357,0.31755963568147305,0.7966792797925316
Fgf11,2.105969,0.3167735173045262,0.7966792797925316
Gm38250,18.528725,0.3175596357042216,0.7966792797925316
Slc27a3,1.3753439,0.3168174694439966,0.7966792797925316
Slc27a5,18.528725,0.3175596357042216,0.7966792797925316
Usf1,0.3663975,0.31699300553609994,0.7966792797925316
Ccr10,19.066706,0.3175596357678989,0.7966792797925316
Rin2,0.4532649,0.31711956833055427,0.7966792797925316
Pcdhgb7,19.021929,0.31755963580724145,0.7966792797925316
Zbtb40,0.85698885,0.31736304742854643,0.7966792797925316
Zfp114,18.629562,0.3175596358145115,0.7966792797925316
Slc4a7,0.3307794,0.31736346190474224,0.7966792797925316
Lgals7,18.053593,0.3175596358670208,0.7966792797925316
Cntnap1,2.3431332,0.31768831330936087,0.7966792797925316
Gm16576,18.123875,0.31755963586734526,0.7966792797925316
Hist1h2al,1.1691656,0.3174650436770007,0.7966792797925316
Zfp791,17.767418,0.3175596359208957,0.7966792797925316
Rbm39,0.12683994,0.31752928675532643,0.7966792797925316
Gpr171,17.767418,0.3175596359208957,0.7966792797925316
Hist1h2af,2.0104885,0.31766232494669455,0.7966792797925316
Zfp57,17.045021,0.31755963603111337,0.7966792797925316
Vcpkmt,0.2728556,0.317804152212938,0.7966792797925316
E030044B06Rik,17.045021,0.31755963603111337,0.7966792797925316
Ipcef1,20.433815,0.3182261827606735,0.7966792797925316
Spry4,17.595419,0.31755963606113724,0.7966792797925316
Nkx6-2,22.395384,0.3182261840881745,0.7966792797925316
Ict1os,17.595419,0.31755963606113724,0.7966792797925316
Tuba3a,18.986237,0.31822618417130333,0.7966792797925316
Gm9726,20.313122,0.3175596360736955,0.7966792797925316
Dnah12,18.875492,0.3182261844198558,0.7966792797925316
Ctla2a,17.348816,0.3175596361009153,0.7966792797925316
2810029C07Rik,18.96361,0.3182261847097361,0.7966792797925316
Hamp2,17.348816,0.3175596361009153,0.7966792797925316
Gm26863,18.96361,0.3182261847097361,0.7966792797925316
Cyp2c70,17.348816,0.3175596361009153,0.7966792797925316
Pygm,18.96361,0.3182261847097361,0.7966792797925316
Cd19,18.055878,0.3175596361294572,0.7966792797925316
Gm29562,20.456064,0.3182261852351218,0.7966792797925316
Hectd2,18.055878,0.3175596361294572,0.7966792797925316
1700125H20Rik,20.39895,0.3182261854730453,0.7966792797925316
Saa1,18.411232,0.31755963627692135,0.7966792797925316
Alox15,20.39895,0.3182261854730453,0.7966792797925316
Gab3,18.411232,0.31755963627692135,0.7966792797925316
1500015L24Rik,20.39895,0.3182261854730453,0.7966792797925316
Gm6288,18.411232,0.31755963627692135,0.7966792797925316
Synm,19.894997,0.31822618577381584,0.7966792797925316
1700105P06Rik,18.077396,0.3175596363875755,0.7966792797925316
Nlrp14,20.364256,0.3182261860336113,0.7966792797925316
Mb,19.584276,0.31755963656037584,0.7966792797925316
Gm43714,20.1482,0.31822618620785126,0.7966792797925316
Gm2453,17.407358,0.31755963658661845,0.7966792797925316
Gm3468,20.1482,0.31822618620785126,0.7966792797925316
Gm11583,18.42491,0.31755963663955766,0.7966792797925316
Anapc15-ps,19.061922,0.31822618623248244,0.7966792797925316
Rsph10b,17.772573,0.31755963667022086,0.7966792797925316
Gm42434,19.061922,0.31822618623248244,0.7966792797925316
Gm26850,18.26259,0.31755963667106313,0.7966792797925316
Lamb2,19.061922,0.31822618623248244,0.7966792797925316
Hes5,18.26259,0.31755963667106313,0.7966792797925316
4930534D22Rik,19.061922,0.31822618623248244,0.7966792797925316
Irf5,17.216068,0.3175596366936641,0.7966792797925316
Nxph1,19.19687,0.31822618647635925,0.7966792797925316
Gm2115,17.216068,0.3175596366936641,0.7966792797925316
Cc2d2b,20.662846,0.31822618677335457,0.7966792797925316
1810012K08Rik,17.223846,0.31755963670557363,0.7966792797925316
Dlgap1,20.662846,0.31822618677335457,0.7966792797925316
Gm10522,17.223846,0.31755963670557363,0.7966792797925316
Gm16381,18.94684,0.31822618688875154,0.7966792797925316
4933417E11Rik,17.223846,0.31755963670557363,0.7966792797925316
Gm16083,18.94684,0.31822618688875154,0.7966792797925316
Gpc1,18.206398,0.31755963671268783,0.7966792797925316
Fasl,19.633057,0.31822618706573874,0.7966792797925316
Cmtm3,18.206398,0.31755963671268783,0.7966792797925316
Wfdc16,19.633057,0.31822618706573874,0.7966792797925316
Mtss1l,18.206398,0.31755963671268783,0.7966792797925316
1700011A15Rik,19.633057,0.31822618706573874,0.7966792797925316
Defb40,18.206398,0.31755963671268783,0.7966792797925316
Klrb1f,19.633057,0.31822618706573874,0.7966792797925316
Gm32569,18.2865,0.31755963672147475,0.7966792797925316
Pappa2,22.007074,0.31822618711494494,0.7966792797925316
Paqr6,18.106007,0.31755963673897547,0.7966792797925316
Plet1,23.262028,0.31822618727577545,0.7966792797925316
Hrh3,17.5802,0.31755963676107574,0.7966792797925316
Gm14820,19.05904,0.31822618779401024,0.7966792797925316
St3gal5,17.5802,0.31755963676107574,0.7966792797925316
Nmnat2,19.05904,0.31822618779401024,0.7966792797925316
Klf17,18.050644,0.3175596367656489,0.7966792797925316
Ttc12,19.05904,0.31822618779401024,0.7966792797925316
Myl1,18.050644,0.3175596367656489,0.7966792797925316
Gm6225,18.72622,0.318226187877259,0.7966792797925316
Gsdma,17.890203,0.3175596367788794,0.7966792797925316
Gm35986,19.30604,0.31822618797410435,0.7966792797925316
9130213A22Rik,17.640375,0.31755963683639626,0.7966792797925316
Dgkeos,18.95755,0.3182261880147511,0.7966792797925316
Bglap,18.733263,0.31755963685211086,0.7966792797925316
Gm17334,18.95755,0.3182261880147511,0.7966792797925316
9030204H09Rik,18.733263,0.31755963685211086,0.7966792797925316
Chrd,18.831972,0.31822618889521936,0.7966792797925316
Fmo2,19.249928,0.31755963689221717,0.7966792797925316
Pnma1,21.344658,0.3182261890091029,0.7966792797925316
B3gnt4,17.643177,0.3175596370793382,0.7966792797925316
Dzank1,20.684141,0.318226189080616,0.7966792797925316
Nyx,18.471218,0.3175596371208308,0.7966792797925316
Azin2,20.385025,0.31822618915450457,0.7966792797925316
Phkg1,17.808435,0.31755963714613483,0.7966792797925316
0610033M10Rik,19.402424,0.3182261892268112,0.7966792797925316
4930452B06Rik,18.12491,0.31755963718300156,0.7966792797925316
Ceacam2,19.70037,0.31822618925281954,0.7966792797925316
Cxcr3,18.12491,0.31755963718300156,0.7966792797925316
Atp2b4,19.70037,0.31822618925281954,0.7966792797925316
Sprr2a1,18.12491,0.31755963718300156,0.7966792797925316
Aass,19.84433,0.31822618926033075,0.7966792797925316
Trim29,17.334133,0.3175596371935777,0.7966792797925316
Tnr,21.002762,0.3182261893222743,0.7966792797925316
Gm26714,17.334133,0.3175596371935777,0.7966792797925316
Cd8a,19.727945,0.3182261894126189,0.7966792797925316
Amh,17.334133,0.3175596371935777,0.7966792797925316
6430503K07Rik,19.727945,0.3182261894126189,0.7966792797925316
Avp,18.197607,0.31755963723154995,0.7966792797925316
Susd2,21.24681,0.31822618942896586,0.7966792797925316
Krt35,18.197607,0.31755963723154995,0.7966792797925316
Rab44,21.24681,0.31822618942896586,0.7966792797925316
Tgfb2,18.197607,0.31755963723154995,0.7966792797925316
Asgr1,19.657166,0.3182261894510142,0.7966792797925316
6430562O15Rik,18.197607,0.31755963723154995,0.7966792797925316
1700093J21Rik,21.874678,0.3182261898431817,0.7966792797925316
Tcam1,18.643368,0.31755963724587577,0.7966792797925316
Il3ra,19.33244,0.31822618984879475,0.7966792797925316
Lmx1b,18.643368,0.31755963724587577,0.7966792797925316
RP23-316J6.4,19.33244,0.31822618984879475,0.7966792797925316
Dnaic1,18.643368,0.31755963724587577,0.7966792797925316
Fjx1,19.33244,0.31822618984879475,0.7966792797925316
Lrrtm3,18.500015,0.31755963727769787,0.7966792797925316
Scn8a,19.275387,0.31822618989524515,0.7966792797925316
Tbx2,17.904905,0.3175596373651688,0.7966792797925316
Tifab,20.417585,0.3182261900485916,0.7966792797925316
Gm9530,17.904905,0.3175596373651688,0.7966792797925316
Muc6,23.109774,0.3182261901603338,0.7966792797925316
Ptgdr,17.904905,0.3175596373651688,0.7966792797925316
Adgrb1,19.241825,0.3182261902756058,0.7966792797925316
Tat,17.904905,0.3175596373651688,0.7966792797925316
1700067K01Rik,19.241825,0.3182261902756058,0.7966792797925316
Gm19590,18.57863,0.3175596373763165,0.7966792797925316
Gm28231,21.501696,0.31822619028993115,0.7966792797925316
Slc6a1,17.689457,0.31755963738974086,0.7966792797925316
Plscr4,21.501696,0.31822619028993115,0.7966792797925316
Catsper3,18.312834,0.31755963742413823,0.7966792797925316
Plod2,21.501696,0.31822619028993115,0.7966792797925316
Nup62cl,17.38173,0.31755963746169313,0.7966792797925316
Actn3,21.501696,0.31822619028993115,0.7966792797925316
Sox5,17.38173,0.31755963746169313,0.7966792797925316
Cd274,20.529627,0.31822619033066635,0.7966792797925316
Sptb,17.38173,0.31755963746169313,0.7966792797925316
Gm28873,19.586832,0.3182261904062853,0.7966792797925316
Fam71f2,18.922686,0.31755963748012317,0.7966792797925316
Orm1,19.586832,0.3182261904062853,0.7966792797925316
Adnp,17.759964,0.3175596375737523,0.7966792797925316
Ankrd35,18.781862,0.3182261904155773,0.7966792797925316
Gm16907,17.759964,0.3175596375737523,0.7966792797925316
Gm15050,19.290266,0.3182261904388723,0.7966792797925316
Gm9925,17.769104,0.31755963758016204,0.7966792797925316
Trpv1,19.290266,0.3182261904388723,0.7966792797925316
Gm26513,17.769104,0.31755963758016204,0.7966792797925316
Mmp17,19.290266,0.3182261904388723,0.7966792797925316
Igsf21,17.359194,0.31755963765827433,0.7966792797925316
Cpa3,19.223494,0.31822619050538686,0.7966792797925316
A830082K12Rik,19.00732,0.3175596376619062,0.7966792797925316
Gm15122,21.650393,0.31822619051137796,0.7966792797925316
Gm26852,17.966875,0.3175596376639083,0.7966792797925316
Hist1h2bg,20.340225,0.31822619055208257,0.7966792797925316
Grip2,17.515734,0.317559637702502,0.7966792797925316
Ggn,20.340225,0.31822619055208257,0.7966792797925316
Cyfip2,17.168478,0.317559637737138,0.7966792797925316
Cpvl,19.826805,0.3182261907093515,0.7966792797925316
A530013C23Rik,17.168478,0.317559637737138,0.7966792797925316
Prickle4,19.039526,0.31822619071124336,0.7966792797925316
Gm26761,17.168478,0.317559637737138,0.7966792797925316
Cidea,19.154648,0.3182261908656296,0.7966792797925316
Styxl1,17.168478,0.317559637737138,0.7966792797925316
Gm10680,19.48649,0.31822619090946197,0.7966792797925316
Rnf148,17.85972,0.31755963778144103,0.7966792797925316
Rnf180,19.48649,0.31822619090946197,0.7966792797925316
Sfta2,17.309996,0.3175596378611039,0.7966792797925316
Cd72,18.804663,0.3182261909241179,0.7966792797925316
Ttc34,17.309996,0.3175596378611039,0.7966792797925316
Kcnh6,18.804663,0.3182261909241179,0.7966792797925316
Spn,17.309996,0.3175596378611039,0.7966792797925316
Pknox2,18.804663,0.3182261909241179,0.7966792797925316
Fa2h,17.309996,0.3175596378611039,0.7966792797925316
Ntrk2,19.704515,0.318226191058323,0.7966792797925316
Mtr,17.309996,0.3175596378611039,0.7966792797925316
4731419I09Rik,19.704515,0.318226191058323,0.7966792797925316
1700020D05Rik,17.8707,0.31755963787730523,0.7966792797925316
Chst8,19.704515,0.318226191058323,0.7966792797925316
Gm42846,17.8707,0.31755963787730523,0.7966792797925316
Timm8a2,19.704515,0.318226191058323,0.7966792797925316
Rrh,20.381996,0.31755963790214353,0.7966792797925316
Onecut3,19.704515,0.318226191058323,0.7966792797925316
Hcrtr1,17.444637,0.31755963791840625,0.7966792797925316
Gm16052,20.28442,0.3182261910946678,0.7966792797925316
Fam163a,17.444637,0.31755963791840625,0.7966792797925316
Myh10,20.837147,0.3182261912764283,0.7966792797925316
Sgk2,17.444637,0.31755963791840625,0.7966792797925316
Gm17102,21.531857,0.31822619132349095,0.7966792797925316
Prr18,17.39698,0.31755963792904546,0.7966792797925316
Gm26637,21.531857,0.31822619132349095,0.7966792797925316
9530052C20Rik,17.39698,0.31755963792904546,0.7966792797925316
Cib3,21.531857,0.31822619132349095,0.7966792797925316
Plcxd1,17.39698,0.31755963792904546,0.7966792797925316
Cd200r2,22.179447,0.31822619133127394,0.7966792797925316
Gm15728,17.945414,0.31755963798963965,0.7966792797925316
Padi4,18.875826,0.31822619138539404,0.7966792797925316
Kcna4,19.374456,0.3175596381876375,0.7966792797925316
Gm20449,18.875826,0.31822619138539404,0.7966792797925316
Gm16853,18.168427,0.31755963827979933,0.7966792797925316
Gm26563,19.74329,0.3182261914055395,0.7966792797925316
Odf3l2,17.663282,0.31755963829111383,0.7966792797925316
Sh2d1a,19.74329,0.3182261914055395,0.7966792797925316
1700120K04Rik,17.663282,0.31755963829111383,0.7966792797925316
Esyt3,20.719797,0.3182261915071976,0.7966792797925316
Spata21,18.570555,0.3175596383040217,0.7966792797925316
Slc36a3os,21.062382,0.3182261915404145,0.7966792797925316
Etos1,17.822718,0.317559638394265,0.7966792797925316
Cd96,21.062382,0.3182261915404145,0.7966792797925316
Hist1h2bb,17.822718,0.317559638394265,0.7966792797925316
Prr5l,21.062382,0.3182261915404145,0.7966792797925316
Cyp2c55,17.86842,0.31755963839486406,0.7966792797925316
Inhbb,21.062382,0.3182261915404145,0.7966792797925316
Gm15969,17.86842,0.31755963839486406,0.7966792797925316
Slc17a8,19.100803,0.31822619188500806,0.7966792797925316
Trpc4,19.446539,0.31755963840195117,0.7966792797925316
4930590J08Rik,19.636719,0.3182261919252447,0.7966792797925316
Dnah2,17.831787,0.31755963862176173,0.7966792797925316
Gm20402,19.636719,0.3182261919252447,0.7966792797925316
Gm11534,17.831787,0.31755963862176173,0.7966792797925316
Tmem26,19.71115,0.31822619210241726,0.7966792797925316
Stat4,17.926315,0.3175596386493496,0.7966792797925316
A230083G16Rik,20.14499,0.318226192116606,0.7966792797925316
Ccr9,17.926315,0.3175596386493496,0.7966792797925316
5730522E02Rik,20.14499,0.318226192116606,0.7966792797925316
Adgrg5,17.926315,0.3175596386493496,0.7966792797925316
Aqp5,23.32091,0.31822619226528065,0.7966792797925316
Gm17039,17.926315,0.3175596386493496,0.7966792797925316
4933416M07Rik,19.94379,0.31822619230762755,0.7966792797925316
Itgb2,17.926315,0.3175596386493496,0.7966792797925316
Gm10033,19.687178,0.318226192405759,0.7966792797925316
Gm4955,17.926315,0.3175596386493496,0.7966792797925316
Tcf15,20.085333,0.3182261925710708,0.7966792797925316
Ggt5,17.926315,0.3175596386493496,0.7966792797925316
Morc1,19.720266,0.31822619259096496,0.7966792797925316
Selplg,17.926315,0.3175596386493496,0.7966792797925316
Ccdc79,18.730862,0.3182261926722215,0.7966792797925316
Traf1,17.926315,0.3175596386493496,0.7966792797925316
Gm26695,18.730862,0.3182261926722215,0.7966792797925316
Atp8b4,17.926315,0.3175596386493496,0.7966792797925316
Sdk2,18.730862,0.3182261926722215,0.7966792797925316
Ifi203,17.926315,0.3175596386493496,0.7966792797925316
Gm26623,19.498648,0.31822619291662535,0.7966792797925316
Cd3e,17.926315,0.3175596386493496,0.7966792797925316
Impg2,19.666039,0.3182261930032285,0.7966792797925316
Gpr68,17.926315,0.3175596386493496,0.7966792797925316
Gata3,19.666039,0.3182261930032285,0.7966792797925316
Ubash3a,17.926315,0.3175596386493496,0.7966792797925316
Dnase1l3,19.666039,0.3182261930032285,0.7966792797925316
Serpina1a,17.923738,0.31755963866674614,0.7966792797925316
Clec4a1,20.08486,0.31822619314662015,0.7966792797925316
Cited1,17.923738,0.31755963866674614,0.7966792797925316
Tdrp,20.08486,0.31822619314662015,0.7966792797925316
Gm26530,19.31208,0.31755963871938864,0.7966792797925316
Lrch4,19.993402,0.31822619339672875,0.7966792797925316
Zfp473,20.235592,0.31755963877259563,0.7966792797925316
Lrrc46,19.993402,0.31822619339672875,0.7966792797925316
Ubd,20.792583,0.31755963880160615,0.7966792797925316
Rasgrf1,22.264645,0.3182261935805609,0.7966792797925316
Was,18.849264,0.3175596388056659,0.7966792797925316
Optc,20.316332,0.3182261937715018,0.7966792797925316
Cml2,17.330185,0.317559638809619,0.7966792797925316
Qrich2,19.592499,0.31822619411554254,0.7966792797925316
Jazf1,17.950796,0.3175596388292258,0.7966792797925316
4933417O13Rik,19.592499,0.31822619411554254,0.7966792797925316
Krt36,17.330753,0.3175596388457385,0.7966792797925316
Gm8923,19.256807,0.31822619414598197,0.7966792797925316
Abcc12,17.361622,0.3175596388703158,0.7966792797925316
Ildr2,21.724457,0.3182261941636602,0.7966792797925316
Itgb7,17.361622,0.3175596388703158,0.7966792797925316
Pcdhga7,18.690737,0.318226194187086,0.7966792797925316
Aicda,18.414083,0.3175596388713327,0.7966792797925316
4932443L11Rik,20.1863,0.31822619425077525,0.7966792797925316
Matn4,18.577433,0.31755963889202793,0.7966792797925316
