,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Scp2,0.40796068,,,3.6954174525629734e-25,5.113352038888908e-23,,0.40796068
Mettl7b,0.9602796,,,5.9796551993395535e-25,8.083113909076459e-23,,0.9602796
Aadac,0.53821707,,,9.397087920937077e-25,1.2605727178215821e-22,,0.53821707
Bri3bp,0.617353,,,3.3464295559119534e-24,4.42156440496547e-22,,0.617353
H2-Q10,1.5978589,,,8.155691278720189e-24,1.053823256183455e-21,,1.5978589
H2afz,0.5678291,,,1.511919281894223e-23,1.9114357942969195e-21,,0.5678291
Cpt1a,0.67133904,,,3.7564953344524064e-23,4.648795247347334e-21,,0.67133904
Dhrs1,0.62099975,,,7.686285982813919e-23,9.315248522481999e-21,,0.62099975
Gstk1,0.8169773,,,1.3428085426019572e-22,1.6162448300783696e-20,,0.8169773
Mrps6,0.7721963,,,1.6103129599622205e-22,1.9250360303004153e-20,,0.7721963
Acad11,0.80548316,,,2.217633320322377e-22,2.6331398877044003e-20,,0.80548316
Aldh1a1,0.8379378,,,3.111970620389389e-22,3.6216330935167374e-20,,0.8379378
Ran,0.5011909,,,4.308242907917398e-22,4.948284485021728e-20,,0.5011909
Hsd17b4,0.58056355,,,4.7129959286166815e-22,5.3780180164662953e-20,,0.58056355
Fam132a,0.6124076,,,6.70818351450871e-22,7.605348961320101e-20,,0.6124076
Hjurp,0.72940755,,,5.00680928728409e-21,5.568649342116666e-19,,0.72940755
Tomm5,0.36555824,,,6.378673653746084e-21,7.049838497942134e-19,,0.36555824
Oaz1,0.1705259,,,8.205960608022264e-21,8.956729550607159e-19,,0.1705259
Fmo5,0.6954696,,,9.477197810614796e-21,1.0155048605239866e-18,,0.6954696
Lrrc59,0.43347466,,,2.2737753095095516e-20,2.3783960425006755e-18,,0.43347466
Nhp2,0.58617157,,,2.6248384983280457e-20,2.7133109959481612e-18,,0.58617157
Psmb6,0.29665527,,,2.644567155977507e-20,2.7177180486545458e-18,,0.29665527
Eif5a,0.2930227,,,3.2863481932942644e-20,3.338207907558388e-18,,0.2930227
Hadha,0.37894586,,,7.491568824869379e-20,7.35471167371115e-18,,0.37894586
Abhd6,0.7595424,,,8.072896605994253e-20,7.881389558729835e-18,,0.7595424
Zg16,0.4768394,,,1.1061493195803248e-19,1.0680418677464311e-17,,0.4768394
Timm9,0.55989254,,,1.6499857893250134e-19,1.575826101946112e-17,,0.55989254
Dmbt1,0.6084457,,,1.7733753715919214e-19,1.6845148867559368e-17,,0.6084457
Acox1,0.6312459,,,1.8544536189509149e-19,1.7520598626787325e-17,,0.6312459
Crot,0.7391236,,,3.424770529681342e-19,3.201249602026076e-17,,0.7391236
Pex11a,0.7025852,,,1.90933123110938e-18,1.7475352981398508e-16,,0.7025852
Clps,1.5986013,,,2.0531399817248296e-18,1.8694211864689341e-16,,1.5986013
mt-Nd2,0.20839874,,,2.2585435305344498e-18,2.035353100619584e-16,,0.20839874
Scd1,2.511915,,,2.577702532366064e-18,2.311120744962696e-16,,2.511915
Pfn1,0.1898005,,,2.73415441127783e-18,2.427975679116331e-16,,0.1898005
Htatip2,0.57513267,,,2.7494859167139925e-18,2.427975679116331e-16,,0.57513267
Psma3,0.3344053,,,2.97436078252773e-18,2.61342210156799e-16,,0.3344053
mt-Nd1,0.18018706,,,3.3767533200212963e-18,2.9522231886932455e-16,,0.18018706
Gstm3,0.6227434,,,3.500727708083354e-18,3.045459802680633e-16,,0.6227434
Rpl36al,0.1750424,,,5.088829837437793e-18,4.405222006566224e-16,,0.1750424
Mt2,1.6361994,,,5.451060318590196e-18,4.672755267248074e-16,,1.6361994
Pfkl,0.82150084,,,7.370561402810202e-18,6.22706132363383e-16,,0.82150084
Gale,0.4741938,,,8.119267905593103e-18,6.794280709761315e-16,,0.4741938
Rbp2,0.68935394,,,9.709110511823107e-18,8.086170569870496e-16,,0.68935394
Scarb2,0.62294316,,,1.4065130223027607e-17,1.1658798745720007e-15,,0.62294316
Mt1,0.5827451,,,1.7319268161024106e-17,1.4090347194151696e-15,,0.5827451
Tubb4b,0.4603435,,,2.4802366278907518e-17,2.0085344821163216e-15,,0.4603435
Snrpd3,0.43780863,,,5.430751752345466e-17,4.33793638836213e-15,,0.43780863
Ppia,0.2075266,,,6.158142317236319e-17,4.896698413610581e-15,,0.2075266
Serp1,0.39249066,,,9.801176609745076e-17,7.654936736135566e-15,,0.39249066
Pop5,0.44342977,,,1.0091048386511594e-16,7.846459880361427e-15,,0.44342977
Cebpb,0.6478195,,,1.6094877027686245e-16,1.2405055877523264e-14,,0.6478195
Ptges3,0.49441585,,,1.6850550219316308e-16,1.2930773755635175e-14,,0.49441585
Ang4,0.695838,,,2.4771037429904494e-16,1.8844218214532973e-14,,0.695838
Vcp,0.3153818,,,2.5351322342610714e-16,1.9202533945116297e-14,,0.3153818
Cyp2c65,0.6911548,,,3.128025034750085e-16,2.349093330583899e-14,,0.6911548
Tmem33,0.4845424,,,3.798407744022273e-16,2.84040082066823e-14,,0.4845424
Lgals2,0.29539838,,,5.084635575398819e-16,3.7861144477323494e-14,,0.29539838
Fkbp4,0.3354664,,,5.516738496816875e-16,4.073346453973233e-14,,0.3354664
Tmem14c,0.2310592,,,6.323786865732017e-16,4.630329441312864e-14,,0.2310592
Aldh9a1,0.4106133,,,6.842832238995205e-16,4.9775688769722026e-14,,0.4106133
Eif1ad,0.59674495,,,7.122796344987161e-16,5.15098354610944e-14,,0.59674495
Rnaseh2c,0.45996383,,,7.480910748087439e-16,5.3657977378016554e-14,,0.45996383
Dbi,0.19525065,,,9.869311166016305e-16,7.021595349004232e-14,,0.19525065
Rab1a,0.32640794,,,1.23285626443664e-15,8.700796439736979e-14,,0.32640794
Eef1b2,0.19105257,,,1.9379546722275675e-15,1.3622270982022017e-13,,0.19105257
Spink4,0.40023807,,,3.097094981294948e-15,2.117714011918137e-13,,0.40023807
Pebp1,0.25010583,,,1.0210255293853525e-14,6.848275430491908e-13,,0.25010583
Hnrnpa3,0.35304818,,,1.198635230659019e-14,7.978642768322326e-13,,0.35304818
Tmem238,0.39109462,,,1.2467647359990412e-14,8.236615302898929e-13,,0.39109462
Mif,0.3431582,,,1.8806161196056637e-14,1.2331368309638183e-12,,0.3431582
Idh1,0.431321,,,2.3412154253590743e-14,1.5237843951790746e-12,,0.431321
Gm3336,0.4886921,,,3.411942552170423e-14,2.196266171036295e-12,,0.4886921
Mrpl20,0.269668,,,4.4424472557420555e-14,2.83880456818746e-12,,0.269668
Ahsa1,0.48091307,,,5.4797439030245695e-14,3.4638683312176534e-12,,0.48091307
Defa-rs1,1.4513984,,,1.2843232207030668e-13,8.031819201927044e-12,,1.4513984
Dynll1,0.44414338,,,1.412823111675935e-13,8.772982523491594e-12,,0.44414338
Pcbp1,0.283295,,,2.473471878819446e-13,1.519801444982312e-11,,0.283295
Cyp2c66,0.93923503,,,2.7018224077413525e-13,1.6543249188584943e-11,,0.93923503
Banf1,0.32040587,,,3.7312087372903727e-13,2.2574386956369514e-11,,0.32040587
Lsm4,0.30993214,,,5.7239464924311e-13,3.398206476739585e-11,,0.30993214
Ppara,0.7537708,,,6.095248762856093e-13,3.599921219553644e-11,,0.7537708
Ranbp1,0.41327995,,,6.1046862995902e-13,3.599921219553644e-11,,0.41327995
Hmgb1,0.43293145,,,6.77286820767835e-13,3.980589063997714e-11,,0.43293145
Mrpl54,0.3034139,,,6.914445669371812e-13,4.050251791595695e-11,,0.3034139
Ptpn6,1.200391,,,7.27561032253692e-13,4.24765116936682e-11,,1.200391
Sfn,0.38824877,,,7.450429547778799e-13,4.321003248947751e-11,,0.38824877
Slc27a4,0.51559407,,,8.933978664301274e-13,5.1643686535449433e-11,,0.51559407
Cacybp,0.44599932,,,1.0345317887984527e-12,5.946584007059257e-11,,0.44599932
Acot4,1.0597495,,,1.0354832448415937e-12,5.946584007059257e-11,,1.0597495
Mrps14,0.24206166,,,1.101225611613128e-12,6.303530186605048e-11,,0.24206166
Mlec,0.3245364,,,1.27602092162569e-12,7.164062509817333e-11,,0.3245364
Swi5,0.22640301,,,1.3361815872158291e-12,7.454196518140877e-11,,0.22640301
Stip1,0.5637428,,,1.4788604017663213e-12,8.198111621526676e-11,,0.5637428
Cps1,0.36498228,,,1.5869930870730658e-12,8.742391698788397e-11,,0.36498228
Defa26,1.7564236,,,2.0918245989365956e-12,1.1380691540901794e-10,,1.7564236
Tgoln1,0.43365574,,,2.173030947674036e-12,1.178601013687526e-10,,0.43365574
Ucp2,0.24681467,,,2.651614713458432e-12,1.4293504711535283e-10,,0.24681467
Igf2r,0.74322605,,,2.9556500408414723e-12,1.5883681396852353e-10,,0.74322605
Guk1,0.35260236,,,3.3727047880628252e-12,1.8069677207508544e-10,,0.35260236
Dnajc19,0.28389832,,,3.466937024092494e-12,1.8518080341756047e-10,,0.28389832
Hras,0.42674193,,,3.606663857016223e-12,1.9206031502832146e-10,,0.42674193
Pfdn6,0.37028736,,,3.757520713104982e-12,1.9888828762468028e-10,,0.37028736
Agpat2,0.34332287,,,4.326164878727556e-12,2.282993856272653e-10,,0.34332287
Cct3,0.37185934,,,4.674591085775475e-12,2.452136989562162e-10,,0.37185934
Ptma,0.35643354,,,8.979129039412284e-12,4.586925424697444e-10,,0.35643354
Capg,1.0125992,,,9.533481938127217e-12,4.855996466629263e-10,,1.0125992
Sf3b5,0.35727945,,,1.3395929977719552e-11,6.764559698231772e-10,,0.35727945
Ndufaf4,0.4169031,,,1.5076494831569494e-11,7.569692676433449e-10,,0.4169031
Glrx5,0.26517904,,,1.944786077317933e-11,9.626964996255785e-10,,0.26517904
Sumo3,0.41131642,,,2.103208516937252e-11,1.0352852456061156e-09,,0.41131642
Nr1h3,0.5476457,,,2.1517229325137774e-11,1.05478631424836e-09,,0.5476457
St3gal6,0.6287556,,,2.154830062113249e-11,1.05478631424836e-09,,0.6287556
Ppcs,0.45114595,,,2.6589154458187137e-11,1.2871934195419354e-09,,0.45114595
C1qbp,0.32507145,,,2.799965465792251e-11,1.3517525585265722e-09,,0.32507145
Tspan13,0.6460935,,,3.9014805526492897e-11,1.8630629823833146e-09,,0.6460935
Mgll,3.170474,,,4.8096660509753896e-11,2.2905219922436456e-09,,3.170474
Acot7,0.5949857,,,5.246911361125717e-11,2.478601434114576e-09,,0.5949857
Ostc,0.24129213,,,7.227558034329878e-11,3.360049665007379e-09,,0.24129213
Phf5a,0.32907912,,,7.387784438989894e-11,3.416461472272879e-09,,0.32907912
Surf4,0.28623417,,,7.684127335220838e-11,3.5441776814130127e-09,,0.28623417
Timm13,0.16914387,,,7.965221764681088e-11,3.664210525412062e-09,,0.16914387
Mrpl34,0.20731209,,,8.429399115578619e-11,3.837560379742567e-09,,0.20731209
Lpcat3,0.31466922,,,9.015351885933149e-11,4.09371521166675e-09,,0.31466922
Mrpl36,0.26885116,,,1.0011487054177066e-10,4.511073384693682e-09,,0.26885116
Eif5,0.24946438,,,1.0538839430574984e-10,4.736547961981949e-09,,0.24946438
Prdx1,0.15154107,,,1.0574159735218568e-10,4.740298699668262e-09,,0.15154107
Dus2,0.74210036,,,1.0719589162431268e-10,4.793265657796557e-09,,0.74210036
Hsph1,0.65413254,,,1.0915526271725387e-10,4.868490943477924e-09,,0.65413254
Akr1c19,0.37904665,,,1.1569562777380373e-10,5.1471373844786156e-09,,0.37904665
2310039H08Rik,0.34465325,,,1.3341623277121987e-10,5.905600651104903e-09,,0.34465325
Car4,0.5303874,,,1.830756475658857e-10,8.002956106157486e-09,,0.5303874
Spc24,0.913207,,,1.8403591015788156e-10,8.024970345420477e-09,,0.913207
Sdccag8,0.542025,,,2.1436219195081907e-10,9.255495821011655e-09,,0.542025
Pccb,0.38044474,,,2.422225103299422e-10,1.040179362045955e-08,,0.38044474
Lipa,1.4563695,,,2.426868141118998e-10,1.040179362045955e-08,,1.4563695
Gal3st2,0.7642019,,,2.5794179589340916e-10,1.1028737662371969e-08,,0.7642019
Psmb5,0.22415872,,,2.7819927010607577e-10,1.1808685443415626e-08,,0.22415872
Hsp90b1,0.25494426,,,2.879987200387024e-10,1.2195184354795463e-08,,0.25494426
Taf10,0.31312174,,,3.0000756800672314e-10,1.2642764970220974e-08,,0.31312174
Park7,0.21789822,,,3.256870163210685e-10,1.3659422285943047e-08,,0.21789822
D8Ertd738e,0.22096717,,,3.692750112737277e-10,1.5450642316936233e-08,,0.22096717
Ppdpf,0.23551743,,,3.7017635151958867e-10,1.5451565380650193e-08,,0.23551743
Pdap1,0.34837082,,,4.5126575861827876e-10,1.879168999099292e-08,,0.34837082
Nop10,0.240839,,,4.823123603561375e-10,1.9942764961266834e-08,,0.240839
Agmat,0.51702625,,,5.409703104176939e-10,2.2263398747002658e-08,,0.51702625
Mydgf,0.25741908,,,5.482783172705126e-10,2.2511436610735324e-08,,0.25741908
Tmem147,0.21495968,,,5.726241302230454e-10,2.345623272822745e-08,,0.21495968
Mfsd2a,1.1336089,,,6.245213341483932e-10,2.5463372169349687e-08,,1.1336089
Coa3,0.184824,,,6.705340539291303e-10,2.7249508270193592e-08,,0.184824
Dnajc3,0.3289662,,,9.759122799932806e-10,3.94246126352228e-08,,0.3289662
Acsl3,1.0149803,,,1.013790779846853e-09,4.086088388589162e-08,,1.0149803
Mrps10,0.44893292,,,1.0472774675364494e-09,4.211397468425177e-08,,0.44893292
Mrpl16,0.4105821,,,1.191088022575128e-09,4.77876479924948e-08,,0.4105821
Srsf7,0.374894,,,1.2292997733519793e-09,4.920839388864313e-08,,0.374894
Etfdh,0.38307542,,,1.255765551643506e-09,5.015356372507121e-08,,0.38307542
Srsf2,0.2818056,,,1.4352465200481074e-09,5.7191807475749185e-08,,0.2818056
Hist1h2bc,0.3126182,,,1.602800502718922e-09,6.32944117624261e-08,,0.3126182
Hsp90ab1,0.18006581,,,1.6116184949189138e-09,6.349993679643514e-08,,0.18006581
Defa3,1.3341966,,,1.746510981133529e-09,6.850767292736496e-08,,1.3341966
Tmem205,0.31903395,,,1.7847047753720565e-09,6.969470448358478e-08,,0.31903395
Ppa1,0.19332835,,,1.9027487655242547e-09,7.39756726914994e-08,,0.19332835
Mrps26,0.32805702,,,2.115500004883326e-09,8.1884761202235e-08,,0.32805702
Erich4,0.4500197,,,2.3121389440954015e-09,8.929937948261207e-08,,0.4500197
Dtymk,0.49905622,,,2.343463579076341e-09,9.011309731971234e-08,,0.49905622
Tomm40,0.31045172,,,2.4092258663822817e-09,9.223818333319355e-08,,0.31045172
Sec13,0.26460028,,,2.450048873413005e-09,9.359719315757987e-08,,0.26460028
Ube2f,0.44629604,,,2.5232789637486174e-09,9.589389260663089e-08,,0.44629604
Mrto4,0.6587917,,,2.5402767276312438e-09,9.620750632470656e-08,,0.6587917
Tsfm,0.39054677,,,3.0297359019171357e-09,1.1352142644859238e-07,,0.39054677
Tmem97,0.37295222,,,3.095041888045548e-09,1.157216406353711e-07,,0.37295222
Grpel1,0.2733284,,,3.182890276167615e-09,1.1875356862652547e-07,,0.2733284
Mrpl18,0.19657272,,,3.2689695272962914e-09,1.2170678284571554e-07,,0.19657272
Nceh1,0.6534781,,,3.3919074363868882e-09,1.2575103244647002e-07,,0.6534781
Grhpr,0.39706564,,,4.118066758692016e-09,1.517123420345803e-07,,0.39706564
St13,0.3346173,,,4.280684672499417e-09,1.5737337186157376e-07,,0.3346173
Odc1,0.30983093,,,5.408236178419638e-09,1.984111364579714e-07,,0.30983093
Decr1,0.3114786,,,5.513231892600164e-09,2.0184171676804725e-07,,0.3114786
Nudc,0.40586597,,,6.3536263085072815e-09,2.3068651884173235e-07,,0.40586597
Fam136a,0.3228019,,,6.5568280426954536e-09,2.3757348287481897e-07,,0.3228019
Dnajb11,0.32861215,,,7.026369976994176e-09,2.52051894043266e-07,,0.32861215
Ube2s,0.40227613,,,7.0281356672850584e-09,2.52051894043266e-07,,0.40227613
Psmb2,0.18408348,,,7.627352419867091e-09,2.7242980502911463e-07,,0.18408348
Acads,0.3039289,,,8.825118537468824e-09,3.133006223412922e-07,,0.3039289
Cdk2ap1,0.7059785,,,9.69016969541345e-09,3.4125321053607324e-07,,0.7059785
Mrps24,0.18195805,,,1.0999985130330477e-08,3.8583380977105283e-07,,0.18195805
Ict1,0.3348503,,,1.1162185164045454e-08,3.907431870274318e-07,,0.3348503
Eny2,0.25237545,,,1.1593709945542819e-08,4.042386207798094e-07,,0.25237545
Llph,0.30078506,,,1.233698160179794e-08,4.2930253007603013e-07,,0.30078506
Eif3b,0.36564082,,,1.2630209303401749e-08,4.3777252088496834e-07,,0.36564082
Set,0.30778956,,,1.3424650186181551e-08,4.6348011340229544e-07,,0.30778956
Nucks1,0.44783804,,,1.4724360936228098e-08,5.042749514300557e-07,,0.44783804
Tmem86a,0.50315315,,,1.6941154565960895e-08,5.780716683254967e-07,,0.50315315
Mrpl57,0.21514449,,,1.75709775969907e-08,5.972433062126065e-07,,0.21514449
Ugdh,0.36326975,,,2.1066786827684416e-08,7.024794021307368e-07,,0.36326975
Sec14l2,0.87278104,,,2.177066821187466e-08,7.218414197873084e-07,,0.87278104
Lsm5,0.41086206,,,2.2426367718060415e-08,7.407867667471348e-07,,0.41086206
Slc6a19,0.9390644,,,2.3457385473348127e-08,7.704983830339189e-07,,0.9390644
Hsd11b2,0.8566769,,,2.5665447944080164e-08,8.398862508776921e-07,,0.8566769
Stk16,0.32949966,,,2.607884313865446e-08,8.518280863858269e-07,,0.32949966
Slc22a1,0.34782025,,,2.779127842912168e-08,9.044002515462136e-07,,0.34782025
Tomm22,0.16697836,,,2.865678119562706e-08,9.291247526766685e-07,,0.16697836
Akr1b3,0.47067502,,,3.3876563659650766e-08,1.0923171618184274e-06,,0.47067502
Srp9,0.18614154,,,4.0128538901763445e-08,1.2891751629263053e-06,,0.18614154
Anp32a,0.34781498,,,4.0601045987469175e-08,1.3019747830981676e-06,,0.34781498
Tomm20,0.16955557,,,4.301489511994341e-08,1.3716728627580269e-06,,0.16955557
Tysnd1,0.43382615,,,4.3076476067621215e-08,1.3716728627580269e-06,,0.43382615
Hspa9,0.21114598,,,4.4612191347469175e-08,1.4151083728322667e-06,,0.21114598
Psmd7,0.28994367,,,4.880891024263691e-08,1.5454396030519973e-06,,0.28994367
Pgp,0.25990596,,,5.264615969810803e-08,1.6609532574054802e-06,,0.25990596
Hdgf,0.25515088,,,5.858774064258993e-08,1.8385042255575584e-06,,0.25515088
Map2k3,0.3406209,,,6.294401249652483e-08,1.9716847265622655e-06,,0.3406209
Tspan31,0.43579715,,,7.290771435969237e-08,2.2756789776960463e-06,,0.43579715
Fbl,0.34552416,,,7.674785779639127e-08,2.387062132842449e-06,,0.34552416
Tbc1d31,1.1429597,,,8.186720579958583e-08,2.532838745626975e-06,,1.1429597
Ahsa2,0.6814544,,,8.368507802921643e-08,2.5845305381501235e-06,,0.6814544
Krtcap2,0.18981747,,,8.84230309401542e-08,2.7165348299149122e-06,,0.18981747
Ces1e,0.6131075,,,1.0937058437101762e-07,3.3309692879582196e-06,,0.6131075
Mrpl22,0.3314885,,,1.176094682602792e-07,3.569518455505849e-06,,0.3314885
Polr2e,0.2920601,,,1.2083039150414127e-07,3.6609525343142663e-06,,0.2920601
Gstt2,0.29631057,,,1.2164184412639112e-07,3.67919471055606e-06,,0.29631057
Gadd45gip1,0.24248585,,,1.2569188642910898e-07,3.7886509780767277e-06,,0.24248585
Alyref,0.51105934,,,1.35738995560566e-07,4.0733574402542e-06,,0.51105934
1810065E05Rik,0.6173569,,,1.4085539099823395e-07,4.20961188097273e-06,,0.6173569
Cdca3,0.6735685,,,1.5130655236777838e-07,4.499001767781674e-06,,0.6735685
Rbm8a,0.27153286,,,1.6010847537013447e-07,4.752679455539481e-06,,0.27153286
Chst4,1.4113357,,,1.7064646295505322e-07,5.0314937810556215e-06,,1.4113357
Sdf2l1,0.45031425,,,1.7840661035344703e-07,5.242707966122281e-06,,0.45031425
Psma2,0.19032505,,,1.8431308254834218e-07,5.407235057799695e-06,,0.19032505
Elovl6,0.28787094,,,1.8587184833221687e-07,5.4438766512367455e-06,,0.28787094
Hspa1a,1.9548358,,,1.9201693659782995e-07,5.6051721375974515e-06,,1.9548358
Tpt1,0.06112174,,,2.0983855061899928e-07,6.115245190758995e-06,,0.06112174
Kti12,0.59853005,,,2.132417982315569e-07,6.193881190616776e-06,,0.59853005
Galnt6,0.41057965,,,2.3086519927701342e-07,6.694709813358015e-06,,0.41057965
Ormdl2,0.27286717,,,2.5289346284899605e-07,7.309369774087841e-06,,0.27286717
Dpy30,0.23622577,,,2.626987056731469e-07,7.5803027172318715e-06,,0.23622577
Phb2,0.14006321,,,2.7012560052994137e-07,7.756400617831143e-06,,0.14006321
Psmd2,0.31834665,,,2.822801905856933e-07,8.065869575873803e-06,,0.31834665
Rpl12,0.14043629,,,2.9285468770904274e-07,8.3409002060146e-06,,0.14043629
Ppih,0.50585496,,,3.0204818833500584e-07,8.58882332299524e-06,,0.50585496
Pkig,0.27251628,,,3.3363129003489196e-07,9.441067084997032e-06,,0.27251628
Pole3,0.45021755,,,3.4168805362469465e-07,9.653511521457813e-06,,0.45021755
Tm4sf4,0.92838824,,,3.5535044050820486e-07,1.0023392120466587e-05,,0.92838824
Stra13,0.24910022,,,3.884765751813142e-07,1.0870539579078398e-05,,0.24910022
Alpi,0.34801927,,,3.907243018615608e-07,1.0916054303041666e-05,,0.34801927
Jagn1,0.3445464,,,3.993098396268098e-07,1.1102961727471408e-05,,0.3445464
Mrfap1,0.20468533,,,4.292945624360359e-07,1.1880304481399147e-05,,0.20468533
Lsm6,0.29290548,,,4.604290491623919e-07,1.267054145655764e-05,,0.29290548
Dag1,0.30706188,,,4.986485399086815e-07,1.3649144535537785e-05,,0.30706188
Pdia4,0.38158795,,,5.018393154344185e-07,1.3715120202377974e-05,,0.38158795
Far2,0.38651848,,,5.041621590608593e-07,1.3757207486298884e-05,,0.38651848
Dad1,0.123602465,,,5.162729366305828e-07,1.4065836147921289e-05,,0.123602465
Fabp5,1.3247502,,,5.226625581604808e-07,1.4217877917266453e-05,,1.3247502
