,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Pa2g4,0.42853385,,,0.000401666526610025,0.09049340861689704,,0.42853385
Ahsa1,0.4540899,,,0.00042656695969391746,0.09254396521853349,,0.4540899
Hnrnph1,0.4106572,,,0.0005525984483455457,0.11842454308263749,,0.4106572
Psmb6,0.27332613,,,0.0006178723205822449,0.12662433610213517,,0.27332613
H2afy,0.35158628,,,0.0006418024219862785,0.12816356774505538,,0.35158628
Apex1,0.4942681,,,0.0006952912106168191,0.13728485892325126,,0.4942681
Ang4,0.84534997,,,0.0007749240594944861,0.14801891845105006,,0.84534997
Mat2a,0.48417383,,,0.001059993305481905,0.18627262357233515,,0.48417383
Ubb,0.18945049,,,0.0010719916371210029,0.18651593108046916,,0.18945049
Ppic,1.2180527,,,0.0011243993688063525,0.19371637360817678,,1.2180527
Tm4sf4,1.1253569,,,0.0011693265816111482,0.19868954739897327,,1.1253569
Mapre1,0.47978508,,,0.0013381088195766062,0.2143609256023121,,0.47978508
Eef1b2,0.16113251,,,0.001487795055357793,0.2313718806000221,,0.16113251
Rnf126,0.59337944,,,0.0017639722997855299,0.25615460273368756,,0.59337944
Emc8,0.51464766,,,0.001778345275906782,0.25615460273368756,,0.51464766
Smn1,0.6579072,,,0.0018270362567318632,0.2610285214597482,,0.6579072
Nudc,0.41831303,,,0.0018618456161656033,0.2638565565554689,,0.41831303
Ccl6,1.5617077,,,0.0019203574687399725,0.26997153438534033,,1.5617077
Dnaja1,0.41941303,,,0.002125916979797446,0.29416329988961043,,0.41941303
Acadl,0.4635094,,,0.0023608151380990717,0.30960152553593273,,0.4635094
Hspa1a,2.362165,,,0.0024143726689061415,0.31427978452361205,,2.362165
Lrrc59,0.41115376,,,0.002491877716110136,0.3219835816559075,,0.41115376
Defa-rs1,1.4832077,,,0.002511606391286059,0.3221639351391965,,1.4832077
H2-Eb1,3.7104988,,,0.0026399086774629723,0.3313651084932629,,3.7104988
Rps5,0.116399,,,0.0027239997386692702,0.3394953716853552,,0.116399
mt-Cytb,0.12608482,,,0.0030615948449501315,0.36446314017205544,,0.12608482
Srpk1,0.41154405,,,0.003069512590079338,0.36446314017205544,,0.41154405
Anp32b,0.28457317,,,0.0031905410101564476,0.3762911219562366,,0.28457317
Set,0.3296478,,,0.0032401583287044473,0.37959534873548834,,0.3296478
H2-DMa,1.6155684,,,0.0034150350189766725,0.39015862230817316,,1.6155684
Mcm5,1.1751062,,,0.0034281622353978343,0.39015862230817316,,1.1751062
Fbxo22,0.4146605,,,0.003436939214390885,0.39015862230817316,,0.4146605
Sf3b1,0.2930398,,,0.003441335370043069,0.39015862230817316,,0.2930398
C1qbp,0.19773722,,,0.004120137141857719,0.4361636746618415,,0.19773722
Hsd17b11,0.5122948,,,0.004475222257814613,0.45990105693904204,,0.5122948
Anp32a,0.3234833,,,0.004680383440360583,0.47719926087498815,,0.3234833
Rps3,0.0993796,,,0.0048638326893308634,0.4831396900794019,,0.0993796
Plbd1,0.51872784,,,0.0049487932745855764,0.4831396900794019,,0.51872784
Dnajb11,0.39042768,,,0.005053762896790997,0.48796579882037466,,0.39042768
mt-Nd2,0.15784459,,,0.005341408921105393,0.4970629951991592,,0.15784459
Mob4,0.42196393,,,0.005374265582873741,0.4970629951991592,,0.42196393
Pbdc1,0.55183876,,,0.005374265582873741,0.4970629951991592,,0.55183876
Abhd17a,0.35853347,,,0.005554865688401315,0.5061268918436521,,0.35853347
Rpf1,0.54084235,,,0.005568458887545811,0.5061268918436521,,0.54084235
Rbm8a,0.29150152,,,0.005595735367294102,0.5061268918436521,,0.29150152
Eci2,0.31015274,,,0.005692154969039603,0.5077575597509286,,0.31015274
Gnb2l1,0.108303614,,,0.005975951452623618,0.5173172161426347,,0.108303614
Ahsa2,0.7760585,,,0.006063542448221709,0.5223266247186279,,0.7760585
Mbd3,0.52066165,,,0.006122577193563409,0.522924096085328,,0.52066165
Rbm4b,0.8547806,,,0.006129992818162952,0.522924096085328,,0.8547806
Acaa2,0.35184488,,,0.0061896096249527835,0.5254589852139867,,0.35184488
Rps3a1,0.08033587,,,0.006379291803022123,0.531295236277288,,0.08033587
Rpl4,0.08527048,,,0.006425586865174423,0.5326265942533497,,0.08527048
Hnrnpa3,0.1671126,,,0.006511246884066573,0.5341199974790638,,0.1671126
Isoc1,0.6575948,,,0.006574188761241174,0.5348528662096813,,0.6575948
Sdf2l1,0.47867858,,,0.006653635284754271,0.5388218104100775,,0.47867858
Exosc1,0.62099993,,,0.006815122767615634,0.5493676715381172,,0.62099993
H2-Aa,4.24811,,,0.00687247007053221,0.5514608061619293,,4.24811
2300009A05Rik,0.4073884,,,0.007165760978133313,0.5697914826639671,,0.4073884
Fermt1,0.43877986,,,0.0072515972498218865,0.5721257704603303,,0.43877986
Pomp,0.19501483,,,0.0075146696278656075,0.5869123972021437,,0.19501483
Lsm8,0.3877297,,,0.007595243242262634,0.5879788964593888,,0.3877297
Nucks1,0.37391323,,,0.007925338020327988,0.6029089395291071,,0.37391323
Gnl3,0.5993422,,,0.008287656496835723,0.6223888359781802,,0.5993422
Grpel2,0.63526326,,,0.008524056515955008,0.6374180644888399,,0.63526326
9130401M01Rik,0.8560374,,,0.008684988056164472,0.6439717093290221,,0.8560374
Mtch1,0.32593483,,,0.008817738629666148,0.6483436022557457,,0.32593483
Sap30,0.56218725,,,0.009067587157844488,0.6610484626611234,,0.56218725
Fkbp4,0.16103646,,,0.009173542847714588,0.6610484626611234,,0.16103646
Ak6,0.42599487,,,0.00921623361702471,0.6610484626611234,,0.42599487
Zmat2,0.30694968,,,0.009720073721079558,0.6887534495989156,,0.30694968
Eif4a1,0.17351344,,,0.00976502519592219,0.6891597902326934,,0.17351344
Ech1,0.2693185,,,0.009866844048458463,0.6907970137990461,,0.2693185
Tpt1,0.07574302,,,0.010143000464053037,0.7073132823603333,,0.07574302
Defa26,1.5129501,,,0.01042601771824225,0.7078869897046954,,1.5129501
mt-Nd4,0.09475569,,,0.010461884426115828,0.7078869897046954,,0.09475569
Saysd1,0.43954375,,,0.010461884426115828,0.7078869897046954,,0.43954375
Acot2,0.93479425,,,0.01048585650929896,0.7078869897046954,,0.93479425
Scd2,0.43806237,,,0.010558066219825536,0.7078869897046954,,0.43806237
Hspa5,0.24588116,,,0.010570144078783893,0.7078869897046954,,0.24588116
Zfp330,0.58297765,,,0.010938241284806902,0.7145639929290397,,0.58297765
Gtf3a,0.35302812,,,0.0111645277774671,0.7239640097174515,,0.35302812
Adrm1,0.34493184,,,0.011485710196902078,0.7366364426648183,,0.34493184
Erh,0.15694773,,,0.012429066969597722,0.7800571209169312,,0.15694773
Txnl4a,0.31781325,,,0.012639924331747614,0.7846282840957528,,0.31781325
Nolc1,0.3847366,,,0.012710910499292571,0.7846282840957528,,0.3847366
Pik3ca,0.8137826,,,0.012925990633966397,0.791358013587326,,0.8137826
Hadhb,0.30256316,,,0.012954909904925505,0.791358013587326,,0.30256316
Hnrnpd,0.39392334,,,0.012969390992610819,0.791358013587326,,0.39392334
Eprs,0.31603295,,,0.013042011427425067,0.7925966696647835,,0.31603295
Clcn4,0.45270804,,,0.013350959451784303,0.7925966696647835,,0.45270804
Srsf7,0.24112633,,,0.013350959451784303,0.7925966696647835,,0.24112633
2310036O22Rik,0.25651336,,,0.013575579717997967,0.8005416873233674,,0.25651336
Dhrs4,0.32721573,,,0.013742416695490102,0.8005416873233674,,0.32721573
Memo1,0.6736349,,,0.013957371947223683,0.8094815090051544,,0.6736349
Ttc19,0.6699676,,,0.014733270024529876,0.8298325453239215,,0.6699676
Nop56,0.35956368,,,0.015126988334681287,0.8459582079069903,,0.35956368
Lsm1,0.33814144,,,0.015160212668097924,0.8459582079069903,,0.33814144
B2m,0.19093026,,,0.015260271547630792,0.8459582079069903,,0.19093026
Kif5b,0.22068937,,,0.015598012901707582,0.8512542879556129,,0.22068937
Mydgf,0.23843223,,,0.01601197033063981,0.8631237871789368,,0.23843223
Med10,0.35205594,,,0.016507101978229223,0.8809386272140259,,0.35205594
Cst6,0.37352696,,,0.017126373507950807,0.8923459083930647,,0.37352696
Paip2,0.31679252,,,0.01744358391222242,0.8968750487053901,,0.31679252
Smarca4,0.38494587,,,0.017537856205020956,0.8968750487053901,,0.38494587
Rnf11,0.5909815,,,0.01755676416972937,0.8968750487053901,,0.5909815
Hsph1,0.5770212,,,0.017670587667151703,0.9000731509416141,,0.5770212
Kti12,0.46906552,,,0.018015947685887327,0.9123753564383228,,0.46906552
Psmg3,0.30647203,,,0.01848561641027528,0.9228628897095668,,0.30647203
Sox4,0.8655705,,,0.01876450966273913,0.9341323747969256,,0.8655705
Sf3b3,0.52712786,,,0.018824749108620305,0.9344839437451544,,0.52712786
Psma1,0.18837853,,,0.01892552409727439,0.9349560790781999,,0.18837853
Hook1,0.38135806,,,0.0192511810946127,0.9397250149323026,,0.38135806
Cpt2,0.30064702,,,0.019436506917763965,0.9423459962492607,,0.30064702
Stmn1,0.43475854,,,0.019769825980500946,0.9518223341242278,,0.43475854
Commd1,0.2713071,,,0.020065563672131075,0.9607960501644669,,0.2713071
Trp53,0.37267482,,,0.02040827081780645,0.9666699274428916,,0.37267482
Mpg,0.59792227,,,0.021198081860645052,0.9917713256190726,,0.59792227
Dnajb1,0.6785427,,,0.021422145404595087,0.9948328084750391,,0.6785427
Ppan,0.57000554,,,0.021648268441065616,0.9984908695927718,,0.57000554
Nipsnap3b,0.2891883,,,0.02194533253291293,1.0,,0.2891883
Tnfaip1,0.3147436,,,0.02264443349044531,1.0,,0.3147436
Efna1,0.57162374,,,0.02285790298459583,1.0,,0.57162374
Fabp2,0.3056926,,,0.022953338108959807,1.0,,0.3056926
Setd8,0.28278825,,,0.02333854788524565,1.0,,0.28278825
Mllt3,0.5090003,,,0.024026178214271596,1.0,,0.5090003
Cldnd1,0.37305886,,,0.024026178214271596,1.0,,0.37305886
Mptx2,1.7741117,,,0.024026178214271596,1.0,,1.7741117
Cnot6,0.42241478,,,0.024150800679168718,1.0,,0.42241478
Defa3,1.6593422,,,0.02437653377570871,1.0,,1.6593422
Snrnp48,0.40386596,,,0.024833490775567027,1.0,,0.40386596
Htra2,0.57059115,,,0.024987449562811577,1.0,,0.57059115
Hira,0.7485194,,,0.025194013096382546,1.0,,0.7485194
Fabp5,0.6343649,,,0.02521993717812323,1.0,,0.6343649
H2-DMb1,5.9006314,,,0.02529784800448055,1.0,,5.9006314
Cdk2ap1,0.4408983,,,0.025375967048226915,1.0,,0.4408983
Oser1,0.47560123,,,0.026088481836663364,1.0,,0.47560123
Twistnb,0.44341803,,,0.026464695849652838,1.0,,0.44341803
Dnajc21,0.54798466,,,0.026955279757779282,1.0,,0.54798466
Psmb7,0.2326608,,,0.027286680295276436,1.0,,0.2326608
Ddx55,0.68261456,,,0.027649659241898442,1.0,,0.68261456
Hnrnpf,0.16139728,,,0.027677752390486934,1.0,,0.16139728
Mat2b,0.3148158,,,0.027846828748351697,1.0,,0.3148158
Fubp1,0.24699368,,,0.028130601751227873,1.0,,0.24699368
Retsat,0.3887501,,,0.028532068907218287,1.0,,0.3887501
Pwwp2a,0.8129665,,,0.02890926901710197,1.0,,0.8129665
Knop1,0.39953303,,,0.029026190885557652,1.0,,0.39953303
Emg1,0.23234057,,,0.029290754138447134,1.0,,0.23234057
Manf,0.25500765,,,0.029320277732219943,1.0,,0.25500765
Sdccag8,0.47273958,,,0.029320277732219943,1.0,,0.47273958
Hacd1,0.24693924,,,0.029676562634972554,1.0,,0.24693924
Mrpl23,0.19236317,,,0.030096927965770175,1.0,,0.19236317
Wdr18,0.42226082,,,0.03073706726712518,1.0,,0.42226082
Utp11l,0.3043655,,,0.030767839520584622,1.0,,0.3043655
Nemf,0.38050273,,,0.031232607136938983,1.0,,0.38050273
Gpatch8,0.4762183,,,0.031420193961988356,1.0,,0.4762183
Usp14,0.32619825,,,0.031703386089970434,1.0,,0.32619825
Cog4,0.4839206,,,0.03176661406838916,1.0,,0.4839206
Lyar,0.40818095,,,0.03179826858334029,1.0,,0.40818095
Marcks,0.35668138,,,0.03202060835654995,1.0,,0.35668138
Mrps22,0.34873274,,,0.032437061640839496,1.0,,0.34873274
Hnrnpu,0.24674124,,,0.03250154143995976,1.0,,0.24674124
Tyms,0.4411926,,,0.03250154143995976,1.0,,0.4411926
Vmp1,0.25347182,,,0.03282558979776041,1.0,,0.25347182
Foxn3,0.53729695,,,0.032923342128899635,1.0,,0.53729695
Hsdl2,0.38726026,,,0.03344890708099574,1.0,,0.38726026
Baz1a,0.4803396,,,0.03368108907456246,1.0,,0.4803396
Parl,0.30715623,,,0.03404873098012442,1.0,,0.30715623
Eif6,0.22745879,,,0.03408232243142087,1.0,,0.22745879
Nsfl1c,0.29879364,,,0.034318256692070254,1.0,,0.29879364
Thoc3,0.502077,,,0.03445370184194532,1.0,,0.502077
Tmem60,0.4235061,,,0.03465772578438488,1.0,,0.4235061
Crls1,0.5102083,,,0.035241406156994975,1.0,,0.5102083
Drg1,0.32366136,,,0.03534527470159663,1.0,,0.32366136
Yrdc,0.34447843,,,0.03583345554510413,1.0,,0.34447843
Mettl7b,0.6018723,,,0.03586854458158015,1.0,,0.6018723
Tmed10,0.18669266,,,0.036185666566632954,1.0,,0.18669266
Tecr,0.17055038,,,0.03654082437788159,1.0,,0.17055038
Bmpr1a,0.46395367,,,0.03693492417807609,1.0,,0.46395367
Srsf6,0.22878714,,,0.03697093025532978,1.0,,0.22878714
Tsen34,0.3171532,,,0.03729633213481767,1.0,,0.3171532
Tsn,0.24003005,,,0.03766074595724152,1.0,,0.24003005
Tnrc6c,0.5789115,,,0.03766074595724152,1.0,,0.5789115
Trappc13,0.436384,,,0.03832432690631364,1.0,,0.436384
Nudt6,1.0823829,,,0.03873472171592325,1.0,,1.0823829
Bop1,0.41149122,,,0.03892249568023339,1.0,,0.41149122
Psmd12,0.30203527,,,0.039186677892808976,1.0,,0.30203527
Snrpd1,0.23963323,,,0.03983460945416506,1.0,,0.23963323
Acot8,0.3037973,,,0.04072567367512805,1.0,,0.3037973
Scfd1,0.53815,,,0.04076479579699815,1.0,,0.53815
Marcksl1,0.8178602,,,0.04092160295509181,1.0,,0.8178602
Cd24a,0.44853085,,,0.04107892093368623,1.0,,0.44853085
Rpl7,0.0743051,,,0.042154275079096665,1.0,,0.0743051
Dhrs7b,0.2654085,,,0.0428026911356992,1.0,,0.2654085
Rps4x,0.08010004,,,0.04341821982341828,1.0,,0.08010004
Pdap1,0.19388786,,,0.04366651670151555,1.0,,0.19388786
Eif3g,0.21004988,,,0.04366651670151555,1.0,,0.21004988
Adprhl2,0.5820495,,,0.04374954837381125,1.0,,0.5820495
Cdk5rap1,0.9710039,,,0.044041209957410316,1.0,,0.9710039
Nmd3,0.54776996,,,0.0449260609116904,1.0,,0.54776996
Cldn7,0.14296088,,,0.04522432311710229,1.0,,0.14296088
Lap3,0.23655859,,,0.04535265984499898,1.0,,0.23655859
Nop58,0.3469974,,,0.045524252875628696,1.0,,0.3469974
Jmjd6,0.5075553,,,0.04578266805658467,1.0,,0.5075553
Eif1b,0.27353033,,,0.04578266805658467,1.0,,0.27353033
Ubr5,0.4299572,,,0.0460423179169622,1.0,,0.4299572
Rpl14,0.060458895,,,0.046216105936093536,1.0,,0.060458895
Ddx27,0.4841289,,,0.04639044597243046,1.0,,0.4841289
Snhg12,0.48744863,,,0.046916791299056654,1.0,,0.48744863
Mmp7,1.5357924,,,0.047359242122389573,1.0,,1.5357924
Gtf3c6,0.29292116,,,0.0474926596163161,1.0,,0.29292116
Ung,0.9672993,,,0.047849985377411725,1.0,,0.9672993
Mettl9,0.2807244,,,0.0482998174062822,1.0,,0.2807244
Nat9,0.6065783,,,0.048981222361256134,1.0,,0.6065783
Defa5,1.6356983,,,0.049301962152527634,1.0,,1.6356983
Tmem167,0.23086436,,,0.04943996053447744,1.0,,0.23086436
Stat6,0.34181032,,,0.0497169295463268,1.0,,0.34181032
Dnajb6,0.28874457,,,0.05079072742014898,1.0,,0.28874457
Srsf4,0.51202184,,,0.0511213661788996,1.0,,0.51202184
Hnrnph3,0.34602216,,,0.05159683208947891,1.0,,0.34602216
Psmd7,0.13468988,,,0.05178805193025494,1.0,,0.13468988
Brd7,0.29969046,,,0.05178805193025494,1.0,,0.29969046
Ftsj2,0.73712915,,,0.0518838839837154,1.0,,0.73712915
Immp2l,0.5014073,,,0.05265589387967503,1.0,,0.5014073
Srsf3,0.19335906,,,0.052850389624205726,1.0,,0.19335906
Gimap1,0.52405477,,,0.053241182516018094,1.0,,0.52405477
Rbm25,0.2415319,,,0.05348665167625189,1.0,,0.2415319
Tubb2b,1.026426,,,0.053535858753235376,1.0,,1.026426
Samm50,0.21912223,,,0.054129297986314724,1.0,,0.21912223
Phlda1,0.8520099,,,0.0544280701672694,1.0,,0.8520099
Prmt7,0.50289166,,,0.0546280149530768,1.0,,0.50289166
Smarcb1,0.30050915,,,0.0546280149530768,1.0,,0.30050915
Psmc4,0.23700011,,,0.0549793923938869,1.0,,0.23700011
Ube2s,0.27111527,,,0.05518102417404435,1.0,,0.27111527
Itsn2,0.54581785,,,0.055433930331269976,1.0,,0.54581785
Tuba4a,0.33706823,,,0.055433930331269976,1.0,,0.33706823
Mars,0.62101597,,,0.055484627300813924,1.0,,0.62101597
Ubxn4,0.25064477,,,0.05630104695958215,1.0,,0.25064477
Rps9,0.07536351,,,0.0566613626443784,1.0,,0.07536351
Ceacam10,2.1934235,,,0.057231448979139135,1.0,,2.1934235
Psmf1,0.4694457,,,0.057283510734316014,1.0,,0.4694457
mt-Co2,0.05441462,,,0.0575967090149978,1.0,,0.05441462
Ubn1,0.34294468,,,0.05775384124993246,1.0,,0.34294468
G3bp1,0.25331268,,,0.05780629778230343,1.0,,0.25331268
Nmral1,0.87935805,,,0.05801652009076595,1.0,,0.87935805
Ppp2r2d,0.53243023,,,0.05822737732176107,1.0,,0.53243023
Psma7,0.11690921,,,0.05838593774444097,1.0,,0.11690921
Nars,0.23712245,,,0.05897039761107237,1.0,,0.23712245
Mxd4,0.33474487,,,0.05939850315259296,1.0,,0.33474487
Stx16,0.27608812,,,0.05982918439248358,1.0,,0.27608812
Pold2,0.37154,,,0.0598832012044491,1.0,,0.37154
Gm15293,2.1274126,,,0.06009967307533943,1.0,,2.1274126
Jagn1,0.22991453,,,0.06015389230743949,1.0,,0.22991453
Txndc9,0.30193168,,,0.060262452441009175,1.0,,0.30193168
Naca,0.050690077,,,0.061026929502373276,1.0,,0.050690077
Nxt1,0.50137985,,,0.06207726682770022,1.0,,0.50137985
Ero1l,0.46287414,,,0.06230028580330232,1.0,,0.46287414
Taf10,0.24022381,,,0.06230028580330232,1.0,,0.24022381
Inpp5j,0.5466432,,,0.062412043599925186,1.0,,0.5466432
Cpsf6,0.26834196,,,0.06246798465196094,1.0,,0.26834196
Slmo2,0.25754315,,,0.06280450249429063,1.0,,0.25754315
Gmps,0.39534682,,,0.06325552315900854,1.0,,0.39534682
Prorsd1,0.35488033,,,0.0633686956017286,1.0,,0.35488033
Gm561,0.34861147,,,0.06365235885996823,1.0,,0.34861147
Nhp2,0.18545094,,,0.0639370702417322,1.0,,0.18545094
U2surp,0.27513775,,,0.06450964834829694,1.0,,0.27513775
Pole4,0.3439218,,,0.06502858075973302,1.0,,0.3439218
Capza2,0.22787632,,,0.0655509517987244,1.0,,0.22787632
Rnf125,0.93309003,,,0.06566750283994284,1.0,,0.93309003
Ube2f,0.32560277,,,0.06631159094023531,1.0,,0.32560277
Tgif1,0.47749305,,,0.06631159094023531,1.0,,0.47749305
U2af1,0.16952185,,,0.06660607396866644,1.0,,0.16952185
Ran,0.10048658,,,0.0667241683558259,1.0,,0.10048658
Gorasp2,0.28652406,,,0.06702015880839497,1.0,,0.28652406
Ttc14,0.31428483,,,0.0679745997631478,1.0,,0.31428483
Prkrir,0.517229,,,0.06803462160434585,1.0,,0.517229
Pnisr,0.25627038,,,0.06851636698675673,1.0,,0.25627038
Cnbp,0.2331741,,,0.06851636698675673,1.0,,0.2331741
Utp18,0.65938514,,,0.06863724043655683,1.0,,0.65938514
Tuba1c,0.35271052,,,0.06912248796831182,1.0,,0.35271052
1810065E05Rik,0.51663,,,0.06930518079186908,1.0,,0.51663
Hes6,0.4346604,,,0.06954938792593449,1.0,,0.4346604
Derl2,0.33299336,,,0.06967175619331593,1.0,,0.33299336
Tmem214,0.47955993,,,0.07016299807341844,1.0,,0.47955993
Lamb3,1.6611493,,,0.07022460266583246,1.0,,1.6611493
Bfar,0.382511,,,0.07022460266583246,1.0,,0.382511
Srsf2,0.15562783,,,0.07177919732529547,1.0,,0.15562783
Ccdc71l,0.64052355,,,0.0719047734410609,1.0,,0.64052355
Rps7,0.06572897,,,0.0723457077544231,1.0,,0.06572897
Eif4g3,0.58468217,,,0.07285234103076868,1.0,,0.58468217
Dctn2,0.24511127,,,0.07310674439287657,1.0,,0.24511127
Hmgn1,0.24701606,,,0.07317045867517047,1.0,,0.24701606
Dnajb9,0.8656621,,,0.07355369899582978,1.0,,0.8656621
Cacfd1,0.4431624,,,0.07419607964418208,1.0,,0.4431624
Hnrnpm,0.22602715,,,0.07477813561565522,1.0,,0.22602715
Yipf5,0.4062445,,,0.0754945966738808,1.0,,0.4062445
Car12,0.78908306,,,0.07582210798453536,1.0,,0.78908306
Creb3l3,0.84239274,,,0.07634853672486629,1.0,,0.84239274
Chd1,0.31184593,,,0.07654671438443256,1.0,,0.31184593
Josd2,0.28887925,,,0.07694432802083101,1.0,,0.28887925
Ergic2,0.3275243,,,0.0770772393901148,1.0,,0.3275243
Txnl1,0.1630326,,,0.0770772393901148,1.0,,0.1630326
Krt20,0.3971327,,,0.07721033780274575,1.0,,0.3971327
Brms1,0.40465564,,,0.07727695720621758,1.0,,0.40465564
Tmem252,0.37422496,,,0.07741033651928404,1.0,,0.37422496
Cgref1,0.34018278,,,0.0774770964736055,1.0,,0.34018278
Selm,0.5655856,,,0.07774460546466647,1.0,,0.5655856
Stub1,0.21162833,,,0.0782145559627458,1.0,,0.21162833
Anapc5,0.195776,,,0.07828188013351774,1.0,,0.195776
Bnip3l,0.2516249,,,0.07895771952329907,1.0,,0.2516249
Faf2,0.4273874,,,0.07916139437306954,1.0,,0.4273874
Wdr61,0.26322082,,,0.07936549631231295,1.0,,0.26322082
Dtnbp1,0.6280052,,,0.07991186073973154,1.0,,0.6280052
Eif3f,0.09534865,,,0.07991186073973154,1.0,,0.09534865
Hepacam2,0.709618,,,0.08004892840522412,1.0,,0.709618
Hsd17b7,0.90359855,,,0.0801861870524054,1.0,,0.90359855
Psmd1,0.2518835,,,0.08025488805010729,1.0,,0.2518835
Pnkd,0.1790876,,,0.08039243350569394,1.0,,0.1790876
Creb1,0.5120768,,,0.08046127800836395,1.0,,0.5120768
Ube2l3,0.19224282,,,0.08059911067542444,1.0,,0.19224282
Dnajc19,0.16172886,,,0.08205796171673779,1.0,,0.16172886
Smoc2,0.60046583,,,0.08219800973142567,1.0,,0.60046583
Slc30a7,0.63517064,,,0.08233825150499023,1.0,,0.63517064
Cct8,0.16876209,,,0.08425057022365333,1.0,,0.16876209
Rrp1b,1.0210332,,,0.08460861732681431,1.0,,1.0210332
3830406C13Rik,0.4342667,,,0.08518405232791919,1.0,,0.4342667
Polr2h,0.24530143,,,0.08525620368041172,1.0,,0.24530143
Dgcr6,0.23723876,,,0.08525620368041172,1.0,,0.23723876
Rnf6,0.269024,,,0.08547295424525629,1.0,,0.269024
Naa50,0.2746733,,,0.08576264768506738,1.0,,0.2746733
Tomm34,0.646553,,,0.0861986750848717,1.0,,0.646553
Wdr82,0.45389736,,,0.08649035360160434,1.0,,0.45389736
Tspan12,0.46272558,,,0.08678282865712625,1.0,,0.46272558
Sep15,0.12975991,,,0.08700270853937712,1.0,,0.12975991
Pdcd11,0.44925463,,,0.08766504738548969,1.0,,0.44925463
Rtf1,0.26207834,,,0.08803476733178558,1.0,,0.26207834
Sik3,1.0661197,,,0.08855448654133412,1.0,,1.0661197
Rfxap,0.59711415,,,0.088927226412604,1.0,,0.59711415
Mcm7,0.5427593,,,0.08930122934024122,1.0,,0.5427593
Reep5,0.9956951,,,0.08960134296178766,1.0,,0.9956951
Tmsb4x,0.09759077,,,0.09005303554758376,1.0,,0.09759077
Cd63,0.2293752,,,0.09027956811751682,1.0,,0.2293752
Chd7,0.36155802,,,0.0903551807938662,1.0,,0.36155802
Hmgb1,0.1279837,,,0.09111411333567637,1.0,,0.1279837
Rcc2,0.3566379,,,0.09126651317580896,1.0,,0.3566379
Utp14a,0.3992409,,,0.09187816293270386,1.0,,0.3992409
Malat1,0.18337844,,,0.09233905816877325,1.0,,0.18337844
D17Wsu92e,0.33258745,,,0.09373289316855499,1.0,,0.33258745
