,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Etfb,0.4562611,,,9.664177103689845e-52,2.2021264097624077e-49,,0.4562611
Ech1,0.5130743,,,2.551595197455865e-51,5.661183976250104e-49,,0.5130743
Mpc2,0.39215308,,,3.9651963758142767e-51,8.571941190894916e-49,,0.39215308
Snrpd3,0.4787146,,,2.6247366592654755e-49,5.397354822992006e-47,,0.4787146
Ldha,0.46218356,,,4.948468412620651e-48,9.9334612349535e-46,,0.46218356
Calr,0.47728613,,,9.039470165175294e-48,1.772366813083556e-45,,0.47728613
H2afz,0.41312233,,,2.2988949576292813e-47,4.307107419504994e-45,,0.41312233
Dctpp1,0.4372301,,,7.150729032152697e-46,1.2827190738314764e-43,,0.4372301
Tomm5,0.32603654,,,2.5537868120132705e-45,4.4856201275174755e-43,,0.32603654
Tagln2,0.47860405,,,4.3365530245433806e-45,7.461526234678621e-43,,0.47860405
Ppp1r14b,0.4875947,,,2.5126780020242533e-44,4.153801614718917e-42,,0.4875947
Dtymk,0.55187434,,,7.871564479801225e-44,1.252172832626493e-41,,0.55187434
H2afy,0.4019382,,,4.752558885677749e-43,7.2852407209362e-41,,0.4019382
Ppa1,0.46657294,,,1.356383516622766e-42,2.042083826544025e-40,,0.46657294
Lyar,0.5799914,,,5.801990292034104e-42,8.290945788498226e-40,,0.5799914
Nolc1,0.62740606,,,1.4490032109041808e-41,2.0360910118555245e-39,,0.62740606
Hspd1,0.3113474,,,3.2994030254564187e-40,4.3464479543161043e-38,,0.3113474
Cyc1,0.33686075,,,3.473605567539566e-40,4.5055336215270895e-38,,0.33686075
Nudc,0.45610008,,,7.251755176135317e-40,9.125305655223412e-38,,0.45610008
Srm,0.8718121,,,7.531793398784599e-40,9.202978281906224e-38,,0.8718121
Acadvl,0.6058058,,,3.326974864662264e-39,4.007103583423936e-37,,0.6058058
Ahsa1,0.50187683,,,5.63422908789976e-39,6.690448653532799e-37,,0.50187683
Oaz1,0.18155935,,,2.2146265333783971e-38,2.593266153182398e-36,,0.18155935
Banf1,0.4251539,,,3.10457937497286e-38,3.5855765356707097e-36,,0.4251539
Snrpd1,0.36158773,,,3.523688353727334e-38,4.014623852739886e-36,,0.36158773
Nop56,0.5139807,,,5.470977361061873e-38,6.069185543567455e-36,,0.5139807
Cacybp,0.5049613,,,1.7220410440289167e-36,1.7924108694083702e-34,,0.5049613
Fkbp4,0.31214738,,,3.231643184836396e-36,3.322680937970202e-34,,0.31214738
G3bp1,0.36529404,,,2.269067218823815e-35,2.3048802074582633e-33,,0.36529404
Ptges3,0.41332117,,,2.4838526033074694e-35,2.493019202200628e-33,,0.41332117
Tuba1b,0.5743041,,,4.0517223917746787e-35,3.9721013354711994e-33,,0.5743041
Lrrc59,0.6468117,,,4.549720493146372e-35,4.4090452273238e-33,,0.6468117
Taf10,0.48671693,,,5.508464358718463e-35,5.276911138688457e-33,,0.48671693
Cox5a,0.21384887,,,8.065505310363145e-35,7.555586141296852e-33,,0.21384887
Odc1,0.54926616,,,1.0383314287969914e-34,9.619969534271906e-33,,0.54926616
C1qbp,0.3029105,,,1.3156234153942243e-34,1.2056544581726852e-32,,0.3029105
Psma7,0.32232454,,,4.8647735945658316e-33,4.272386059977554e-31,,0.32232454
Srsf2,0.3408735,,,7.564435448881165e-33,6.5748201308780516e-31,,0.3408735
Prdx1,0.25782466,,,9.396354346541783e-33,8.083741173029976e-31,,0.25782466
Cps1,0.25556543,,,7.273905034489534e-32,6.0719102322555705e-30,,0.25556543
Mrpl12,0.2859265,,,9.181179884866237e-32,7.588875255814435e-30,,0.2859265
Tubb4b,0.6188778,,,9.94723009078114e-32,8.142242417026776e-30,,0.6188778
Tmem54,0.55288297,,,1.3343871065515498e-31,1.061341292012841e-29,,0.55288297
Hdgf,0.25991684,,,1.3679695456917117e-31,1.0778832934324132e-29,,0.25991684
Nhp2l1,0.33245522,,,3.43680656211294e-31,2.587117511176268e-29,,0.33245522
Mrpl20,0.40031976,,,8.219861636588189e-31,6.132889686555312e-29,,0.40031976
Cdk2ap1,0.6165236,,,9.014336280287483e-31,6.666655191149453e-29,,0.6165236
Ucp2,0.34337938,,,2.065750522314915e-30,1.4885762951826538e-28,,0.34337938
Aldh9a1,0.5736515,,,3.2966017076573205e-30,2.355393982818548e-28,,0.5736515
Park7,0.24997282,,,3.378947514738009e-30,2.3939417224164838e-28,,0.24997282
Nucks1,0.45180222,,,5.8734074482749144e-30,4.126558183033817e-28,,0.45180222
Ybx1,0.16392092,,,1.0312593193420428e-29,7.126678132272755e-28,,0.16392092
Prap1,0.53446394,,,1.3701418626051863e-29,9.39159840945067e-28,,0.53446394
Dut,0.48119512,,,2.7431816868497e-29,1.806856625142955e-27,,0.48119512
Gpx2,0.24320522,,,3.1677937701094623e-29,2.0703619593637887e-27,,0.24320522
Alyref,0.566898,,,3.4962247490999055e-29,2.250127546539031e-27,,0.566898
Ncl,0.20312957,,,8.064442254024831e-29,5.1121287702017554e-27,,0.20312957
Hsp90b1,0.41495985,,,3.710161663133204e-28,2.3000274251379444e-26,,0.41495985
Pgp,0.410169,,,3.8028221847930763e-28,2.3402623240868926e-26,,0.410169
Hadhb,0.4557687,,,4.084460980900313e-28,2.4953688789833725e-26,,0.4557687
Tomm40,0.429732,,,1.6088344289560256e-27,9.688630764663038e-26,,0.429732
Gnb2l1,0.0981851,,,5.951220719235043e-27,3.5087232086622827e-25,,0.0981851
Nop10,0.24695821,,,9.768308177259607e-27,5.719208766838593e-25,,0.24695821
Ak2,0.31881776,,,1.0883036490736282e-26,6.327922803682593e-25,,0.31881776
Mapk13,0.32649505,,,1.3064149342635786e-26,7.492778442704919e-25,,0.32649505
mt-Nd2,0.1583416,,,1.3646294119632215e-26,7.773777413690488e-25,,0.1583416
Pdia6,0.46025082,,,1.5976805849798934e-26,9.040298665748644e-25,,0.46025082
Gspt1,0.4974122,,,1.8941008810480967e-26,1.0646109685411001e-24,,0.4974122
Mrto4,0.4968905,,,2.480368699765399e-26,1.3757887176132946e-24,,0.4968905
2810417H13Rik,0.75531524,,,2.7976737408852067e-26,1.5416462293727568e-24,,0.75531524
Manf,0.42339438,,,6.028948001401921e-26,3.300653285702571e-24,,0.42339438
Srsf3,0.26680362,,,8.504005948003922e-26,4.6256305901691005e-24,,0.26680362
Creb3l3,1.8188184,,,1.9479923364125329e-25,1.0527899607880812e-23,,1.8188184
Retsat,0.8549574,,,3.070462805663153e-25,1.6488580837290472e-23,,0.8549574
Hmgb1,0.27722698,,,3.701128084412113e-25,1.9502631799799077e-23,,0.27722698
Cd81,0.29941162,,,7.796420333442191e-25,4.0575073969908096e-23,,0.29941162
Sdf2l1,0.7689893,,,9.487820864541662e-25,4.907473479076733e-23,,0.7689893
Tmem14c,0.28157625,,,1.0731134128777823e-24,5.51055172260249e-23,,0.28157625
Timm9,0.4874881,,,1.2660594786678553e-24,6.353659205148028e-23,,0.4874881
U2af1,0.3257422,,,1.3786962774440498e-24,6.877981251556677e-23,,0.3257422
Pfdn6,0.3508191,,,1.4906841378933087e-24,7.392916450928521e-23,,0.3508191
Higd1a,0.4464413,,,2.341240028384529e-24,1.1543271742286528e-22,,0.4464413
Gar1,0.38430813,,,2.9658273972775226e-24,1.4537727201422555e-22,,0.38430813
Hnrnpab,0.28133798,,,3.6253940124665936e-24,1.7668032901217254e-22,,0.28133798
mt-Co3,0.118721224,,,3.8612919087216284e-24,1.8709512691052902e-22,,0.118721224
Hspa9,0.31095982,,,3.9148302494991946e-24,1.8860533619158692e-22,,0.31095982
Prmt1,0.4016996,,,4.279706498628769e-24,2.0501253119283607e-22,,0.4016996
Eif6,0.3358312,,,5.370246195673643e-24,2.557996930831892e-22,,0.3358312
1110008F13Rik,0.3028813,,,6.621402420167758e-24,3.136238415979459e-22,,0.3028813
Pycard,0.20601003,,,1.4545965275923508e-23,6.629028823854654e-22,,0.20601003
Fbl,0.27973324,,,1.5796448641805305e-23,7.160207446186051e-22,,0.27973324
Aars,0.44436356,,,1.7313885593309575e-23,7.806062536748289e-22,,0.44436356
Pcbp1,0.26910764,,,2.3015535352176675e-23,1.0321488220968168e-21,,0.26910764
Sf3b5,0.31197894,,,2.607308696301265e-23,1.163080403096083e-21,,0.31197894
Mydgf,0.39668044,,,2.792788408254127e-23,1.2392631089468709e-21,,0.39668044
Anp32b,0.22052328,,,3.626318172160073e-23,1.6007062046848993e-21,,0.22052328
Ndufab1,0.21686156,,,6.162238831369128e-23,2.696193312608411e-21,,0.21686156
Hspa5,0.42553294,,,6.388159121411985e-23,2.7762149253930127e-21,,0.42553294
Phb2,0.20443803,,,1.2014601966516872e-22,5.194620983574551e-21,,0.20443803
Dek,0.35658923,,,1.4140573842260697e-22,6.082611125719385e-21,,0.35658923
Snrpb,0.22385135,,,1.4249313050737178e-22,6.098271996485541e-21,,0.22385135
Ppic,0.8628767,,,1.5412733703479024e-22,6.5628665582844265e-21,,0.8628767
Rnaseh2c,0.37893322,,,1.771358241000746e-22,7.467160664938646e-21,,0.37893322
Ube2s,0.4227136,,,2.728207971147513e-22,1.138689178452707e-20,,0.4227136
Mcm3,0.6210618,,,2.9576832544793905e-22,1.2283855920451103e-20,,0.6210618
Tpi1,0.25106904,,,3.8105537284182455e-22,1.5671599260631333e-20,,0.25106904
Ndufb6,0.27792048,,,6.073340905064742e-22,2.4736394768406203e-20,,0.27792048
Psmb3,0.28131166,,,9.342128937216324e-22,3.7685879937641544e-20,,0.28131166
Tipin,0.5849063,,,1.0078481702158541e-21,4.046270439566603e-20,,0.5849063
Gale,0.5717638,,,1.0346743687732992e-21,4.13428417209843e-20,,0.5717638
Rangap1,0.49608043,,,1.2784260728079067e-21,5.084155764077104e-20,,0.49608043
Gnl3,0.45163128,,,2.6585006769920988e-21,1.0425032189637389e-19,,0.45163128
Rps27l,0.16662167,,,2.8397831945221012e-21,1.1084357459729555e-19,,0.16662167
Tmem147,0.2938982,,,4.2889174621685685e-21,1.6587093175937248e-19,,0.2938982
Srsf7,0.30985895,,,6.017858224625167e-21,2.301746156903734e-19,,0.30985895
Eif3b,0.38790554,,,7.698039068077468e-21,2.923521053286537e-19,,0.38790554
Ddx39,0.41474676,,,8.544902430419513e-21,3.2210245054304486e-19,,0.41474676
Pop5,0.34195632,,,8.557816263983163e-21,3.2210245054304486e-19,,0.34195632
Dad1,0.22792663,,,8.681464328900154e-21,3.253041144753653e-19,,0.22792663
Ndufb8,0.20914744,,,1.2439858298292098e-20,4.6407276687124195e-19,,0.20914744
Tyms,0.51941913,,,1.2532400775213752e-20,4.654655107305161e-19,,0.51941913
Rrm1,0.59527475,,,2.7673801399228636e-20,1.0144253025952027e-18,,0.59527475
Ybx3,0.3531073,,,2.9136642991098347e-20,1.0634244028482692e-18,,0.3531073
Mtch1,0.37116727,,,2.95581287995282e-20,1.074157689262165e-18,,0.37116727
Hnrnpf,0.22548969,,,9.043556134780122e-20,3.1902184841979582e-18,,0.22548969
Hras,0.45863086,,,1.8316061240052545e-19,6.4075814238540674e-18,,0.45863086
Cldn2,0.47791618,,,2.2975163425677105e-19,8.004281109168747e-18,,0.47791618
Uqcc2,0.33739275,,,2.486915437873556e-19,8.593108219963913e-18,,0.33739275
Mgll,2.7062383,,,2.5118123817687584e-19,8.643710281915266e-18,,2.7062383
Gsto1,0.25325447,,,2.901743030805675e-19,9.944957517366929e-18,,0.25325447
Tmem266,1.2134073,,,4.1028591223726956e-19,1.3836482104289678e-17,,1.2134073
Mrpl28,0.2809316,,,4.329751137788355e-19,1.4543478821790287e-17,,0.2809316
Cct3,0.29804823,,,4.530128907570866e-19,1.5156157468146815e-17,,0.29804823
Psma3,0.27139682,,,5.145352365921408e-19,1.701194737140525e-17,,0.27139682
Abhd17a,0.4349917,,,5.9032947314173345e-19,1.9441671047101385e-17,,0.4349917
Rexo2,0.44916505,,,6.250686089747076e-19,2.05056554173765e-17,,0.44916505
Ptpn6,1.0830351,,,6.479226852448257e-19,2.1091259302313228e-17,,1.0830351
Pa2g4,0.3012216,,,7.611756741944135e-19,2.468258503512731e-17,,0.3012216
Timm50,0.43389282,,,7.75172002319864e-19,2.5040134680301813e-17,,0.43389282
Tuba4a,0.49273974,,,8.593625246171677e-19,2.765376124063871e-17,,0.49273974
2700094K13Rik,0.33097795,,,9.853057471389761e-19,3.1466336189881474e-17,,0.33097795
Mthfd1,0.5271652,,,1.0013199947884749e-18,3.1857090098345775e-17,,0.5271652
Dph3,0.38120806,,,1.352084984844934e-18,4.2694488791114755e-17,,0.38120806
Rgcc,0.48988143,,,1.3788697594081077e-18,4.3377802020782676e-17,,0.48988143
Ces2e,0.7555715,,,1.4199602080598174e-18,4.4504403398335766e-17,,0.7555715
Snrpa1,0.41904473,,,1.7238005543956162e-18,5.362864381590199e-17,,0.41904473
Mbd3,0.4057115,,,1.849160679979432e-18,5.69564506311786e-17,,0.4057115
Dbi,0.17262805,,,1.851033978524841e-18,5.69564506311786e-17,,0.17262805
Pold2,0.47862333,,,2.4115857105999453e-18,7.366695335531933e-17,,0.47862333
Cd44,0.4128481,,,2.4804385270360836e-18,7.522509791885331e-17,,0.4128481
Cks1b,0.5401621,,,2.9519490081214968e-18,8.888529316954408e-17,,0.5401621
Minos1,0.19437747,,,3.1702193646803025e-18,9.511786285985633e-17,,0.19437747
mt-Co2,0.101171955,,,4.057671359013059e-18,1.2131286251006773e-16,,0.101171955
Galk1,0.4379512,,,4.402057113230317e-18,1.306821954987493e-16,,0.4379512
Mrps18b,0.38754144,,,5.489764290315846e-18,1.6240071133913298e-16,,0.38754144
Naa50,0.3841923,,,5.559272145551477e-18,1.6388190020679894e-16,,0.3841923
Ssr2,0.27416724,,,5.620102271874942e-18,1.650978475755318e-16,,0.27416724
Syce2,0.66542834,,,5.998527858215307e-18,1.7560273740490714e-16,,0.66542834
Edf1,0.20765485,,,6.5492076992254326e-18,1.9106010419435857e-16,,0.20765485
Cnbp,0.22554491,,,7.471167764395617e-18,2.164584722392421e-16,,0.22554491
Timm13,0.21411714,,,7.742709403278734e-18,2.2355747595562673e-16,,0.21411714
Lgals2,0.14013554,,,8.001691390655606e-18,2.2946346977761025e-16,,0.14013554
Hmgn1,0.19522731,,,8.812648295415225e-18,2.510116141170465e-16,,0.19522731
Dkc1,0.4229199,,,1.0041176829937139e-17,2.850148313518114e-16,,0.4229199
Sssca1,0.48108444,,,1.0074062358301484e-17,2.850148313518114e-16,,0.48108444
Pfn1,0.15190396,,,1.0276672883187695e-17,2.897746791911554e-16,,0.15190396
Mettl1,0.46433976,,,1.044392753196706e-17,2.935091767400476e-16,,0.46433976
Mat2a,0.33376747,,,1.1833075278577752e-17,3.303465485883743e-16,,0.33376747
Lsm3,0.3393236,,,1.7489813883602353e-17,4.866555143651862e-16,,0.3393236
Fkbp2,0.33507124,,,2.1201336696049062e-17,5.822425722618555e-16,,0.33507124
Phb,0.32505494,,,2.479840426192648e-17,6.788160595204615e-16,,0.32505494
Tmem97,0.3807835,,,2.8398973404766164e-17,7.748600154549628e-16,,0.3807835
Lsm2,0.37501824,,,4.4062274344206443e-17,1.194498504810304e-15,,0.37501824
Stmn1,0.28205836,,,4.4804636853623274e-17,1.2107304272849289e-15,,0.28205836
Dnajc2,0.33447278,,,4.50052578229301e-17,1.2122662258949638e-15,,0.33447278
mt-Nd4,0.10751125,,,4.6362560498368046e-17,1.2448495145278376e-15,,0.10751125
Eef1b2,0.089314565,,,4.986239944275275e-17,1.3303477522210395e-15,,0.089314565
Mrpl57,0.30624494,,,5.1663687090099676e-17,1.374058504279591e-15,,0.30624494
Agmat,0.50951767,,,5.499562022658901e-17,1.4580757048124905e-15,,0.50951767
Psmd7,0.32597902,,,5.647984850423395e-17,1.4927322969880763e-15,,0.32597902
Uchl3,0.3986903,,,5.697412361731615e-17,1.5010901131799763e-15,,0.3986903
Pgam1,0.28258464,,,6.766819754269945e-17,1.7772915061760096e-15,,0.28258464
Ccnd2,0.33866665,,,7.141357791422754e-17,1.8698381223442623e-15,,0.33866665
Ppih,0.41551438,,,7.253873563146985e-17,1.8934182046715864e-15,,0.41551438
Gmds,0.2963585,,,1.0350027893759184e-16,2.6685347147487363e-15,,0.2963585
Dpy30,0.2648592,,,1.0930971573005607e-16,2.8097262601222647e-15,,0.2648592
Rpa2,0.5085869,,,1.4768662500768568e-16,3.773169501332721e-15,,0.5085869
Psmb2,0.2627827,,,1.5116922256385895e-16,3.85047648167944e-15,,0.2627827
Psmb6,0.22194314,,,1.5199437536521734e-16,3.859833068385986e-15,,0.22194314
Eci2,0.37787125,,,1.558744177125892e-16,3.9464781253298485e-15,,0.37787125
Sfrp5,0.47602,,,1.6023389744025644e-16,4.0447065548467125e-15,,0.47602
Psmb5,0.25688857,,,1.699150009127204e-16,4.276278724463121e-15,,0.25688857
Dnajc19,0.29602975,,,1.9545344800774968e-16,4.9043691075992184e-15,,0.29602975
Mrpl17,0.33381066,,,2.327162264743795e-16,5.8220489774643725e-15,,0.33381066
Glrx5,0.27230975,,,2.5194898302457654e-16,6.26602323268497e-15,,0.27230975
Mrpl54,0.27978203,,,2.67526896042648e-16,6.633880178045781e-15,,0.27978203
Dnajc9,0.42597157,,,4.475610970896203e-16,1.1033297103984176e-14,,0.42597157
Pebp1,0.1452481,,,5.039035084780472e-16,1.2386036384776723e-14,,0.1452481
Mrpl42,0.20250401,,,5.123451767197423e-16,1.2556924956174849e-14,,0.20250401
Mt1,0.28453568,,,5.379095181455221e-16,1.3145261297057673e-14,,0.28453568
Gpatch4,0.43050873,,,5.845960198018006e-16,1.4244881627020174e-14,,0.43050873
Psme3,0.42336592,,,6.126174359296421e-16,1.4799362757371956e-14,,0.42336592
Cdc34,0.5064941,,,6.517017155565255e-16,1.5698563325305905e-14,,0.5064941
Fkbp3,0.29485285,,,6.842304077227088e-16,1.641761033947965e-14,,0.29485285
Stra13,0.31540498,,,6.854464285964699e-16,1.641761033947965e-14,,0.31540498
Cenpv,0.27300885,,,7.153450580115135e-16,1.7085195988937876e-14,,0.27300885
Mrpl18,0.23436873,,,7.674357164764932e-16,1.8174861027003692e-14,,0.23436873
Ppan,0.46313092,,,7.772344557666612e-16,1.8355360494590253e-14,,0.46313092
Fen1,0.58606315,,,7.876704930786894e-16,1.854986013169394e-14,,0.58606315
Phgdh,0.45581993,,,8.757924293460939e-16,2.0510572143935883e-14,,0.45581993
Cdv3,0.34326726,,,8.92834660109467e-16,2.0851770136794783e-14,,0.34326726
Sfn,0.4834719,,,1.0105833744092802e-15,2.353654262332774e-14,,0.4834719
Ndufaf4,0.41783273,,,1.1426465707540303e-15,2.646608032425063e-14,,0.41783273
Lsm4,0.21332978,,,1.2327724743707926e-15,2.8397553910984023e-14,,0.21332978
Mrps7,0.33485517,,,1.4937930881845508e-15,3.4316538219302313e-14,,0.33485517
H2afx,0.5153449,,,1.5267116960157288e-15,3.497746279649078e-14,,0.5153449
Mrpl51,0.27883822,,,1.5531585848215295e-15,3.5486937746965624e-14,,0.27883822
Acsl3,0.6240404,,,1.7755629977656257e-15,4.034978877132612e-14,,0.6240404
Slc35b1,0.62032753,,,1.8301976155419526e-15,4.14713459849089e-14,,0.62032753
Nasp,0.37910905,,,2.2188544834515096e-15,5.00191501336355e-14,,0.37910905
Emc8,0.41054973,,,2.2298839487289648e-15,5.013373752462374e-14,,0.41054973
Gemin6,0.59608424,,,2.2444678513864427e-15,5.032741610382739e-14,,0.59608424
Rbbp7,0.32625955,,,2.355693382482892e-15,5.26813021424755e-14,,0.32625955
Mrpl41,0.3494748,,,2.6944481596598745e-15,5.993903016910924e-14,,0.3494748
Ifrd2,0.37229666,,,2.891675714688392e-15,6.415715250141535e-14,,0.37229666
Stip1,0.39908227,,,3.729328131751357e-15,8.230881015391543e-14,,0.39908227
Ydjc,0.55766076,,,3.803773697008774e-15,8.373267895425843e-14,,0.55766076
Apex1,0.31070217,,,3.882862215430156e-15,8.502963983971855e-14,,0.31070217
Bdh1,0.36843073,,,4.6770537373185425e-15,1.0215606232987729e-13,,0.36843073
Tsfm,0.36916697,,,4.709431978272969e-15,1.0259747030702687e-13,,0.36916697
Cad,0.9077002,,,5.461950099008373e-15,1.1868479712561752e-13,,0.9077002
Sumo2,0.16169406,,,6.7166119655399995e-15,1.4519937302940445e-13,,0.16169406
Pgls,0.20263657,,,7.318906280730006e-15,1.5781508658013984e-13,,0.20263657
Nxt1,0.43434247,,,8.268070097532805e-15,1.7737429769032845e-13,,0.43434247
Tmed10,0.25243795,,,9.09559136111555e-15,1.9413906522927896e-13,,0.25243795
Cgref1,1.130171,,,1.029668106784932e-14,2.1922050020969093e-13,,1.130171
Eif1ad,0.48445642,,,1.0940721509339812e-14,2.3203189583176304e-13,,0.48445642
Pin1,0.35908043,,,1.1415075021013461e-14,2.411402547874784e-13,,0.35908043
Ube2m,0.46572146,,,1.2675432092633213e-14,2.658372337636582e-13,,0.46572146
Aimp2,0.40272158,,,1.4540719649434843e-14,3.0269828978860533e-13,,0.40272158
Pdap1,0.25417724,,,1.4908241107102955e-14,3.095846817093227e-13,,0.25417724
Nudcd2,0.3653766,,,1.5265845038314044e-14,3.162317924275816e-13,,0.3653766
Bsg,0.15261784,,,1.5637454884253135e-14,3.231357405125936e-13,,0.15261784
Trmt61a,0.7845718,,,1.605650903624709e-14,3.3098393076919124e-13,,0.7845718
Ly6e,0.36908627,,,1.6678412769104048e-14,3.42130652205149e-13,,0.36908627
Shmt2,0.522262,,,1.7890519729378686e-14,3.643356807690621e-13,,0.522262
Pbk,0.6379547,,,2.1560748509963344e-14,4.3696795838341576e-13,,0.6379547
Clca4b,0.45357138,,,2.6294625718494962e-14,5.291865100935509e-13,,0.45357138
Nt5c,0.23174207,,,2.656534837615103e-14,5.332677432364984e-13,,0.23174207
Mrfap1,0.18883309,,,2.7847384150069437e-14,5.57675286862792e-13,,0.18883309
Pno1,0.4961735,,,2.9659677315417234e-14,5.911601405349472e-13,,0.4961735
Mpp6,0.45122138,,,2.97827888613386e-14,5.922138983253438e-13,,0.45122138
Hadha,0.30563018,,,3.148788165883061e-14,6.23288928251996e-13,,0.30563018
Pdss1,0.522279,,,3.149342704724828e-14,6.23288928251996e-13,,0.522279
Bri3bp,0.44921708,,,3.336217769962191e-14,6.556562242086533e-13,,0.44921708
Smc2,0.51078194,,,3.3603676656780136e-14,6.588665067286357e-13,,0.51078194
Srrt,0.4172294,,,3.539582027782989e-14,6.907920388018144e-13,,0.4172294
Dnmt1,0.5208054,,,4.4975194428224025e-14,8.757179312340803e-13,,0.5208054
Nsun2,0.35446993,,,5.0100130867463856e-14,9.732585330497414e-13,,0.35446993
Maoa,0.447697,,,5.0429485748003796e-14,9.774045846929195e-13,,0.447697
Slbp,0.3765195,,,5.911796789734412e-14,1.1410543843857276e-12,,0.3765195
Ndufa8,0.19756748,,,6.126731114489426e-14,1.1793257996863095e-12,,0.19756748
Lsm6,0.2785862,,,6.548502002571033e-14,1.2576405554368197e-12,,0.2785862
Psmb4,0.22883745,,,6.871037510744166e-14,1.3165844830246378e-12,,0.22883745
Wdr18,0.44880083,,,9.025818553063301e-14,1.7216442583908755e-12,,0.44880083
Sod2,0.27365553,,,9.78731365272119e-14,1.854311042833536e-12,,0.27365553
Spc24,0.5214267,,,1.0171619920189896e-13,1.9228010660789464e-12,,0.5214267
Grpel1,0.27722022,,,1.199111658947302e-13,2.2516058789720946e-12,,0.27722022
Rpn1,0.3040838,,,1.3224155256076456e-13,2.4776189547551244e-12,,0.3040838
Gart,0.4122679,,,1.382826900558735e-13,2.5850584475855198e-12,,0.4122679
Hsd17b4,0.3938771,,,1.4821168236703236e-13,2.7530710371060426e-12,,0.3938771
Ptma,0.11417997,,,1.4824982218552286e-13,2.7530710371060426e-12,,0.11417997
Parp1,0.42222148,,,1.5182628470118098e-13,2.8132910028915534e-12,,0.42222148
Hells,0.46362576,,,1.5899007398205407e-13,2.9395730564532846e-12,,0.46362576
Coq7,0.37644255,,,1.7641283390696355e-13,3.247459831156353e-12,,0.37644255
Ccdc124,0.37257674,,,1.802700506665956e-13,3.2968694081780204e-12,,0.37257674
Birc5,0.55401915,,,1.8076378483245324e-13,3.2987434413905048e-12,,0.55401915
Dnajc21,0.50934905,,,2.0100541869815904e-13,3.657933188965577e-12,,0.50934905
Cbx5,0.3775038,,,2.1863126947771366e-13,3.9555369806150294e-12,,0.3775038
Dhfr,0.519982,,,2.199762551833722e-13,3.971348624092101e-12,,0.519982
Exosc5,0.36213994,,,2.5763806242984226e-13,4.6215883071191495e-12,,0.36213994
Mrpl40,0.33932114,,,2.6200694664590946e-13,4.6899799727636156e-12,,0.33932114
Swi5,0.17509243,,,2.8496665885650315e-13,5.079395139152596e-12,,0.17509243
Jund,0.3749738,,,2.873685130529656e-13,5.1114007036910405e-12,,0.3749738
Psma4,0.2506368,,,3.101094448910443e-13,5.492715819068056e-12,,0.2506368
Ebna1bp2,0.32536837,,,3.18758134110969e-13,5.634066726812536e-12,,0.32536837
Lig1,0.44214267,,,3.2133065417755823e-13,5.667654279018815e-12,,0.44214267
Rfc5,0.54695356,,,3.3227542774111197e-13,5.8484637396353135e-12,,0.54695356
Agpat5,0.43872663,,,3.358056345781517e-13,5.8982860523508276e-12,,0.43872663
Defa26,1.2391795,,,3.9799888736373263e-13,6.932910370586012e-12,,1.2391795
Uqcrq,0.14142753,,,4.728151377722057e-13,8.219184384654568e-12,,0.14142753
Phf5a,0.24828453,,,4.910687605336317e-13,8.518931522755245e-12,,0.24828453
Crls1,0.5306647,,,4.936730647591369e-13,8.546524864444114e-12,,0.5306647
