,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Jund,0.40868208,,,1.0398940727113606e-33,2.1004664988226137e-31,,0.40868208
Calr,0.2919221,,,6.715602856080186e-33,1.3112587665544124e-30,,0.2919221
Mdh2,0.30709797,,,1.8941945487158837e-32,3.6578770114927715e-30,,0.30709797
Dbi,0.20280077,,,2.247754594821479e-32,4.293455597260636e-30,,0.20280077
Sdf2l1,0.41931263,,,2.3372540218623628e-32,4.416404830772828e-30,,0.41931263
mt-Nd4,0.16173248,,,2.39269521301522e-32,4.473067338118773e-30,,0.16173248
mt-Co3,0.13453633,,,3.198888193117221e-32,5.9172697071209396e-30,,0.13453633
2210407C18Rik,1.145356,,,7.564676807158645e-32,1.370454283837102e-29,,1.145356
Cfi,1.1427498,,,1.006262348206759e-31,1.786359284481811e-29,,1.1427498
Acaa2,0.42406386,,,1.5548761926837631e-31,2.732383933403177e-29,,0.42406386
Plpp1,0.9315364,,,4.834379036200232e-29,8.168706038764103e-27,,0.9315364
Herpud1,0.37226537,,,1.0174044429995425e-28,1.6709203997038282e-26,,0.37226537
mt-Co2,0.13348956,,,2.686764282774656e-28,4.371713772333243e-26,,0.13348956
Edf1,0.20020208,,,4.834140599058292e-28,7.793610343784529e-26,,0.20020208
Sfn,0.65550023,,,3.381412936031267e-27,5.3532945517907605e-25,,0.65550023
Prdx1,0.21053344,,,4.001203920245224e-27,6.277960400934761e-25,,0.21053344
Defa26,1.3558165,,,6.318747342048931e-27,9.826490888657156e-25,,1.3558165
Mgll,1.4302125,,,7.451145328013067e-27,1.1385997986884662e-24,,1.4302125
mt-Cytb,0.14114878,,,9.013907365198223e-27,1.365529259729555e-24,,0.14114878
Nme1,0.22288285,,,3.318382048558639e-26,4.859493978276748e-24,,0.22288285
Ahsa1,0.5047221,,,4.1704033724365424e-26,6.056735410233666e-24,,0.5047221
Tubb4b,0.45385095,,,1.3660772945416565e-25,1.9359738949177845e-23,,0.45385095
Gsta1,1.3583376,,,1.791206952133582e-25,2.5181503815874748e-23,,1.3583376
Gsta4,1.0251325,,,2.2747699926097036e-25,3.172581990486533e-23,,1.0251325
mt-Nd1,0.14794269,,,4.55407102483397e-25,6.252241415578699e-23,,0.14794269
Defa3,1.019059,,,5.926738342109405e-25,8.073687820611518e-23,,1.019059
Pdia4,0.43036106,,,7.266682177544846e-25,9.822877377384275e-23,,0.43036106
Hsp90ab1,0.24771787,,,1.1788521554136208e-24,1.5813716738231724e-22,,0.24771787
Pdia6,0.2685642,,,2.2140291267840813e-24,2.947510139770959e-22,,0.2685642
Creld2,0.45771623,,,2.555223297506355e-24,3.376160827599938e-22,,0.45771623
Apoa1,1.2663743,,,1.92525040725255e-23,2.4876783387241955e-21,,1.2663743
Manf,0.27306405,,,3.847404443902895e-23,4.899307122659825e-21,,0.27306405
Dnajc3,0.33387387,,,5.11509803203344e-23,6.466735087548464e-21,,0.33387387
Eif1,0.11112519,,,7.32314716448541e-23,9.19211893725015e-21,,0.11112519
Hsd17b2,0.8612629,,,5.265748654702031e-22,6.470979098536979e-20,,0.8612629
Ccl6,0.8001889,,,5.731680286520176e-22,6.946401218966831e-20,,0.8001889
Cd63,0.27694467,,,7.014376270246344e-22,8.442714671030068e-20,,0.27694467
Tubb2a,0.8306469,,,3.621039319501893e-21,4.214074434543495e-19,,0.8306469
Neat1,0.4206212,,,6.020248889382013e-21,6.914629655758831e-19,,0.4206212
Hspa1a,1.0721266,,,7.751668992573807e-21,8.845459688733736e-19,,1.0721266
Cacybp,0.43070439,,,3.084949276410751e-20,3.431127445213046e-18,,0.43070439
Calm1,0.14135003,,,4.0796330601357664e-20,4.508892563884643e-18,,0.14135003
mt-Nd2,0.16033402,,,1.0977748794016974e-19,1.2056998722328767e-17,,0.16033402
Asns,0.523796,,,1.24370763818022e-19,1.3491156991198152e-17,,0.523796
Serpinb1a,0.3527485,,,2.0682202467204844e-19,2.2161484387572606e-17,,0.3527485
Aars,0.45145398,,,2.9582151799046314e-19,3.1505888094826724e-17,,0.45145398
Vcp,0.26754108,,,3.7317277175278725e-19,3.9504609144648976e-17,,0.26754108
Gsto1,0.31332663,,,5.115823978691708e-19,5.31954880340529e-17,,0.31332663
Hras,0.3407857,,,6.379294316714097e-19,6.555750820328469e-17,,0.3407857
Onecut2,0.65030444,,,8.587715132351731e-19,8.773948722140522e-17,,0.65030444
Hspe1,0.19981498,,,1.6732192290342202e-18,1.6898552592999052e-16,,0.19981498
Sec13,0.31964153,,,1.7620951085620534e-18,1.7694455624434837e-16,,0.31964153
Acot1,1.7228374,,,1.8164319272503394e-18,1.8136453555437622e-16,,1.7228374
Acadvl,0.4665038,,,1.8346610722010688e-18,1.8214971198751064e-16,,0.4665038
Guca2b,0.4539974,,,2.0513213378841643e-18,2.0251612286875514e-16,,0.4539974
Lpcat3,0.57916844,,,3.9031844713717956e-18,3.7687176217261846e-16,,0.57916844
Oaz1,0.09984311,,,6.537700056895316e-18,6.277978311465649e-16,,0.09984311
Map2k2,0.24348164,,,1.580597170479279e-17,1.5013964365855335e-15,,0.24348164
Prap1,0.55737686,,,4.524589130120821e-17,4.2519039991237e-15,,0.55737686
Cycs,0.1818823,,,5.85824064584696e-17,5.457498004911167e-15,,0.1818823
Fkbp4,0.251719,,,5.869613173210098e-17,5.457498004911167e-15,,0.251719
Psmb3,0.23746584,,,9.778070662658778e-17,8.996336950518466e-15,,0.23746584
Cotl1,0.34160793,,,1.1941135251754033e-16,1.0929248425993418e-14,,0.34160793
Ttr,0.38044223,,,1.2529175900092883e-16,1.1408041870069026e-14,,0.38044223
Mtch1,0.28992411,,,1.4429055125026784e-16,1.3070195139798747e-14,,0.28992411
Dad1,0.14399435,,,1.5156239534176307e-16,1.3658492170978475e-14,,0.14399435
Ech1,0.25800267,,,4.110302401246254e-16,3.6479971766212335e-14,,0.25800267
Ctnnbip1,0.40536854,,,5.409817098195221e-16,4.7583411684830797e-14,,0.40536854
Serpinf2,1.3018222,,,5.551934559966576e-16,4.8539376130493856e-14,,1.3018222
Mapk13,0.2131484,,,5.629651308325491e-16,4.897517942633854e-14,,0.2131484
Eif5a,0.13317454,,,8.848733832638496e-16,7.622490178478249e-14,,0.13317454
Eci2,0.40811607,,,9.302299968792498e-16,7.974113041541003e-14,,0.40811607
Psmb2,0.23892562,,,1.6564517764525584e-15,1.3927668453397516e-13,,0.23892562
Hspd1,0.30246854,,,4.599133922532985e-15,3.794393446979913e-13,,0.30246854
Psmb6,0.17656432,,,5.664553534715285e-15,4.651551367549146e-13,,0.17656432
Myl6,0.108875394,,,5.918660388841924e-15,4.837610186656704e-13,,0.108875394
Dnajb11,0.30888277,,,6.345996647940202e-15,5.162879587696906e-13,,0.30888277
Psmb5,0.1998809,,,9.364669123802034e-15,7.514398653542153e-13,,0.1998809
Rnf11,0.47785476,,,1.0060327116334936e-14,8.035914927970629e-13,,0.47785476
Snrpd3,0.28356013,,,1.140131646244644e-14,9.065852225998701e-13,,0.28356013
Lgals2,0.055638175,,,1.689376226477694e-14,1.3312739205332967e-12,,0.055638175
Plpp2,0.32702115,,,2.5771406796175173e-14,2.003897927562771e-12,,0.32702115
Dgat1,0.60229605,,,3.478107904078422e-14,2.692545823716745e-12,,0.60229605
Lrrc59,0.24460088,,,3.811249763355481e-14,2.924676510543488e-12,,0.24460088
Pfn1,0.07317526,,,6.439020372470757e-14,4.835594231001222e-12,,0.07317526
Rbp2,0.6104986,,,1.1710972557895947e-13,8.720208506775655e-12,,0.6104986
Erp44,0.26355433,,,1.8044935025914054e-13,1.3103456331007754e-11,,0.26355433
Fos,0.5683084,,,1.820887137357236e-13,1.3168086281801938e-11,,0.5683084
Psmc4,0.37330428,,,1.938749891307638e-13,1.3905980342836375e-11,,0.37330428
Acadl,0.47142252,,,2.1811063467738405e-13,1.5455073319297054e-11,,0.47142252
Krt8,0.19235486,,,2.3308693256043046e-13,1.6449946449335117e-11,,0.19235486
Ucp2,0.16352768,,,2.6774965646749084e-13,1.8820658852412867e-11,,0.16352768
Dnajb1,0.51555574,,,3.686199420615772e-13,2.5705389848603555e-11,,0.51555574
Ptgr1,0.28247997,,,3.878509931966201e-13,2.6939547444443497e-11,,0.28247997
Tmem238,0.26256981,,,4.468948126534957e-13,3.091843520771606e-11,,0.26256981
Abhd17a,0.34333542,,,5.169608376819523e-13,3.562569725719588e-11,,0.34333542
Cldn7,0.17411679,,,7.558130423422315e-13,5.168055483688729e-11,,0.17411679
Aldh9a1,0.31471318,,,7.813111072458366e-13,5.321697708384142e-11,,0.31471318
Psma4,0.24432698,,,8.550807746430713e-13,5.801673533900654e-11,,0.24432698
Taf10,0.24544744,,,1.4774604505880112e-12,9.909699426787451e-11,,0.24544744
Psma2,0.21097106,,,2.2192740598301332e-12,1.482863233969389e-10,,0.21097106
Hspa8,0.15211917,,,2.34339169771534e-12,1.5598644812102905e-10,,0.15211917
Fth1,0.05933643,,,2.3675648911433098e-12,1.570008220077788e-10,,0.05933643
Scd2,0.36456913,,,2.7481598891603722e-12,1.8155418696321513e-10,,0.36456913
Ssr2,0.15394993,,,4.375341452181748e-12,2.879695705587635e-10,,0.15394993
Ahsa2,0.5651172,,,4.91281363138428e-12,3.2213758934446247e-10,,0.5651172
mt-Atp6,0.0847115,,,6.191406649374174e-12,4.029688483313051e-10,,0.0847115
Vimp,0.19244403,,,7.368384525349327e-12,4.76046401705749e-10,,0.19244403
Psma7,0.17620657,,,9.020849969079928e-12,5.806717820756102e-10,,0.17620657
Bud31,0.23989223,,,1.0012453213448369e-11,6.421490522625117e-10,,0.23989223
Hsd17b4,0.46024066,,,1.1263047281603799e-11,7.197291995622675e-10,,0.46024066
Rpn1,0.18019138,,,1.2582463129731574e-11,7.961706013269978e-10,,0.18019138
Acot7,0.33892083,,,1.3686221614566696e-11,8.589570444027876e-10,,0.33892083
Fdps,0.2838284,,,1.6901159315466166e-11,1.0569539951981741e-09,,0.2838284
Psmb4,0.18127963,,,2.0422031040807384e-11,1.2681143161841278e-09,,0.18127963
Dhrs4,0.36289722,,,2.0546403631396268e-11,1.271344897938474e-09,,0.36289722
Sct,0.30882126,,,2.3835337545590575e-11,1.4696785497847829e-09,,0.30882126
Gm21002,0.9932078,,,2.5417949392242723e-11,1.5617819044401448e-09,,0.9932078
Lypd8,0.20746398,,,3.0515482607926295e-11,1.8684619368260934e-09,,0.20746398
Serp1,0.15225321,,,3.205823883388604e-11,1.9561091355134696e-09,,0.15225321
Ddx39,0.30326325,,,3.319668963298088e-11,2.018565491073955e-09,,0.30326325
Hspa1b,0.884548,,,3.8192498792587105e-11,2.31433372855908e-09,,0.884548
Chordc1,0.54850894,,,4.357674233109727e-11,2.6315260927298016e-09,,0.54850894
Stip1,0.40308845,,,4.884778439939532e-11,2.9297000520497407e-09,,0.40308845
Uba1,0.25623107,,,5.957541135306326e-11,3.5609479717938123e-09,,0.25623107
Bag3,0.5448771,,,6.964531970139505e-11,4.1487362817376784e-09,,0.5448771
Tuba4a,0.32391912,,,8.761393684828592e-11,5.166576215553451e-09,,0.32391912
Nfe2l2,0.28967798,,,9.259457562531211e-11,5.442021663757892e-09,,0.28967798
Dynll1,0.11621707,,,1.0061899050531367e-10,5.874343920763711e-09,,0.11621707
Pxmp4,0.5492364,,,1.0180012394266746e-10,5.9219456282816675e-09,,0.5492364
Mthfd2,0.49495322,,,1.0210832102483043e-10,5.9219456282816675e-09,,0.49495322
Lgals9,0.1843078,,,1.0483474242481384e-10,6.020460551082528e-09,,0.1843078
Srp9,0.11425594,,,1.0644288316119039e-10,6.092901582383057e-09,,0.11425594
Capn9,0.42622718,,,1.2850370892742952e-10,7.289323043662322e-09,,0.42622718
Ube2s,0.279282,,,1.2858875226400273e-10,7.289323043662322e-09,,0.279282
Cyb5b,0.23697759,,,1.4243192986458157e-10,7.996665506422658e-09,,0.23697759
Psmd2,0.27813363,,,1.4766875420933277e-10,8.264277126498742e-09,,0.27813363
Agr2,0.1776903,,,2.0947466621564913e-10,1.1649045282935451e-08,,0.1776903
Spcs2,0.17686021,,,2.123846300883936e-10,1.1773612317171421e-08,,0.17686021
Hn1,0.16774115,,,2.2151131012542264e-10,1.2240937901993874e-08,,0.16774115
Ubc,0.23261802,,,2.2684930064034487e-10,1.2496623072579249e-08,,0.23261802
Ppib,0.12511797,,,2.544098355173959e-10,1.3927551525069151e-08,,0.12511797
Creb3l3,2.4918153,,,3.415694871274518e-10,1.846892491474065e-08,,2.4918153
Klk1,0.30662185,,,3.4955223015345483e-10,1.884258079903884e-08,,0.30662185
Bsg,0.13348624,,,3.652736370038736e-10,1.9629827593483397e-08,,0.13348624
Eif5,0.17158915,,,4.5091717018734657e-10,2.408500739119222e-08,,0.17158915
Cmpk1,0.10901812,,,4.751575305665678e-10,2.5302858438322113e-08,,0.10901812
Atp5g1,0.081187814,,,5.417257362673421e-10,2.8760563031498497e-08,,0.081187814
Nudc,0.30346224,,,5.448534041364107e-10,2.8839484550870918e-08,,0.30346224
Gmds,0.17282645,,,5.864028257329656e-10,3.085286484013594e-08,,0.17282645
Reep5,0.24252422,,,6.151492454736663e-10,3.22687095245037e-08,,0.24252422
Tagln2,0.15361387,,,6.775700510852293e-10,3.533216174397844e-08,,0.15361387
Psma1,0.22897805,,,7.000287936484777e-10,3.639528399640444e-08,,0.22897805
Defa5,1.4536239,,,7.235891287043715e-10,3.750923822631835e-08,,1.4536239
Wnt3,0.75526416,,,1.4599738958660742e-09,7.436556890450585e-08,,0.75526416
Derl1,0.25561458,,,1.62226574427167e-09,8.239328301758976e-08,,0.25561458
Tmprss2,0.22623771,,,1.785584025286836e-09,9.042670915379127e-08,,0.22623771
Mrpl20,0.17748562,,,1.792957604668342e-09,9.053920685872636e-08,,0.17748562
Mptx2,1.5286802,,,1.8656070608357335e-09,9.393785925520443e-08,,1.5286802
Cmas,0.18886991,,,2.1523453270568335e-09,1.0745217168286857e-07,,0.18886991
Psmd6,0.27229518,,,2.2827812526608223e-09,1.1364111884704994e-07,,0.27229518
1110008L16Rik,0.32226714,,,2.2960087766362078e-09,1.1397672946844092e-07,,0.32226714
Rpn2,0.17458127,,,2.5795323803964994e-09,1.26975133111226e-07,,0.17458127
Nars,0.22348723,,,2.9419588728105064e-09,1.4321064618254578e-07,,0.22348723
Edem1,0.26613283,,,2.9833922817626675e-09,1.448263883077772e-07,,0.26613283
Cdk5rap1,1.7355506,,,3.209566041840646e-09,1.5483482277660288e-07,,1.7355506
Atf4,0.17304336,,,3.215996717319755e-09,1.5483482277660288e-07,,0.17304336
Jun,0.42234048,,,3.6258722087741946e-09,1.7361703630732675e-07,,0.42234048
Tuba1c,0.30483973,,,3.786378461954194e-09,1.8031986100791612e-07,,0.30483973
Ier2,0.26875684,,,4.037501573973005e-09,1.9124262846206903e-07,,0.26875684
Defa23,1.8173265,,,4.050015531025664e-09,1.9131968528686554e-07,,1.8173265
Ankrd11,0.2624926,,,4.412736069045867e-09,2.0789547169260863e-07,,0.2624926
Rexo2,0.24269418,,,4.523297018936383e-09,2.125344880047301e-07,,0.24269418
Pitpna,0.22964382,,,4.567366392228588e-09,2.1403287896168794e-07,,0.22964382
Bdh1,0.26304153,,,4.584504857465318e-09,2.14264637926165e-07,,0.26304153
Tmem208,0.16466227,,,4.611599522699264e-09,2.1495925308327364e-07,,0.16466227
Eif6,0.1651924,,,5.1485280018863444e-09,2.3809232257144402e-07,,0.1651924
Ifi27l2b,0.27525583,,,5.365719108463801e-09,2.468371253744355e-07,,0.27525583
Slmo2,0.24087544,,,6.042345225861906e-09,2.772379442665046e-07,,0.24087544
Ppp2ca,0.22510763,,,6.437209595866393e-09,2.9458615684416704e-07,,0.22510763
Mydgf,0.16011052,,,6.923934924148379e-09,3.16037164732622e-07,,0.16011052
Mdh1,0.18956943,,,7.019599625479867e-09,3.195736378719111e-07,,0.18956943
Sult1d1,0.364164,,,7.857303300409715e-09,3.55866986850773e-07,,0.364164
H2-K1,0.18676591,,,7.937872784536994e-09,3.5859187260326115e-07,,0.18676591
P4hb,0.12527896,,,8.100550164434913e-09,3.6500248215285827e-07,,0.12527896
H2afy,0.22210993,,,8.167587416748164e-09,3.6708187640541046e-07,,0.22210993
Ebp,0.21396068,,,9.893254437584552e-09,4.43505510795085e-07,,0.21396068
Cct7,0.20090723,,,1.2617547048025566e-08,5.585092047228042e-07,,0.20090723
Psmd13,0.24319953,,,1.3845982335358646e-08,6.113453456765264e-07,,0.24319953
Pon2,0.24167767,,,1.7645156339861693e-08,7.771386775949613e-07,,0.24167767
1110008F13Rik,0.16492735,,,1.883465657406593e-08,8.274535499401515e-07,,0.16492735
Kcnk1,0.19851688,,,2.0536590804362368e-08,8.999738409103738e-07,,0.19851688
Ran,0.19738019,,,2.1851270990283105e-08,9.528347025117741e-07,,0.19738019
Clptm1l,0.21309216,,,2.227332615489231e-08,9.688345557423827e-07,,0.21309216
Ccl9,0.27693644,,,2.2845987665260743e-08,9.888486237478499e-07,,0.27693644
Tars,0.23086278,,,2.3007714678409987e-08,9.934018919992597e-07,,0.23086278
Selk,0.13675168,,,2.5301511516535657e-08,1.0897633869609831e-06,,0.13675168
Rmdn3,0.30999932,,,2.5763745547247175e-08,1.1069591699309893e-06,,0.30999932
Ppic,0.4932692,,,3.213499687124744e-08,1.3607428916106777e-06,,0.4932692
Cct3,0.2144479,,,3.239898941875327e-08,1.3686236563840172e-06,,0.2144479
Ogdh,0.23527914,,,3.263447017498621e-08,1.3728329083238422e-06,,0.23527914
Fkbp2,0.13956495,,,3.322959373000491e-08,1.3936602640032845e-06,,0.13956495
Tmem97,0.21844089,,,3.50532964617048e-08,1.4596956841742616e-06,,0.21844089
Mettl7b,0.5589179,,,3.709115056152086e-08,1.5372707283434104e-06,,0.5589179
Tfg,0.22217962,,,3.975722493509725e-08,1.6385654874016496e-06,,0.22217962
Ftl1,0.060114004,,,3.97819383861453e-08,1.6385654874016496e-06,,0.060114004
Copz1,0.18828522,,,4.541386030737716e-08,1.8642123153632683e-06,,0.18828522
Stard3nl,0.20306826,,,4.550999165144495e-08,1.8642123153632683e-06,,0.20306826
Psma3,0.15794478,,,5.6305807217819356e-08,2.278474252634199e-06,,0.15794478
Ube2d3,0.1078322,,,5.6401086888742766e-08,2.278474252634199e-06,,0.1078322
Tmem54,0.21873441,,,6.31244281773939e-08,2.532615471144619e-06,,0.21873441
Senp6,0.24811283,,,6.532653232439039e-08,2.6031364003095516e-06,,0.24811283
Dcun1d5,0.26565617,,,6.659094356733288e-08,2.6355915570016682e-06,,0.26565617
Erh,0.1349448,,,7.582125463180657e-08,2.9807760797421407e-06,,0.1349448
Pomp,0.14704357,,,7.81332562530447e-08,3.0648118574436487e-06,,0.14704357
Cox5a,0.089584984,,,8.008623950931517e-08,3.13442201981558e-06,,0.089584984
Idh1,0.36824632,,,8.08650291859836e-08,3.1578692397450885e-06,,0.36824632
Fkbp11,0.23997873,,,8.945048830353625e-08,3.4776845817655806e-06,,0.23997873
Ddost,0.16391006,,,8.971737697334295e-08,3.4803608511093944e-06,,0.16391006
Atp2a2,0.21018058,,,9.26671051102802e-08,3.5842258642370567e-06,,0.21018058
Atp6v0e,0.17029938,,,9.280275241722306e-08,3.5842258642370567e-06,,0.17029938
H3f3b,0.09073621,,,9.97754896653618e-08,3.845076052389042e-06,,0.09073621
Tle1,0.3360769,,,1.0190083718919827e-07,3.909832777130527e-06,,0.3360769
Tmsb4x,0.078013994,,,1.0369929353714397e-07,3.961538446365719e-06,,0.078013994
Gnas,0.10879071,,,1.0443669059186395e-07,3.975432339795263e-06,,0.10879071
Tmbim6,0.124545865,,,1.0967089046765199e-07,4.162519564121054e-06,,0.124545865
Muc13,0.11359057,,,1.1984577849242312e-07,4.529139495585702e-06,,0.11359057
Psmd3,0.2590508,,,1.2010985292616663e-07,4.529378638350915e-06,,0.2590508
Lsr,0.15327235,,,1.3328976592852802e-07,4.994245323373183e-06,,0.15327235
Sec61b,0.028824745,,,1.3404936172664198e-07,5.012020071536765e-06,,0.028824745
Guk1,0.16131058,,,1.438762325514621e-07,5.356646259802635e-06,,0.16131058
Pdia3,0.15636106,,,1.473357715517218e-07,5.473850979869783e-06,,0.15636106
Ube2l3,0.14511393,,,1.4940692296526725e-07,5.5390883064739266e-06,,0.14511393
Sep15,0.10615666,,,1.555976673798491e-07,5.744365144676656e-06,,0.10615666
Ffar4,0.372799,,,1.6678136993713264e-07,6.1314832926887695e-06,,0.372799
Tbcb,0.22399412,,,1.7605966153815682e-07,6.4322171147817666e-06,,0.22399412
Tmem165,0.23756938,,,1.8295310021087306e-07,6.656386811605947e-06,,0.23756938
Selm,0.0698028,,,1.8601023781612611e-07,6.753632043683438e-06,,0.0698028
Cope,0.15787831,,,2.1096961050420404e-07,7.62833120450695e-06,,0.15787831
Abcg2,0.37339553,,,2.1628509215460784e-07,7.804472124092246e-06,,0.37339553
Plgrkt,0.1689646,,,2.2488151910043615e-07,8.064985581942784e-06,,0.1689646
Arg2,0.7430516,,,2.615763716644614e-07,9.34284873833248e-06,,0.7430516
Phf5a,0.14929487,,,2.7033413017081035e-07,9.616562083991196e-06,,0.14929487
Prdx4,0.25230902,,,3.3257710486241994e-07,1.17593107922481e-05,,0.25230902
Ndufs4,0.1609482,,,3.68793723178254e-07,1.2935752689444027e-05,,0.1609482
Ubxn4,0.15792428,,,3.8798382065392103e-07,1.358175235129752e-05,,0.15792428
Psmc2,0.22903341,,,4.072746782100781e-07,1.4228703618659447e-05,,0.22903341
Srsf7,0.18757524,,,4.2063920200651014e-07,1.4666453763611909e-05,,0.18757524
Psmc6,0.20616683,,,4.945582828401987e-07,1.7108017134548842e-05,,0.20616683
Jtb,0.1538112,,,5.422698004132118e-07,1.8721625152576365e-05,,0.1538112
H2afz,0.18590552,,,5.616912150708275e-07,1.9354117102822845e-05,,0.18590552
Dnajb9,0.3692917,,,5.734574218359273e-07,1.9643990787373784e-05,,0.3692917
Etnk1,0.3248753,,,5.822237401130355e-07,1.9866830650497813e-05,,0.3248753
St3gal6,0.22193798,,,5.899721699903083e-07,2.009221113030947e-05,,0.22193798
Gars,0.27108556,,,6.924315714461561e-07,2.3392708450739807e-05,,0.27108556
Mrfap1,0.1097898,,,6.935412907776384e-07,2.3392708450739807e-05,,0.1097898
Ssr4,0.08838626,,,7.251820948947658e-07,2.4413074623727433e-05,,0.08838626
Zg16,0.44182587,,,7.330313169937814e-07,2.46301325688943e-05,,0.44182587
Cyp2c65,1.0933791,,,8.154735269753925e-07,2.729584055150204e-05,,1.0933791
Smim3,0.41158164,,,9.54139309332682e-07,3.181611021423761e-05,,0.41158164
Cda,0.33028874,,,9.71295945687689e-07,3.226575359843055e-05,,0.33028874
Krt19,0.16885483,,,1.0170777184395161e-06,3.372284291724079e-05,,0.16885483
Mkrn2os,0.25340024,,,1.198022219150177e-06,3.9424802354168654e-05,,0.25340024
Mid1ip1,0.19937052,,,1.4589029767238607e-06,4.783078733203061e-05,,0.19937052
Snf8,0.1853647,,,1.5392758438780227e-06,5.0371870399382664e-05,,0.1853647
Ociad2,0.16658029,,,1.594306835973752e-06,5.197913548899211e-05,,0.16658029
Idh2,0.19085778,,,1.6032093791187049e-06,5.217258966528334e-05,,0.19085778
Ormdl2,0.18065533,,,1.977101032179964e-06,6.340072342791699e-05,,0.18065533
Tmem246,0.23641714,,,2.040710506164961e-06,6.532132190316368e-05,,0.23641714
Ppp1r14d,0.17427962,,,2.0748409127255017e-06,6.629305338059135e-05,,0.17427962
Mrpl54,0.13070679,,,2.109519233807478e-06,6.727873229709403e-05,,0.13070679
Chpt1,0.17353077,,,2.1293237778270805e-06,6.778733106477407e-05,,0.17353077
Uqcrq,0.0634127,,,2.1998076074140677e-06,6.990455530757217e-05,,0.0634127
Parm1,0.4168973,,,2.2378996773005715e-06,7.098666250758654e-05,,0.4168973
Zfpm1,0.5118608,,,2.25621707415842e-06,7.143874350303769e-05,,0.5118608
Txnl1,0.15358521,,,2.2944201836553075e-06,7.251770843053007e-05,,0.15358521
Psmd7,0.18688457,,,2.3103735399474353e-06,7.289083342458938e-05,,0.18688457
Cdc42,0.14514212,,,2.363757528386669e-06,7.44414176457687e-05,,0.14514212
Ppia,0.055810977,,,2.46191900997108e-06,7.725589778968175e-05,,0.055810977
