,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Eci2,0.47424266,,,1.037876414558284e-10,2.7509358677154627e-08,,0.47424266
Rpl5,0.111402504,,,1.3289591411277432e-10,3.384608548846063e-08,,0.111402504
Smim6,0.3940564,,,1.8161374494533566e-10,4.559283342749119e-08,,0.3940564
Rps3,0.09041093,,,2.3410235254153334e-10,5.794198086214599e-08,,0.09041093
Cd24a,0.39730737,,,2.9087008271683196e-10,7.099249949420677e-08,,0.39730737
Krt7,0.500708,,,4.261567186733589e-10,1.012007029357694e-07,,0.500708
Btg2,0.5254242,,,7.843161228949212e-10,1.7228484034540562e-07,,0.5254242
Ftl1,0.16352463,,,8.78580542730684e-10,1.9060859107909025e-07,,0.16352463
Ang4,0.63545865,,,1.2540256065556978e-09,2.5925872922356794e-07,,0.63545865
Fabp2,0.5746016,,,1.354445609354379e-09,2.7676363596726165e-07,,0.5746016
Adrm1,0.49957994,,,1.489152294223786e-09,3.007916467401677e-07,,0.49957994
Ddit4,0.65952075,,,1.7732271114287854e-09,3.541013639674778e-07,,0.65952075
Marcksl1,0.49949828,,,2.43335133217019e-09,4.597987415078145e-07,,0.49949828
Setd8,0.41809383,,,4.407926994367591e-09,7.904132762451191e-07,,0.41809383
Gpx2,0.27011597,,,4.683143602093643e-09,8.229688251959159e-07,,0.27011597
Dhrs4,0.3400264,,,4.907868669183279e-09,8.539205556787898e-07,,0.3400264
Slc39a2,0.9409707,,,6.39694073336836e-09,1.0808984568027134e-06,,0.9409707
Akr1c13,0.4925068,,,7.499703885793081e-09,1.2433235508022813e-06,,0.4925068
Cotl1,0.313023,,,7.869547185889963e-09,1.280477339793003e-06,,0.313023
Erh,0.19197649,,,8.287906658607354e-09,1.3361778322174957e-06,,0.19197649
Neurog3,0.9335461,,,9.024741306063532e-09,1.4287547655085985e-06,,0.9335461
Prom1,0.44982192,,,1.0813549436541544e-08,1.6816504800738455e-06,,0.44982192
Stard10,0.2905857,,,1.1505682599173366e-08,1.77359087995854e-06,,0.2905857
Cdk2ap1,0.44176403,,,1.2133046040990404e-08,1.8540349398115162e-06,,0.44176403
Cd63,0.38011408,,,1.2597410075571855e-08,1.892087925282258e-06,,0.38011408
Psmb6,0.2569692,,,1.3703728460678654e-08,1.9902117375165784e-06,,0.2569692
Rpl7,0.0858945,,,3.0680252161048494e-08,4.278921200207184e-06,,0.0858945
Psmb7,0.30745372,,,3.636211531621922e-08,4.9992502114953055e-06,,0.30745372
Calr,0.28117344,,,4.5637644032028546e-08,6.030002395299531e-06,,0.28117344
Nt5c,0.32610443,,,5.93200581080698e-08,7.721713934319338e-06,,0.32610443
Ppic,0.8775001,,,6.370229991154422e-08,8.17109865945669e-06,,0.8775001
Ube2s,0.38277695,,,6.739934604843555e-08,8.582671797892448e-06,,0.38277695
Gfra3,0.6681826,,,8.538045915117117e-08,1.0717077204739507e-05,,0.6681826
Psma7,0.19868334,,,1.026619832728762e-07,1.2528326611487872e-05,,0.19868334
Mfge8,0.6224575,,,1.2095817318839528e-07,1.4558890256436097e-05,,0.6224575
Ly6e,0.389786,,,1.2509862056390475e-07,1.4954816729044205e-05,,0.389786
Psmd8,0.3019642,,,1.5110831290196986e-07,1.7821653574673264e-05,,0.3019642
Rcor2,0.75770146,,,2.2814868840832506e-07,2.6204293473199323e-05,,0.75770146
Psmb3,0.23818892,,,2.673061688564679e-07,3.0305621324611032e-05,,0.23818892
Psmb4,0.25440112,,,3.1479797312472046e-07,3.54611844982097e-05,,0.25440112
Cdk4,0.27439126,,,4.041491552671765e-07,4.523638920707066e-05,,0.27439126
Gadd45g,0.65405935,,,4.781282360209121e-07,5.2843694915694895e-05,,0.65405935
Hsp90ab1,0.1390331,,,6.180004155589601e-07,6.66265110590037e-05,,0.1390331
Sox4,0.44413334,,,7.15967356246213e-07,7.57933394657512e-05,,0.44413334
Psma2,0.26080182,,,8.471241543613458e-07,8.705563020229199e-05,,0.26080182
Psmb5,0.26247472,,,8.652699185514234e-07,8.84034202250242e-05,,0.26247472
H2afy,0.2703501,,,1.2195394890456211e-06,0.00011775256835713571,,0.2703501
Pgc,1.1648203,,,1.3367119711157788e-06,0.0001269731863157707,,1.1648203
Dynll1,0.29407132,,,1.5015233278015502e-06,0.0001400054497278494,,0.29407132
Defa-rs1,1.5475713,,,1.5057776133024264e-06,0.0001400054497278494,,1.5475713
Mgll,0.8902016,,,1.8307439558006568e-06,0.00016583331719219042,,0.8902016
St3gal6,0.52713734,,,2.0915352247981487e-06,0.00018752320666009115,,0.52713734
Spink4,0.44771025,,,2.4279372735854002e-06,0.00021226936173490666,,0.44771025
H3f3a,0.15497959,,,2.4763330514045667e-06,0.00021509925488450137,,0.15497959
Hspa8,0.17563055,,,2.4970265746564777e-06,0.00021509925488450137,,0.17563055
Ppib,0.2313089,,,2.7249922978595564e-06,0.0002324577167489611,,0.2313089
Bud31,0.30258656,,,2.7417776782845923e-06,0.00023275970599273012,,0.30258656
Psmc4,0.341207,,,3.3599464927930912e-06,0.00027720347285376993,,0.341207
Acadvl,0.36492842,,,3.798566909908904e-06,0.0003119262444291083,,0.36492842
Eif4a1,0.22147983,,,3.8752484257792665e-06,0.0003167429794707863,,0.22147983
Ddc,0.47318426,,,4.452411013807822e-06,0.0003556464488438403,,0.47318426
Casp6,0.39257976,,,4.552630364150952e-06,0.00036200621443088093,,0.39257976
Rpl4,0.07703845,,,4.6257334376112474e-06,0.0003645202408033294,,0.07703845
Ccdc124,0.3746575,,,5.32033416920113e-06,0.0004155299215794287,,0.3746575
Gadd45a,0.61274445,,,5.38908800819031e-06,0.0004190373609200368,,0.61274445
Ech1,0.30515346,,,6.514706061651384e-06,0.0004913430455854067,,0.30515346
Fhl2,0.37397543,,,7.141811998909411e-06,0.0005273237909951054,,0.37397543
Gm8773,1.174594,,,7.260700039677001e-06,0.0005338589196537403,,1.174594
Rhob,0.7068428,,,7.60866122323204e-06,0.0005531586319291493,,0.7068428
Zcrb1,0.2924972,,,7.782847248104727e-06,0.0005628311715676723,,0.2924972
Mdh2,0.2120456,,,8.384870536907934e-06,0.0006038824997749309,,0.2120456
Defa3,1.5968335,,,8.905561861280963e-06,0.0006361684495458957,,1.5968335
Rbm8a,0.29050198,,,8.947271805309055e-06,0.0006365603539866236,,0.29050198
Hepacam2,0.41221288,,,9.592973056430792e-06,0.0006797472400026544,,0.41221288
Smarcd2,0.3792414,,,9.887637268944815e-06,0.0006978130511131215,,0.3792414
Trp53i11,0.4707808,,,1.0852635731211655e-05,0.0007481121007816324,,0.4707808
Rnf11,0.5388404,,,1.1310900133996156e-05,0.0007704125893593583,,0.5388404
Hes6,0.27830076,,,1.339296192920457e-05,0.0008914943938708783,,0.27830076
Tox3,0.4033401,,,1.3790170219721097e-05,0.0009076204541990968,,0.4033401
Top1,0.2163811,,,1.7304551750403377e-05,0.0011098280580651044,,0.2163811
Phyh,0.42861283,,,1.759115462332228e-05,0.0011200339137523276,,0.42861283
Kcnk1,0.363359,,,1.9446385604129624e-05,0.0012292494036739924,,0.363359
Ppp1r14b,0.24298295,,,2.003552855598351e-05,0.0012574440832653507,,0.24298295
Prdx2,0.17016445,,,2.1529253367821342e-05,0.0013416084022437036,,0.17016445
Tpm4,0.40114397,,,2.1998890102756514e-05,0.001361220055548381,,0.40114397
Hacd1,0.23039071,,,2.538578097423022e-05,0.0015598053463641527,,0.23039071
Marcks,0.2886758,,,2.6414909291568857e-05,0.0016173839755426465,,0.2886758
Ppp3ca,0.404788,,,2.6933026549702318e-05,0.0016433822067983292,,0.404788
Tubb4b,0.3633001,,,2.7575164564046942e-05,0.0016709598858068858,,0.3633001
Poc1a,0.5286599,,,2.822403090239986e-05,0.0016985647090680574,,0.5286599
Smarce1,0.3110556,,,3.317135264703943e-05,0.0019495658196201466,,0.3110556
Slc35b1,0.36037186,,,3.494502368574865e-05,0.002033365271003093,,0.36037186
Rps4x,0.06017472,,,3.784745942627028e-05,0.0021735078578361032,,0.06017472
Oaz1,0.116504006,,,3.9062820071439175e-05,0.002235996537835181,,0.116504006
Strap,0.28746665,,,4.054591527659314e-05,0.0023133550946609458,,0.28746665
Prmt1,0.26015535,,,4.241457826381079e-05,0.002412140400744165,,0.26015535
Lypd1,0.7189838,,,4.5285716520878645e-05,0.002542510851186583,,0.7189838
Hist1h2bc,0.42987776,,,4.919374590496281e-05,0.002718495901848778,,0.42987776
Ahsa2,0.43987483,,,5.010160043468402e-05,0.002751360701370945,,0.43987483
Lsr,0.19737941,,,5.4649678408756456e-05,0.0029581143788015747,,0.19737941
Cdkn1c,0.6139874,,,6.0594917328701115e-05,0.0032365789733047557,,0.6139874
Nme1,0.15882802,,,7.19042205949287e-05,0.003794513118662709,,0.15882802
Hmgn1,0.16614242,,,7.234155124793116e-05,0.003806161916406869,,0.16614242
Pebp1,0.11244751,,,7.468402953005493e-05,0.0039060191992013552,,0.11244751
Actg1,0.16795191,,,7.531541777326049e-05,0.003927352630651354,,0.16795191
Rpl10,0.070970014,,,7.803507536994723e-05,0.0040332658219884784,,0.070970014
Akr1b8,1.5730739,,,8.000428541643518e-05,0.0041108634725819165,,1.5730739
Olfm1,0.6202552,,,8.097459014074881e-05,0.0041485902989602886,,0.6202552
Defa26,1.513177,,,8.240777908832342e-05,0.004208541625364768,,1.513177
Tuba4a,0.38207942,,,8.563668349009271e-05,0.004324406433825859,,0.38207942
Scd2,0.8874438,,,8.815366114495509e-05,0.0044260693922865595,,0.8874438
H2afz,0.19233483,,,9.059877703534908e-05,0.0044974359006841515,,0.19233483
Upp1,0.80670375,,,9.301108191577372e-05,0.004591246467713178,,0.80670375
Cda,0.26638666,,,0.00010478553041792439,0.005086729629928688,,0.26638666
Hnrnpk,0.18729551,,,0.00011735304904155177,0.005603926985889102,,0.18729551
Klhdc2,0.33487874,,,0.00014469075098276333,0.0067821207524999694,,0.33487874
Akr1c12,0.31259057,,,0.00015170582650023435,0.0070341068313683865,,0.31259057
Gale,0.29438597,,,0.00015728501695121014,0.007273604218114778,,0.29438597
Tmem176b,0.26301435,,,0.00017476490302338287,0.007935771681731027,,0.26301435
Calm2,0.18041053,,,0.00017785758844985142,0.00803468226691321,,0.18041053
Cyth2,0.34533316,,,0.0001851671642475817,0.008254311165564092,,0.34533316
Wnt3,0.5021432,,,0.00019536941798029166,0.008647926403445,,0.5021432
Amn,0.55993944,,,0.0001968342821822155,0.008690876484392145,,0.55993944
Pdap1,0.21731691,,,0.00019737398012241328,0.008692864543085635,,0.21731691
Ttr,0.5036283,,,0.00020320109742046058,0.008904870037331057,,0.5036283
Nkx2-2,0.47602546,,,0.00020661037180031656,0.009009340108305118,,0.47602546
Psma3,0.21437748,,,0.0002085677932074168,0.00907218274760875,,0.21437748
Psmd4,0.23634367,,,0.00022139324066690281,0.009559074737689148,,0.23634367
Nisch,0.3049163,,,0.0002240898941203555,0.00962819488845234,,0.3049163
Tecr,0.227912,,,0.00023345641842039772,0.009909491886235867,,0.227912
Atxn7l3b,0.1393554,,,0.00028006261249530033,0.011580094798540972,,0.1393554
Selk,0.19308326,,,0.0003210388318137366,0.01285106011722732,,0.19308326
Cfi,0.7267931,,,0.0003327067085204408,0.013227726219071735,,0.7267931
Rps3a1,0.048022423,,,0.000360080326515754,0.014092854293677827,,0.048022423
Fam96b,0.27574536,,,0.00037280131482993336,0.014526025511100707,,0.27574536
Sra1,0.3017215,,,0.0003990381217470458,0.015247753834146989,,0.3017215
Selm,0.2876006,,,0.0004085486954537858,0.015510006966054738,,0.2876006
Rps5,0.044849575,,,0.000408645833112351,0.015510006966054738,,0.044849575
Cct7,0.2044094,,,0.0004315696085216106,0.016201212818925628,,0.2044094
Rpl18a,0.04780301,,,0.0004333107622429321,0.016201212818925628,,0.04780301
Txndc12,0.34334645,,,0.0004633857000451785,0.017135948347909283,,0.34334645
Txndc9,0.26394153,,,0.0004651367075600482,0.017135948347909283,,0.26394153
Crybb1,0.8653039,,,0.0004928475142852744,0.017820595408508492,,0.8653039
Gnas,0.1875105,,,0.0005088205913672344,0.018285284769113314,,0.1875105
Eef1a1,0.057702232,,,0.0005143315747206641,0.018370627566191525,,0.057702232
Ptov1,0.27302253,,,0.0005260124428143217,0.018678338481164455,,0.27302253
Traf4,0.32127059,,,0.0005622935410642303,0.01952803240537889,,0.32127059
March5,0.3001396,,,0.0005800823386518828,0.019937494443596087,,0.3001396
Ube2l3,0.20887339,,,0.0005876705677190634,0.020115018647402522,,0.20887339
Ppp2ca,0.23127815,,,0.0005972858058637219,0.020374304471298663,,0.23127815
mt-Co3,0.014514706,,,0.0006264383253092583,0.021210791311482843,,0.014514706
Psmc2,0.25877854,,,0.0006534408573840647,0.022040146231881323,,0.25877854
Srp14,0.21234225,,,0.0006657350431959283,0.02236223065787103,,0.21234225
Txndc5,0.2655741,,,0.0007248429612849352,0.024078762492741337,,0.2655741
Upb1,0.54705536,,,0.0007779330101897392,0.02560040597015784,,0.54705536
Arg1,1.1294265,,,0.0007914884794495596,0.025900981469957375,,1.1294265
Dctn3,0.19233659,,,0.0008291535045750729,0.02683372842706769,,0.19233659
Pycr2,0.35532317,,,0.0008344251653556035,0.026954693806606655,,0.35532317
Cela1,0.5138806,,,0.0008391582603268404,0.027057849740777185,,0.5138806
Map4k4,0.29550186,,,0.0008795140544958014,0.028100903062640684,,0.29550186
Epb42,0.6281372,,,0.0009249813459937124,0.029130281708149654,,0.6281372
Vasp,0.17682357,,,0.000939841318786209,0.02954531573350635,,0.17682357
Mien1,0.2559526,,,0.0009523576708742778,0.029778970374152464,,0.2559526
Magoh,0.23457488,,,0.000966541876746802,0.030062018407206285,,0.23457488
Fgd2,0.45975924,,,0.0009710959019159663,0.030150297322207205,,0.45975924
D8Ertd738e,0.118416674,,,0.0009747970388712538,0.030211831329955103,,0.118416674
Enpp3,1.1575997,,,0.001056307398244472,0.032565771770789655,,1.1575997
Pax4,0.7225505,,,0.0010626680735414844,0.032647318280322565,,0.7225505
Creb3l3,1.680316,,,0.001216429728448742,0.036983251934307515,,1.680316
mt-Nd1,0.03313573,,,0.0012207193966097727,0.03704957160038607,,0.03313573
Rab3d,0.30199113,,,0.0012407414549456856,0.03739888437008668,,0.30199113
Tsg101,0.25063977,,,0.001277491182080605,0.03817917099099061,,0.25063977
Alyref,0.28855273,,,0.001356980862767468,0.04001044412988711,,0.28855273
Tubb5,0.19840825,,,0.0013623202298793987,0.04010059195924736,,0.19840825
Zfp428,0.5881297,,,0.001402376827997652,0.040936823917612525,,0.5881297
Reep5,0.4853092,,,0.00143663592280645,0.04159143833851359,,0.4853092
Krt8,0.18775877,,,0.0014438304485778128,0.041652495844045,,0.18775877
Sec62,0.18079421,,,0.001466567692702823,0.041973931700108644,,0.18079421
Mrpl54,0.15773559,,,0.001476458584881704,0.04218830359695315,,0.15773559
Cct2,0.14096373,,,0.0015265114138194899,0.04347712329829805,,0.14096373
Amotl2,0.5870853,,,0.0015635526201820834,0.044316629345902823,,0.5870853
Hnrnpab,0.12415131,,,0.0015818703286301697,0.044691651583630185,,0.12415131
Maged1,0.3158375,,,0.0017047367167830518,0.047626928973018394,,0.3158375
Foxa3,0.2679074,,,0.0017338244002742473,0.04820964586395467,,0.2679074
Snrpc,0.19794849,,,0.00179299074277135,0.049417566732501084,,0.19794849
Gadd45gip1,0.17045735,,,0.001809516226457846,0.04968535726178707,,0.17045735
Hsp90b1,0.2035296,,,0.0018191882990834566,0.049873004648663934,,0.2035296
Kif5b,0.1638916,,,0.0018328090281352603,0.05016815117043758,,0.1638916
Gdpd1,0.23448484,,,0.0018926536675707886,0.051565275814296846,,0.23448484
Timm13,0.12787159,,,0.001912861930353816,0.0519406948604615,,0.12787159
Mrpl20,0.15541661,,,0.001952632098286225,0.05258517882035021,,0.15541661
Dnajc7,0.23343417,,,0.0019621728097921126,0.05258517882035021,,0.23343417
Rps7,0.038787283,,,0.0020007651537565737,0.05324592388856619,,0.038787283
Pcbp1,0.1415568,,,0.0020726035066419733,0.05460548938863478,,0.1415568
Tmem97,0.2642702,,,0.0020787321129154372,0.05462626109480686,,0.2642702
Sh3bgrl3,0.17892995,,,0.0020945677945850565,0.05493707440931821,,0.17892995
Brix1,0.3108037,,,0.0021599310699567287,0.05626727629277753,,0.3108037
Hdac2,0.25920817,,,0.0022605410108015277,0.05850439938558946,,0.25920817
Cystm1,0.12701492,,,0.0023595133304844247,0.060354771115870155,,0.12701492
Drap1,0.23953532,,,0.002368884427764943,0.060506404141153124,,0.23953532
Stip1,0.2585903,,,0.002413738549157852,0.061295704514958,,0.2585903
Psma1,0.19059841,,,0.002496958291723354,0.06322629403523702,,0.19059841
Mdh1,0.13956918,,,0.0026647118060132654,0.06708736470927094,,0.13956918
Evl,0.5558035,,,0.002839206378874494,0.07040235498496573,,0.5558035
mt-Nd2,0.054682665,,,0.002844458660406628,0.07040235498496573,,0.054682665
Cdc14b,0.3990773,,,0.0028508901624343438,0.07046229651822605,,0.3990773
Defa23,1.8517433,,,0.0029135503331626355,0.07150812849813826,,1.8517433
Sct,0.5230851,,,0.002948365713305132,0.07196059816654318,,0.5230851
Taf13,0.32595217,,,0.002985391123980153,0.07266243521011527,,0.32595217
Fxyd3,0.20728205,,,0.002991501176366944,0.0727104428385841,,0.20728205
Neurod2,0.47812614,,,0.0030296388266759147,0.0734792670344042,,0.47812614
Reg4,0.85408413,,,0.003031495396343427,0.0734792670344042,,0.85408413
Bpgm,0.40242076,,,0.00307950391554966,0.0745401133718377,,0.40242076
Atp6v0e,0.13971701,,,0.003155705898572735,0.0759660544597516,,0.13971701
Sumo1,0.14112724,,,0.003167283292896751,0.076036433478244,,0.14112724
Eif1b,0.22336744,,,0.0031886091156214623,0.07633982014825062,,0.22336744
Gtf3c6,0.21653086,,,0.0032009469029021867,0.07642695641942952,,0.21653086
Mapk6,0.48662123,,,0.0033112758417449197,0.07846958109923015,,0.48662123
Trappc6a,0.17191878,,,0.00334565304626563,0.07902306583605634,,0.17191878
Sf3b5,0.16316132,,,0.0033673886765786835,0.07932321878487561,,0.16316132
Apobec3,0.24371205,,,0.003468898150797453,0.080929009649083,,0.24371205
Jun,0.43871766,,,0.0034773063634153073,0.0809360327474135,,0.43871766
Psmd9,0.32564136,,,0.003502642409614541,0.08123582641404282,,0.32564136
Psmd7,0.21662784,,,0.0035660013306067846,0.08213833135831451,,0.21662784
Mob4,0.22276537,,,0.0035695915623674026,0.08213833135831451,,0.22276537
Tmem266,0.5633678,,,0.0036560153749957748,0.08376422188370371,,0.5633678
Ube2a,0.21362463,,,0.0037025354459957784,0.08471960337562998,,0.21362463
Ffar2,0.42129958,,,0.0037278644916851336,0.08518824800049786,,0.42129958
Sfrp5,0.30692184,,,0.003878524126472971,0.08783157793106897,,0.30692184
Thoc6,0.45920703,,,0.003917434121418461,0.08825778181498285,,0.45920703
Yipf4,0.21998659,,,0.003928392272409797,0.08839134110506705,,0.21998659
Txnrd1,0.21386467,,,0.003943308577239268,0.08861350591793563,,0.21386467
Tbc1d9,0.48683274,,,0.004119808417388316,0.09164227002375301,,0.48683274
Cnot7,0.2545226,,,0.004133741007860019,0.09183594277006842,,0.2545226
Fabp5,0.32697594,,,0.004365140550485464,0.09588576861710131,,0.32697594
Uchl3,0.24543901,,,0.004403235382248487,0.0961436798788513,,0.24543901
Hnrnpa1,0.14051533,,,0.004460063358109898,0.09641747000112783,,0.14051533
Eif4a3,0.2537287,,,0.0044653423784301845,0.09641747000112783,,0.2537287
Sec11a,0.16191272,,,0.004483863566218102,0.09641747000112783,,0.16191272
Map2k2,0.11348905,,,0.004492707620170603,0.09641747000112783,,0.11348905
Psmc3,0.17120259,,,0.004499794239549678,0.09643278557512988,,0.17120259
Bok,0.36609432,,,0.0048882824416740635,0.10287639203298002,,0.36609432
Dmpk,0.45345542,,,0.0049517127137720905,0.10396230289022335,,0.45345542
Gm21002,1.020525,,,0.004983706172145004,0.10426031971798114,,1.020525
Hsd11b2,0.62583274,,,0.005008067958302357,0.10452111428889231,,0.62583274
Sin3b,0.23939534,,,0.005313043359644866,0.10907255953158788,,0.23939534
Adck5,0.30164933,,,0.005377264362435505,0.11026215477372127,,0.30164933
Gspt1,0.19179554,,,0.005712303263956729,0.11498545848512211,,0.19179554
Psmb1,0.07914963,,,0.005754235125866009,0.11556477013353529,,0.07914963
Ip6k2,0.34608993,,,0.005844543938378195,0.11677883764812609,,0.34608993
Cdk5rap1,0.9664315,,,0.005979538097751743,0.11886699433460564,,0.9664315
Eif3f,0.08053417,,,0.0061149960174982166,0.1204695347707356,,0.08053417
Srsf7,0.11886971,,,0.006157227906447584,0.12076377248574455,,0.11886971
Mrpl11,0.16535345,,,0.006272329729392676,0.1219288167418335,,0.16535345
Cfl1,0.14920136,,,0.006350539908234313,0.12317664217152492,,0.14920136
Vwa5b2,0.35671505,,,0.006390581553096206,0.12368027492572646,,0.35671505
Wars,0.25897533,,,0.006397886211993432,0.12368542838653528,,0.25897533
Rfwd2,0.3274209,,,0.006483664046596951,0.1251215483155601,,0.3274209
Cacna1a,0.35407612,,,0.006493532809639266,0.1251215483155601,,0.35407612
Ttyh1,0.66421574,,,0.006551785153762897,0.1259677467254654,,0.66421574
Anp32a,0.16276637,,,0.006687426123993194,0.1280154022624536,,0.16276637
Tex30,0.3071882,,,0.006695035228548541,0.1280216039948678,,0.3071882
Pfdn4,0.22621584,,,0.006783100994155349,0.12949742991323818,,0.22621584
Vta1,0.31952202,,,0.006819133780390822,0.12968900208096096,,0.31952202
Tmsb4x,0.1097477,,,0.006904749649577553,0.13089230376701871,,0.1097477
Insm1,0.3005333,,,0.0069860550368556,0.13158193479385152,,0.3005333
Arf1,0.1449919,,,0.007037638283052372,0.13226996529206345,,0.1449919
Ahsa1,0.21757345,,,0.0070855568843733166,0.1329113717939452,,0.21757345
Rab2a,0.1385053,,,0.007287017030580008,0.13608368786225555,,0.1385053
Cnih4,0.20931786,,,0.007447400790197653,0.1377612358801509,,0.20931786
Ppp2r2d,0.46210444,,,0.007559847509891585,0.1396942169204257,,0.46210444
Ywhae,0.123495325,,,0.007686731197138239,0.141889629545494,,0.123495325
Eif1,0.057513356,,,0.00770830304433087,0.14206911962438848,,0.057513356
Crls1,0.38803792,,,0.00773859477677104,0.1423982471331911,,0.38803792
Ict1,0.186021,,,0.00782865085440162,0.14338894265397456,,0.186021
Chd3,0.28370684,,,0.007871095243399672,0.14338894265397456,,0.28370684
Cpt2,0.2161828,,,0.007885778964707907,0.14345423783313876,,0.2161828
Fdps,0.28631845,,,0.007927024005616665,0.14405542176908134,,0.28631845
Vps29,0.1898358,,,0.00809996211151875,0.14614028150484495,,0.1898358
Med21,0.24893813,,,0.008142208533986249,0.14650582524475944,,0.24893813
mt-Nd4,-0.0012838498,,,0.008618511930130406,0.15200897610117486,,-0.0012838498
Swt1,0.2945167,,,0.008700005990894214,0.15303824352150552,,0.2945167
Mrps33,0.14211829,,,0.008785424943216855,0.1539244990300596,,0.14211829
Acadl,0.39374644,,,0.008933836810405901,0.15590299331605054,,0.39374644
Agpat3,0.27894133,,,0.009308740528589664,0.1602179209685663,,0.27894133
2700060E02Rik,0.095136814,,,0.009503141679788222,0.1626082850427638,,0.095136814
Psmc1,0.18224986,,,0.009525737043352007,0.1628267441060332,,0.18224986
Psmb2,0.15877752,,,0.009565830843208062,0.1632042188424226,,0.15877752
Galk2,0.2237222,,,0.009588559055940938,0.1632749498934594,,0.2237222
1110004F10Rik,0.15399046,,,0.009630645362395523,0.1638328470023006,,0.15399046
Ube2e3,0.18492958,,,0.009854311829216998,0.16715233762049259,,0.18492958
Ak6,0.27850467,,,0.00997512064932231,0.16838885222914596,,0.27850467
Ubald2,0.17658114,,,0.01012844522448394,0.1704857930362608,,0.17658114
Zfp667,1.1444743,,,0.010170791265101129,0.1708712379556617,,1.1444743
Atp6v1g1,0.15328372,,,0.010216998285341141,0.17148358249121287,,0.15328372
Tor1a,0.374747,,,0.01033239906532698,0.1729249988333248,,0.374747
Cnpy2,0.13296255,,,0.010351120340995949,0.17307348977385517,,0.13296255
Grpel2,0.35209027,,,0.010433853059490962,0.17396024650325873,,0.35209027
Paip2,0.12738268,,,0.01046030021114832,0.17402852326776952,,0.12738268
Cldnd1,0.21847531,,,0.010560962650184073,0.17419172295419402,,0.21847531
Selt,0.2014893,,,0.010637503892956184,0.17454048170954156,,0.2014893
Pdlim1,0.19431902,,,0.010838824756462261,0.17701734892686927,,0.19431902
Sarnp,0.16748892,,,0.010895562849686175,0.17761384597173946,,0.16748892
Chic2,0.23691915,,,0.011159170757940375,0.1807374264786048,,0.23691915
Snrpd3,0.13799022,,,0.011229476095206723,0.18160661486615762,,0.13799022
Thoc7,0.14082833,,,0.011253671176960856,0.18176540771390912,,0.14082833
